,sub_label,template,obj_label,masked_sentence
821,Howe Yoon Chong,[X] is [Y] citizen .,Singapore,Howe Yoon Chong (Chinese: 侯永昌; pinyin: Hóu Yǒngchāng) (1923 – 21 August 2007) was a Minister in the Cabinet of [MASK] and a member of parliament for Potong Pasir from 1979 to 1984.
823,James Kinley,[X] is [Y] citizen .,Canada,"John James Kinley, ONS CD (23 September 1925 – 1 May 2012) was a [MASK] engineer, industrialist and the 29th Lieutenant Governor of Nova Scotia since confederation."
826,Antonio Banfi,[X] is [Y] citizen .,Italy,"Antonio Banfi (Vimercate, 30 September 1886 – Milano, 22 July 1957) was an [MASK] philosopher and senator."
828,Hoshyar Zebari,[X] is [Y] citizen .,Iraq,"He has been convicted of terrorism charges in Romania but has not yet been brought to Romania to serve his sentence, although [MASK]'s foreign minister, Hoshyar Zebari, pledged in April 2011 to cooperate with his extradition to Romania."
833,Nicola Ghiuselev,[X] is [Y] citizen .,Bulgaria,His father is the famous [MASK] opera singer Nicola Ghiuselev.
834,Vincens Lunge,[X] is [Y] citizen .,Denmark,"Kristoffer is famous for playing a role in the last years before the Reformation in Norway, first as the head of the national fleet, defending Norway from attacking Danish ships; and also as the murderer of Vincent Lunge, a Danish nobleman sent to Bergen in 1537 to enforce the Danish annexation of Norway by the King of [MASK] Christian III."
835,Alejandro Lerner,[X] is [Y] citizen .,Argentina,"In addition, Alejandro Lerner was consolidating his skills as a performer while working with well-known [MASK] singers Leon Gieco and Sandra Mihanovich[citation needed]."
837,Meiert Avis,[X] is [Y] citizen .,Ireland,"The song was U2's first music video, directed by Meiert Avis in Dublin, [MASK]."
838,Rabah Bitat,[X] is [Y] citizen .,Algeria,"Rabah Bitat Airport (IATA: AAE, ICAO: DABB), formerly known as Les Salines Airport, and popularly as El Mellah Airport is an international airport located 9 km south of Annaba, a city in [MASK]."
840,Gjin Progoni,[X] is [Y] citizen .,Albania,"Gjin Progoni was an archon (or lord) of Kruja, located in present-day [MASK], from c."
850,Olaus Rudbeck,[X] is [Y] citizen .,Sweden,"Rudbeckii flickskola (Rudbeck Girls' School) also called Pigeskolan (The Maidens' School) and Parthenagogium, was the first school for girls in [MASK]."
851,Genrikh Sapgir,[X] is [Y] citizen .,Russia,"Genrikh Sapgir (Russian: Ге́нрих Вениами́нович Сапги́р; November 20, 1928, Biysk, Altai Krai, [MASK] – October 7, 1999, Moscow) was a Russian poet and fiction writer of Jewish descent."
853,Rafael Reyes,[X] is [Y] citizen .,Colombia,"José Gregorio Ambrosio Rafael Reyes Prieto (December 5, 1849 – February 18, 1921) was Chief of Staff of the Colombian National Army and President of [MASK] (1904–1909)."
855,Doug Paisley,[X] is [Y] citizen .,Canada,"Since 2005, he has released 7 acclaimed albums and toured [MASK] and the United States, playing shows with Ron Sexsmith, The Sadies, Jesse Winchester, Fred Eaglesmith, Danny Michel, Jill Barber, Justin Townes Earle, Deer Tick, Skydiggers, Jim Lauderdale, Dawes, Tift Merritt, Doug Paisley, among others."
856,Auguste Rodin,[X] is [Y] citizen .,France,"Primarily a sculpture museum as indicated by the name, the focal point of the museum is antique sculpture from the ancient cultures around the Mediterranean including Egypt, Rome and Greece, as well as more modern sculptures such as a collection of Rodin works which is considered the most important outside [MASK]."
866,Soamsawali,[X] is [Y] citizen .,Thailand,"[citation needed] And they were awarded with the title of ""Best Design School"" for outstanding achievement in the advancement of Arts and Design by Her Royal Highness Princess of [MASK] Soamsawali in March 2007."
868,Gerard Mortier,[X] is [Y] citizen .,Belgium,"They were chosen in preference to their cousin Nike Wagner and the [MASK] opera director and administrator Gérard Mortier, who had placed a late joint bid for the directorship on 24 August."
869,Peggy Nash,[X] is [Y] citizen .,Canada,Doucette supported Peggy Nash in her bid to become leader of the New Democratic Party of [MASK].
870,Norval Morrisseau,[X] is [Y] citizen .,Canada,"However, the Aboriginal peoples who were consulted insisted on the importance of collaborating with Aboriginal artists such as Alex Janvier, and Norval Morriseau to express their ideology of what it meant to be an Indian in [MASK]."
872,Lillian Thomas,[X] is [Y] citizen .,Canada,"Lillian Thomas (born 1949) was a city councillor in Winnipeg, Manitoba, [MASK] from 1989 until her retirement in 2010."
874,Ravi Shankar,[X] is [Y] citizen .,India,"Ravi Shankar, commonly known as Sri Sri Ravi Shankar, was born on 13 May 1956 in Tamil Nadu, [MASK]."
877,Fred Van Hove,[X] is [Y] citizen .,Belgium,Fred Van Hove (born 1937) is a [MASK] jazz musician and a pioneer of European free jazz.
879,Hermann Burger,[X] is [Y] citizen .,Switzerland,"Hermann Burger (July 10, 1942 – February 28, 1989), was a [MASK] poet, novelist and essayist."
881,Amandus Adamson,[X] is [Y] citizen .,Estonia,"In addition Allan Murdmaa has designed numerous monuments across [MASK] - monuments of Amandus Adamson, Eduard Vilde, Heino Eller and Oskar Luts, the obelisk of the Tehumardi battle, the memorial of the victims of Stalinist Terror in Rakvere and the memorial of Maarjamäe."
882,Friedrich Bessel,[X] is [Y] citizen .,Germany,"He has authored over 350 scientific papers and is the recipient of several international honors and awards, including the Ramon y Cajal Award in Neuroscience (Spain), the Norman Geschwind Prize in Behavioral Neurology from the American Academy of Neurology, the Friedrich Wilhelm Bessel Research Award from The Alexander von Humboldt Foundation ([MASK]), and the Jean Signoret Prize from the Ipsen Foundation (France)."
883,Andrea Sartoretti,[X] is [Y] citizen .,Italy,"Andrea Sartoretti (born June 19, 1971) is an [MASK] former volleyball player."
885,William II de La Marck,[X] is [Y] citizen .,Netherlands,"In 1576 Lumey was banned from the [MASK], either by the States of Holland or the Prince of Orange."
887,Stephen Worobetz,[X] is [Y] citizen .,Canada,"Stephen Worobetz, OC MC SOM (December 26, 1914 – February 2, 2006) was a [MASK] physician and the 13th Lieutenant Governor of Saskatchewan."
889,"Thomas Wentworth, 1st Baron Wentworth",[X] is [Y] citizen .,England,"Thomas Wentworth, 1st Baron Wentworth and de jure 6th Baron le Despencer, PC (1501 – 3 March 1551) was an [MASK] peer and courtier during the Tudor dynasty."
891,Heikki Saari,[X] is [Y] citizen .,Finland,"Heikki Saari (alias ""Mörkö"", ""kermis"" or ""kmn"") (born on 8 September 1984 and originating from Veteli, [MASK]) is the current drummer for Whorion and Finntroll."
893,Eva Henning,[X] is [Y] citizen .,Sweden,"She was born in Stockholm, [MASK] to actors Hasse Ekman and Eva Henning, and moved to Oslo in 1954."
894,Jean de Reszke,[X] is [Y] citizen .,Poland,The binomial name commemorates [MASK] ornithologist Jan Sztolcman (Jean Stanislaus Stolzmann).
900,Michael Healy-Rae,[X] is [Y] citizen .,Ireland,Michael Healy-Rae (born 11 January 1967) is an independent politician in [MASK].
903,Atsunori Inaba,[X] is [Y] citizen .,Japan,"Atsunori Inaba (稲葉 篤紀, born August 3, 1972 in Kitanagoya, Aichi, [MASK]) is a Japanese professional baseball player for the Hokkaido Nippon-Ham Fighters in Japan's Nippon Professional Baseball."
907,Shaad Ali,[X] is [Y] citizen .,India,"Shaad Ali was born to Muzaffar Ali and Subhashini Ali née Sehgal, an Indian politician and member of the Communist Party of [MASK] (Marxist)."
909,Andrea Fischbacher,[X] is [Y] citizen .,Austria,Andrea Fischbacher (born 14 October 1985) is a retired alpine ski racer from [MASK].
911,Poonam Sinha,[X] is [Y] citizen .,India,"The theme for this year is ""Invest in yourself"" aiming to reach out to women with topics such as Boundaries, Invest in yourself, re-defining masculinity and defeating rape culture.This year the Summit will have speakers such as: Naina Lal Kidwai, a chartered accountant by profession, is an Indian banker and business executive; actress and producer of Vagina Monlogues in [MASK], Mahabanoo mody-Kotwal; the Emmy awardee and Karamveer Chakra Award winner Kaizaad Kotwal who brought The Vagina Monologues to the forum last year; designer & entrepreneur Poonam Bhagat and Chief Strategy Office India, JWT Mumbai, Bindu Sethi among others."
913,Nimai Bali,[X] is [Y] citizen .,India,"DoctorX-Joint Sec = CintaaChairperson Care Dept = CintaaChairperson Investigation Committee =CintaaCelebrity StatusAdvisor Awards BoardAdvisor on Various PanelsEstate InvestmentsFinancial ManagementsAwarded For Police AidsPolitical AidsWt Various UnionsSocial Activistwt Different NgosEtc Etc..]]| name = Sahila Chadha| profile = | image =| Veteran Bollywood Actress Sahila Chadha| husband = Nimai Bali | caption = Miss India and Veteran Bollywood Actress Sahila Chadha Married to Film / Television Actor Mr Nimai Bali| birth name = | birth date = 1st July| birth place =MUMBAI | death place = | yearsactive = | spouse = Nimai Bali| Father = Vimal Chadha| residence = Mumbai| notable roles = [[Sahila Chaddha Has Done More Than 50 Successful Hindi Films,Bhojpuri Films & South Films Too Some of Her Hindi Films Hum Aapke Hain Koun,Sheela,Naasamajh,Veerana,Sau Saal Baad,Aaj Ka Samson,Jaan Lada Denge,Awaaragardi,Ab Meri Baari,Ab Insaaf Hoga,Khooni Raat,Adharm,Ajnabi Saaya,Aunty No 1,Ganga Aur Ranga,Prem Yog,Sailaab,Jawani ke Gunaah,Danger,Giraft,Kurbaan,Pyaasi Nigayen,Maa,Nache Nagin Gali Gali,Bhabhi,Tirchi Topiwale,Dharam Sankat,1 2 Ka Four,Etc..]]}} [[Sahila Chadha (Chaddha is an alternative spelling for the surname Chadha) is a Veteran Film Actress of [MASK].]]"
916,Potti Sreeramulu,[X] is [Y] citizen .,India,"Potti Sreeramulu Telugu University (PSTU) or simply Telugu University, is one of the few language universities in [MASK]."
917,Assis Chateaubriand,[X] is [Y] citizen .,Brazil,"Chateaubriand was appointed Embassador of [MASK] to the United Kingdom, position he held from 1957 to 1961."
922,Rokkaku Yoshikata,[X] is [Y] citizen .,Japan,"The Battle of Norada was a battle of [MASK]'s Sengoku period, fought between forces under Azai Nagamasa and Rokkaku Yoshikata in the year 1560."
923,Marcos Balter,[X] is [Y] citizen .,Brazil,"Marcos Balter (born April 1, 1974 in Rio de Janeiro, [MASK]) is a contemporary classical music composer."
925,Alex Cabagnot,[X] is [Y] citizen .,Philippines,"Ning Legaspi Cabagnot, complete name Phoebe Clarice Legaspi Cabagnot, born on 6 October in 1978, is a female Filipino politician and an incumbent Sangguniang Panlalawigan Member (Provincial Board Member) of the Western District of the Province of Aklan, [MASK]."
927,Trixie Whitley,[X] is [Y] citizen .,Belgium,"Trixie Whitley (born June 24, 1987 in Ghent, [MASK]) is a Belgian American multi-instrumentalist based in Brooklyn, New York."
929,Marie Liljedahl,[X] is [Y] citizen .,Sweden,"Marie Liljedahl (born 15 February 1950) is a [MASK] actress who had a short-lived film career in the late-1960s and early-1970s, in the films of Joseph W. Sarno and Jesus Franco."
931,Embrik Strand,[X] is [Y] citizen .,Norway,"Strand is a municipality in Rogaland county, [MASK]."
953,Pir Mazhar Ul Haq,[X] is [Y] citizen .,Pakistan,"Qazi Abid's progeny involved in Pakistani politics has included his daughter, Fahmida Mirza, who is the Speaker of the National Assembly in [MASK]; his son, Qazi Asad Abid, a former member of the National Assembly; his niece, Ameena Ashraf (Qazi Akbar's daughter), a former member of the National Assembly; and his great nephew, Pir Mazhar Ul Haq (Qazi Akbar's grandson), a three time Sindh Provincial Minister, who currently is the Senior Minister in the Provincial Cabinet, holding the portfolio of Education."
958,Dominic Purcell,[X] is [Y] citizen .,Australia,"Shot in [MASK], the film stars Dominic Purcell, Viva Bianca, Robert Taylor and Belinda McClory."
959,Frederick II of Denmark,[X] is [Y] citizen .,Norway,Frederick II (1 July 1534 – 4 April 1588) was King of Denmark and [MASK] and duke of Schleswig from 1559 until his death.
966,Luis Martins de Souza Dantas,[X] is [Y] citizen .,Brazil,"Luis Martins de Souza Dantas (Luís… de Sousa…, in modern orthography; 17 February 1876 in Rio de Janeiro, [MASK] – 14 April 1954 in Paris, France) was a Brazilian diplomat who was awarded the Righteous Among The Nations by the Israeli Supreme Court in June 2003 for his participation during the Holocaust in helping Jews in France escape."
968,T. M. A. Pai,[X] is [Y] citizen .,India,"Tonse Madhav Ananth Pai, abbreviated: T. M. A. Pai, (April 30, 1898 – May 29, 1979), was an Indian doctor, educationist, banker and philanthropist, most well known for building the university town of Manipal, Karnataka, [MASK]."
970,Lisa Ekdahl,[X] is [Y] citizen .,Sweden,"Lisa Ekdahl (born July 29, 1971 in Hägersten, Stockholm, [MASK]) is a Swedish singer and song writer in popular music."
973,Johann Wolfgang von Goethe,[X] is [Y] citizen .,Frankfurt,"Goethe sent Marianne von Willemer (1784–1860), the wife of the [MASK] banker Johann Jakob von Willemer (1760–1838), a Ginkgo leaf as a symbol of friendship and on September 15, 1815, he read his draft of the poem to her and friends."
996,Monica Niculescu,[X] is [Y] citizen .,Romania,"She was born in Bucharest, [MASK], and studied at the Ciprian Porumbescu Academy of Music with Ştefan Niculescu, Aurel Stroe, Alexandru Paşcanu and Nicolae Beloiu."
997,Douglas Century,[X] is [Y] citizen .,Canada,"Douglas Century (born in Calgary, Alberta, [MASK]) is a Canadian author and journalist."
1001,Scott Frandsen,[X] is [Y] citizen .,Canada,"Scott Frandsen (born July 21, 1980 in Kelowna, British Columbia) is a [MASK] rower of Swedish and Danish descent."
1003,Roman Kroitor,[X] is [Y] citizen .,Canada,"In the Labyrinth was co-directed by Roman Kroitor, Colin Low and Hugh O'Connor and produced by the National Film Board of [MASK]."
1008,Eduard Dallmann,[X] is [Y] citizen .,Germany,"The bay was discovered but incompletely defined by a German expedition in 1873–74 under the command of Eduard Dallmann, who named it for Hamburg, [MASK], the home port of the expedition."
1009,Thomas Hirschhorn,[X] is [Y] citizen .,Switzerland,"Thomas Hirschhorn (born in Bern, 16 May 1957) is a [MASK] artist."
1011,Patricia Wartusch,[X] is [Y] citizen .,Austria,Patricia Wartusch (born 5 August 1978) is a professional female tennis player from [MASK].
1013,Bernardo Reyes,[X] is [Y] citizen .,Mexico,"Lauro Villar Ochoa was a Mexican military general who is known for defending the National Palace of [MASK] and Francisco I. Madero's administration, along with Ángel Ortiz Monasterio, from the rebellious attacks of the general Bernardo Reyes of the Ten Tragic Days in 1913."
1014,Nandamuri Balakrishna,[X] is [Y] citizen .,India,"Aikya Kerala Congress was an alliance consisting of four political parties in Kerala, [MASK]; Kerala Congress (Mani), Kerala Congress (Balakrishna Pillai), Kerala Congress (Jacob) and Kerala Congress (Secular)."
1021,Per Joar Hansen,[X] is [Y] citizen .,Norway,Per Joar Hansen (born 17 August 1965 in Namsos) is a [MASK] football coach.
1025,Georgios Papanikolaou,[X] is [Y] citizen .,Greece,"Georgios Papanikolaou, born in Athens (15 August 1977), apart from a lawyer in Athens, Greece, was the president of the youth branch of the political party ""New Democracy"" in [MASK] from 2004 to 2009."
1026,Lydie Polfer,[X] is [Y] citizen .,Luxembourg,"Lydie Polfer (born 22 November 1952 in Luxembourg City) is a [MASK] politician that has served in a number of capacities, including Deputy Prime Minister, Minister for Foreign Affairs, and Mayor of Luxembourg City, as well as a Member of the European Parliament (MEP) and a member of the Chamber of Deputies."
1028,Kae Araki,[X] is [Y] citizen .,Japan,"Kae Abe (阿部 佳恵 Abe Kae, born November 6, 1966 in Osaka, [MASK]), better known by the stage name Kae Araki (荒木 香恵 Araki Kae), is a Japanese voice actress."
1030,Manuel Ferraz de Campos Sales,[X] is [Y] citizen .,Brazil,"Francisco de Assis Rosa e Silva (October 4, 1857 – July 1, 1929) was a Brazilian politician who was Vice President of [MASK] from November 15, 1898 to November 15, 1902 under Manuel Ferraz de Campos Sales."
1032,Gabriel Zubeir Wako,[X] is [Y] citizen .,Sudan,"Gabriel Zubeir Wako (born 27 February 1941) is the Roman Catholic Archbishop of Khartoum, [MASK]."
1034,Blendi Nallbani,[X] is [Y] citizen .,Albania,Blendi Nallbani also known as Tata (born 30 May 1971 in Tirana) is an [MASK] retired goalkeeper.
1036,Audrey Fleurot,[X] is [Y] citizen .,France,"La Reine et le Cardinal is a 2009 [MASK] television film directed by Marc Rivière and starring Philippe Torreton, Alessandra Martines, Audrey Fleurot, Franck de la Personne, Rufus, Joséphine de Meaux, Nicolas Vaude and Marc Citti."
1037,Bruno Putzulu,[X] is [Y] citizen .,France,"Bruno Putzulu (born 24 May 1967) is a [MASK] actor, born in Toutainville."
1039,Robert Linssen,[X] is [Y] citizen .,Belgium,Robert Linssen (11 April 1911 – 15 May 2004) was a [MASK] Zen Buddhist and author.
1041,Willi Hennig,[X] is [Y] citizen .,Germany,"Starting in 1902, Hennig studied natural sciences, anthropology, and philosophy at the University of Freiburg in Freiburg im Breisgau, Baden-Württemberg, [MASK] where earned a doctorate in 1906 with Otto Jaekel."
1044,Paolo Bertoli,[X] is [Y] citizen .,Italy,"Paolo Bertoli was born in Poggio Garfagnana, [MASK]."
1047,Alexey Poltoranin,[X] is [Y] citizen .,Kazakhstan,"Alexey Yurevich Poltoranin (Russian: Алексей Юрьевич Полторанин, born April 29, 1987) is a [MASK] cross-country skier who has competed at the international senior level since 2004."
1049,William Hovell,[X] is [Y] citizen .,Australia,William Hilton Hovell (26 April 1786 – 9 November 1875) was an English explorer of [MASK].
1051,Jawad al-Bulani,[X] is [Y] citizen .,Iraq,Jawad al-Bulani (Arabic: جواد البولاني) (also spelled Al-Bolani; born in 1960) served as the Interior Minister of [MASK] within the Council of Ministers under Iraqi Prime Minister Nouri al-Maliki from 8 June 2006 to 21 December 2010.
1056,Giovanni Pellielo,[X] is [Y] citizen .,Italy,"Giovanni Pellielo (born January 11, 1970 in Vercelli) is an [MASK] sport shooter."
1060,Sadeq Larijani,[X] is [Y] citizen .,Iran,"Grand Ayatollah Sayyid Mohammad Sadeq Hussaini Rohani (Persian: سید محمد صادق حسینی روحانی) is an Iranian Twelver Shia Marja currently residing in Qum, [MASK]."
1100,Feng Tianwei,[X] is [Y] citizen .,Singapore,"In the 2008 Beijing Olympics, Li Jiawei, together with Feng Tianwei and Wang Yuegu, beat the South Korea Women's Table Tennis team, composed of Dang Ye-Seo, Kim Kyung-Ah and Park Mi-Young 3-2 in the semi-finals, assuring [MASK] of at least a silver medal and ending Singapore's 48-year Olympic medal drought."
1110,Katri Helena,[X] is [Y] citizen .,Finland,"The song was the eighteenth performed that night, following [MASK]'s Katri Helena with ""Tule luo"" and preceding the United Kingdom's Sonia with ""Better The Devil You Know""."
1117,Juana Azurduy de Padilla,[X] is [Y] citizen .,Bolivia,Azurduy Province (full official name: Província de Juana Azurduy de Padilla) is a province in the Chuquisaca Department in [MASK].
1118,Mohsen Mirdamadi,[X] is [Y] citizen .,Iran,"Mohsen Mirdamadi, was an organizer of the 1979 Iran hostage crisis, a member of the parliament of [MASK] (the Majlis) from 2000-2004, and the ""head of the largest pro-reform party"" in Iran, Islamic Iran Participation Front since 2006."
1123,Arne Vidar Røed,[X] is [Y] citizen .,Norway,"The researchers studying the cases referred to Røed as the ""[MASK] Sailor"" and the anagram ""Arvid Noe"" to conceal his identity; his true name became known after his death."
1125,David Le Lay,[X] is [Y] citizen .,France,"David Lelay (born December 30, 1979) is a [MASK] road bicycle racer who is currently riding for amateur team Brest Iroise Cyclisme 2000."
1127,Dino Marcan,[X] is [Y] citizen .,Croatia,"Dino Marcan (born 12 February 1991, Rijeka, [MASK]) is a Croatian professional tennis player."
1129,Alan Carvalho,[X] is [Y] citizen .,Brazil,"After failing to make any impact in [MASK] with Londrina and Fluminense, Alan joined Austrian club Red Bull Salzburg in 2010."
1131,Muzaffar Ali,[X] is [Y] citizen .,India,"Shaad Ali was born to Muzaffar Ali and Subhashini Ali née Sehgal, an Indian politician and member of the Communist Party of [MASK] (Marxist)."
1132,Claudio Borghi,[X] is [Y] citizen .,Argentina,"Carlos Aníbal San Martín (born July 2, 1971 in La Plata, [MASK]) is a former Argentine footballer currently played in clubs of Argentina and Chile.Today is assistant Goalkeppers in the Chile national football team of Claudio Borghi."
1134,Wakako Tsuchida,[X] is [Y] citizen .,Japan,"Wakako Tsuchida (土田 和歌子 Tsuchida Wakako) (born 15 October 1974) is an athlete from Tokyo, [MASK], who is an accomplished women's wheelchair marathoner and ice sledge racer."
1138,Paul Due,[X] is [Y] citizen .,Norway,"He is regarded as the second-most influential railway architect in [MASK], after Paul Due."
1139,Jeff Leal,[X] is [Y] citizen .,Canada,"Jeff Leal (born December 13, 1954) is a politician in Ontario, [MASK]."
1141,Armin Hofmann,[X] is [Y] citizen .,Switzerland,"Emil Ruder (1914–1970) was a [MASK] typographer and graphic designer, who with Armin Hofmann joined the faculty of the Schule für Gestaltung Basel (Basel School of Design)."
1144,Mohammad-Nabi Sarbolouki,[X] is [Y] citizen .,Iran,Mohammad-Nabi Sarbolouki (Persian: محمدنبی سربلوکی) was a distinguished Iranian biophysicist and polymer chemist and one of the most influential individuals behind modern scientific movement in [MASK].
1146,Maria Mourani,[X] is [Y] citizen .,Canada,"Maria Mourani (born May 19, 1969) was an independent Member of Parliament in the federal riding of Ahuntsic in [MASK]."
1148,Ahmad Nadeem Qasmi,[X] is [Y] citizen .,Pakistan,"Funoon was the landmark Urdu literary magazine published by Ahmad Nadeem Qasimi from Lahore, [MASK]."
1149,Daniel Powter,[X] is [Y] citizen .,Canada,"Daniel Powter (also known as DP) is the self-titled debut studio album by Canadian singer-songwriter Daniel Powter, released on July 26, 2005 in [MASK] and on April 11, 2006 in the United States."
1151,Ashim Ahluwalia,[X] is [Y] citizen .,India,"Ashim Ahluwalia (born 1972 in Mumbai, [MASK]) is a film director and screenwriter."
1153,Isabell Werth,[X] is [Y] citizen .,Germany,"Three athletes (Reiner Klimke of [MASK], Isabell Werth of Germany and Anky van Grunsven of the Netherlands) have each earned eight medals."
1157,Nicholas Hyde,[X] is [Y] citizen .,England,Nicholas Hyde was Lord Chief Justice of [MASK].
1160,Magnar Solberg,[X] is [Y] citizen .,Norway,"More significantly, Gibson became the oldest individual gold medalist in the history of the Winter Games, a record previously held by [MASK]'s Magnar Solberg, who was 35 when he won the gold medal in the 20 km individual biathlon event at the 1972 Winter Olympics in Sapporo; he held the record until Ole Einar Bjørndalen won gold at the 10 km biathlon sprint aged 40 at the 2014 Sochi Olympics."
1163,Roisin McGettigan,[X] is [Y] citizen .,Ireland,"Roisin McGettigan (born 23 August 1980 in Wicklow, [MASK]) is an Irish runner who specializes in the 3000 metres steeplechase."
1167,Matsukata Masayoshi,[X] is [Y] citizen .,Japan,Her paternal grandfather was former Prime Minister of [MASK] Matsukata Masayoshi.
1168,Desireless,[X] is [Y] citizen .,France,"Written and produced by Jean-Michel Rivat, the song was Desireless' last hit single in [MASK]."
1169,Mikael Rothstein,[X] is [Y] citizen .,Denmark,"According to the [MASK] religious studies scholar Mikael Rothstein, the magazine was a means of internal communication in ISKCON, as well as forum for dialogue with academics."
1173,Nicolas Godin,[X] is [Y] citizen .,France,"Air is a music duo from Versailles, [MASK], consisting of Nicolas Godin and Jean-Benoît Dunckel."
1174,Kurt Schuschnigg,[X] is [Y] citizen .,Austria,"After Schuschnigg's efforts to keep [MASK] independent had failed, he resigned his office."
1177,Peter Velits,[X] is [Y] citizen .,Slovakia,The race was won by Peter Velits of [MASK] who won in a bunch sprint of around 40 riders.
1181,Aris Velouchiotis,[X] is [Y] citizen .,Greece,"After the liberation of [MASK] from the Axis powers, Aris Velouchiotis argued, during one of his speeches, that this had been an eternal ""shame"" for the Greek regime that was in power during the War."
1186,Ramon Magsaysay,[X] is [Y] citizen .,Philippines,"Among the prominent affiliates of FFW with collective bargaining agreements (CBAs) are in education institutions,banks, pharmaceutical and electronics companies—Ateneo de Davao, Central Philippine University, University of the East - Ramon Magsaysay, Philippine School of Business Administration, National College of Business Administration, University of San Agustin of Iloilo, Branches of the Bank of the [MASK], BPI Family Bank,Philippine Clearing, CountryBankers,Malayan Insurance the Temic Semiconductor, Temic Continental, Vishay Philippines, United Pulp and Paper, Oro Port of Cagayan de Oro, Thomas National Transport, Avis, Europe cars, Mitsubishi, San Roque Metals Mining, Philippine Mining, Lepanto Mining, Delfi, Coca Cola, Pfizer, Boie Takeda, Smithkline Beecham, Astra Seneca, Hi-Eisai Pharmaceutical, Bayer Philippines, Johnson & Johnson, Interphil Laboratories, Globe Telecom, among others."
1225,Thomas Ong,[X] is [Y] citizen .,Singapore,"The Unbroken Cycle (解连环) is a TV drama series produced by the former Television Corporation of [MASK] (predecessor of MediaCorp, starring Singapore actors Fann Wong and Thomas Ong."
1227,Kevin Pauwels,[X] is [Y] citizen .,Belgium,"Kevin Pauwels (born 12 April 1984, in Ekeren) is a [MASK] professional racing cyclist, for the Sunweb-Napoleon Games team."
1229,Miguel Barbachano,[X] is [Y] citizen .,Mexico,"A great-grandson of Miguel Barbachano y Tarraso, a five-time governor of Yucatán, he was born in Mérida, Yucatán, [MASK]."
1231,Takeshi Urata,[X] is [Y] citizen .,Japan,"It was discovered by Kenzo Suzuki and Takeshi Urata in Toyota, [MASK] on November 22, 1986."
1239,Patrick Fiori,[X] is [Y] citizen .,France,"The song was performed eleventh on the night, following Austria's Tony Wegas with ""Maria Magdalena"" and preceding [MASK]'s Patrick Fiori with ""Mama Corsica"")."
1242,Kosuke Matsuura,[X] is [Y] citizen .,Japan,"Kosuke Matsuura (松浦 孝亮 Matsuura Kōsuke, born September 4, 1979 in Aichi, [MASK]) is a race car driver currently competing in the Super GT series."
1244,Sven Wollter,[X] is [Y] citizen .,Sweden,"Its members and sympathisers includes - or included - several [MASK] celebrities, such as actors Sven Wollter, Lasse Brandeby and Kent Andersson and musicians Ken, Totta Näslund and Fred Åkerström, all of whom have participated in events and gatherings arranged by the party."
1246,Marcus Horan,[X] is [Y] citizen .,Ireland,"Marcus Horan (born 7 September 1977, Clonlara, County Clare, [MASK]) is a retired Irish rugby union player who played Prop for Munster and Ireland."
1250,Hans Ulrik,[X] is [Y] citizen .,Denmark,"Hans Ulrik (born 28 September 1965 in Copenhagen, [MASK]) is a Danish jazz saxophonist, composer and has several recordings as band leader with the like of Gary Peacock, Adam Nussbaum, Niels Lan Doky, Audun Kleive, Marilyn Mazur, John Scofield and Steve Swallow."
1252,Diori Hamani,[X] is [Y] citizen .,Niger,"He was replaced by his cousin Hamani Diori, who eventually led [MASK] to independence in 1960."
1264,Marshall Rothstein,[X] is [Y] citizen .,Canada,This is a list of all the reasons written by Marshall Rothstein during his tenure as puisne justice of the Supreme Court of [MASK].
1267,Mohammad-Taqi Mesbah-Yazdi,[X] is [Y] citizen .,Iran,"Currently in [MASK] there exist three main types of Islam: traditionalists (represented by Hossein Nasr and Yousef Sanei), modernists (represented by Abdolkarim Soroush) and different groups under the conservative umbrella (represented by Ruhollah Khomeini, Ali Khamenei, Mohammad-Taghi Bahjat, Naser Makarem Shirazi, Mohammad Taghi Mesbah Yazdi and Hossein Noori Hamedani)."
1271,Hernando de Soto,[X] is [Y] citizen .,Cuba,"- 1531) and Isabel de Bobadilla, she married, in 1537, Hernando de Soto who was then named governor of [MASK] and Adelantado de Florida."
1272,Luigi Lanzi,[X] is [Y] citizen .,Italy,"1537) was an [MASK] painter of the Renaissance period, born in Florence or Cortona (according to Lanzi)."
1274,Priska Doppmann,[X] is [Y] citizen .,Switzerland,"Priska Doppmann (born 10 May 1971) is a [MASK] road racing cyclist, born in Cham."
1277,Manuel Carrasco,[X] is [Y] citizen .,Spain,"Manuel Carrasco Galloso (born January 15, 1981) is a Spanish pop singer from Isla Cristina (Huelva), [MASK]."
1279,Massimo D'Alema,[X] is [Y] citizen .,Italy,"Dalemiani refers to the faction around Massimo D'Alema, a leading member of the Democratic Party, a political party in [MASK]."
1281,Zadoc Kahn,[X] is [Y] citizen .,France,"Born in Kovno, Lithuania, he studied at the Pressburg Yeshiva in his youth, as well as in Paris under Rabbi Zadoc Kahn, chief rabbi of [MASK]."
1282,Vidar Busk,[X] is [Y] citizen .,Norway,"Vidar Busk (born 19 May 1970 in Langesund, [MASK]) is a Norwegian guitarist, vocalist, composer and record producer within genres blues and soul."
