,sub_label,template,obj_label,masked_sentence
215,Antonio Lotti,[X] plays [Y] music .,opera,"Ottone, re di Germania (""Otto, King of Germany"", HWV 15) is an [MASK] by George Frideric Handel, to an Italian–language libretto adapted by Nicola Francesco Haym from the libretto by Stefano Benedetto Pallavicino for Antonio Lotti's opera Teofane."
216,Salvador Espriu,[X] plays [Y] music .,poetry,"Abraham was the commissioner for the exhibition Bartomeu Rossello-Porcel, [MASK] (1996) and Dos amics de vint anys: Salvador Espriu i Bartomeu Rossello-Porcel (Two friends of twenty years: Salvador Espriu i Bartomeu Rossello-Porcel, 2002)."
217,Salvador Espriu,[X] plays [Y] music .,poetry,"Abraham was the commissioner for the exhibition Bartomeu Rossello-Porcel, [MASK] (1996) and Dos amics de vint anys: Salvador Espriu i Bartomeu Rossello-Porcel (Two friends of twenty years: Salvador Espriu i Bartomeu Rossello-Porcel, 2002)."
218,Doublemoon,[X] plays [Y] music .,jazz,"Doublemoon has concentrated on world fusion music, bringing together [MASK] and world, acoustic and electronic, and occidental and oriental music."
219,Doublemoon,[X] plays [Y] music .,jazz,"Doublemoon has concentrated on world fusion music, bringing together [MASK] and world, acoustic and electronic, and occidental and oriental music."
220,Jack Parnell,[X] plays [Y] music .,jazz,"He has worked with many of Australia's best known Australian jazz musicians including Don Burrows, Dale Barlow, Paul Grabowsky, Bernie McGann, and James Morrison, and with many international [MASK] artists including Nat Adderley, Buddy Greco, Kenny Kirkland, Claire Martin, Jack Parnell, Mark Murphy among many others."
221,Jack Parnell,[X] plays [Y] music .,jazz,"During this period Spillett also worked with English [MASK] players including Sir John Dankworth, Alan Barnes, Danny Moss, Stan Tracey, Bobby Wellins, Louis Stewart, Jack Parnell, Gwilym Simcock, Clark Tracey, Tony Kinsey Allan Ganley, Tony Levin and Spike Wells."
222,Joseph Haydn,[X] plays [Y] music .,opera,"Joseph Haydn is not primarily remembered as a composer of [MASK], yet the genre occupied a great deal of his time."
223,Joseph Haydn,[X] plays [Y] music .,opera,"During the 1770s and 1780s, Haydn ran an [MASK] troupe on behalf of his employer, Prince Nikolaus Esterházy, which put on up to 150 performances per year."
224,Barbara Dennerlein,[X] plays [Y] music .,jazz,"Barbara Dennerlein (born 25 September 1964 in Munich, Germany) is a hard bop, post-bop, and [MASK] organist."
225,Barbara Dennerlein,[X] plays [Y] music .,jazz,"Barbara Dennerlein (born 25 September 1964 in Munich, Germany) is a hard bop, post-bop, and [MASK] organist."
226,Adam Taubitz,[X] plays [Y] music .,jazz,"Adam Taubitz (born 7 October 1967 in Chorzów, Upper Silesia) is a German [MASK] and classic musician, violinist, trumpeter, guitarist bandleader, and composer."
227,Adam Taubitz,[X] plays [Y] music .,jazz,"Adam Taubitz (born 7 October 1967 in Chorzów, Upper Silesia) is a German [MASK] and classic musician, violinist, trumpeter, guitarist bandleader, and composer."
228,The Carpet People,[X] plays [Y] music .,fantasy,"The Carpet People is a [MASK] novel by Terry Pratchett which was originally published in 1971, but was later re-written by the author when his work became more widespread and well-known."
229,The Carpet People,[X] plays [Y] music .,fantasy,"The Carpet People is a [MASK] novel by Terry Pratchett which was originally published in 1971, but was later re-written by the author when his work became more widespread and well-known."
230,Suddenly Susan,[X] plays [Y] music .,sitcom,"He has produced and written for numerous television sitcoms including Boy Meets World, Suddenly Susan, Ellen, and Will & Grace, as well as serving as creator and executive producer of the critically acclaimed FOX [MASK] The War at Home."
231,Suddenly Susan,[X] plays [Y] music .,sitcom,"Suddenly Susan is an American television [MASK] that aired on NBC from September 19, 1996, until December 26, 2000."
232,Embryo Records,[X] plays [Y] music .,jazz,"Push Push is a 1971 instrumental album by [MASK] flautist Herbie Mann, on his Embryo Records label with Atlantic, which features rock guitarist Duane Allman."
233,Embryo Records,[X] plays [Y] music .,jazz,"Embryo Records was a [MASK] and rock record label founded by Herbie Mann as a division of Atlantic Records, itself distributed by the Atlantic subsidiary Cotillion Records."
234,Lynn Seaton,[X] plays [Y] music .,jazz,"Lynn Seaton (born July 18, 1957 in Tulsa, Oklahoma) is a [MASK] bassist associated with bebop and swing."
235,Lynn Seaton,[X] plays [Y] music .,jazz,"Lynn Seaton (born July 18, 1957 in Tulsa, Oklahoma) is a [MASK] bassist associated with bebop and swing."
236,Alfred Bruneau,[X] plays [Y] music .,opera,Zola's story became the basis for an [MASK] of the same name by Alfred Bruneau.
237,Alfred Bruneau,[X] plays [Y] music .,opera,Their last opera collaboration was for Alfred Bruneau's 1923 [MASK] Le jardin du paradis.
238,"I Loves You, Porgy",[X] plays [Y] music .,opera,"""I Loves You, Porgy"" is a duet from the [MASK] Porgy and Bess with music by George Gershwin and lyrics by Ira Gershwin."
239,"I Loves You, Porgy",[X] plays [Y] music .,opera,"Originally duetted by Anne Brown and Todd Duncan in the 1935 production and in the 1942 revival of the [MASK], ""I Loves You, Porgy"" has been recorded as a solo number by a number of popular vocalists and jazz musicians, most notably Billie Holiday, Nina Simone, and Bill Evans."
240,Jon Larsen,[X] plays [Y] music .,jazz,"In 2007 Strange News From Mars was presented, a [MASK] hybrid with Jon Larsen, on Zonic Entertainment, featuring Bruce Fowler, Jimmy Carl Black, Arthur Barrow, and other Zappa alumni."
241,Jon Larsen,[X] plays [Y] music .,jazz,"The documentary film Jon & Jimmy, about his long lasting, but turbulent relationship with [MASK] guitarist Jon Larsen, was released (TV and DVD) in 2010 (produced by the Oscar winning Storm Studio)."
242,Pato Banton,[X] plays [Y] music .,reggae,"Pato Banton (born Patrick Murray; 5 October 1961) is a [MASK] singer and toaster from Birmingham, England."
243,Pato Banton,[X] plays [Y] music .,reggae,"Pato Banton (born Patrick Murray; 5 October 1961) is a [MASK] singer and toaster from Birmingham, England."
244,Luigi Denza,[X] plays [Y] music .,opera,"Denza also wrote an [MASK], Wallenstein (1876)."
245,Luigi Denza,[X] plays [Y] music .,opera,"Denza also wrote an [MASK], Wallenstein (1876)."
246,Ron Affif,[X] plays [Y] music .,jazz,"Ron Affif is an American [MASK] guitarist (born December 30, 1965 in Pittsburgh, Pennsylvania) of mixed Lebanese and Italian origin."
247,Ron Affif,[X] plays [Y] music .,jazz,"Ron Affif is an American [MASK] guitarist (born December 30, 1965 in Pittsburgh, Pennsylvania) of mixed Lebanese and Italian origin."
248,Mad About You,[X] plays [Y] music .,sitcom,He is most widely known for his role in the 1990s TV [MASK] Mad About You.
249,Mad About You,[X] plays [Y] music .,sitcom,He was a co-producer of the NBC television [MASK] Mad About You.
250,Soweto Kinch,[X] plays [Y] music .,jazz,"As a solo artist/saxophonist has worked in genres from straight ahead [MASK] to grime, performing front and centre alongside various artists including Sway DaSafo, Bashy, Omar Lye-Fook, Soweto Kinch, Alexander O'Neal, Mica Paris, Terri Walker, Dean Fraser, Sonny Bradshaw and Desi Jones, to name but a few."
251,Soweto Kinch,[X] plays [Y] music .,jazz,"It has featured Avishai Cohen, Rufus Reid, Paul Wertico, John Riley, Jean Toussaint, Martin Taylor, John Goldsby, Soweto Kinch, Alec Dankworth, Michael Manring, Yellow Jackets, John Taylor, Reggie Washington, Ulf Wakenius, Andreas Oberg, Anita Wardell, Dominique DiPiazza, Norma Winstone, Cleveland Watkiss, Todd Coolman and key Irish [MASK] musicians such as Louis Stewart, Mike Nielsen, Linley Hamilton, Michael Buckley and David Lyttle."
252,Zynga Poker,[X] plays [Y] music .,poker,"According to a March 2011 ESPN article, with 38 million players, Zynga Poker is the largest [MASK] site in the world."
253,Zynga Poker,[X] plays [Y] music .,poker,"According to a March 2011 ESPN article, with 38 million players, Zynga Poker is the largest [MASK] site in the world."
254,Anything but Love,[X] plays [Y] music .,sitcom,"Anything But Love is an American television [MASK], which aired on ABC from March 7, 1989 to June 3, 1992, spanning four seasons and 56 episodes."
255,Anything but Love,[X] plays [Y] music .,sitcom,"Anything But Love is an American television [MASK], which aired on ABC from March 7, 1989 to June 3, 1992, spanning four seasons and 56 episodes."
256,Gian Francesco Malipiero,[X] plays [Y] music .,opera,The following year he led the premiere of Gian Francesco Malipiero's [MASK] Antonio e Cleopatra.
257,Gian Francesco Malipiero,[X] plays [Y] music .,opera,Torneo notturno (Nocturnal Tournament) is an [MASK] by the Italian composer Gian Francesco Malipiero.
258,My Family,[X] plays [Y] music .,sitcom,"He has a recurring role in the [MASK] My Family as Mr Griffith, the boss of the dental corporation ""Cavitex""."
259,My Family,[X] plays [Y] music .,sitcom,in the BBC [MASK] My Family.
260,Chelmsford 123,[X] plays [Y] music .,sitcom,Chelmsford 123 is a British television [MASK] produced for Channel 4 by Hat Trick Productions.
261,Chelmsford 123,[X] plays [Y] music .,sitcom,Chelmsford 123 is a British television [MASK] produced for Channel 4 by Hat Trick Productions.
262,David Fiuczynski,[X] plays [Y] music .,jazz,"Though generally thought of as a [MASK] musician, David Fiuczynski describes himself as ""a jazz-musician who doesn't want to play just jazz""."
263,David Fiuczynski,[X] plays [Y] music .,jazz,"Though generally thought of as a jazz musician, David Fiuczynski describes himself as ""a jazz-musician who doesn't want to play just [MASK]""."
264,"Warhammer 40,000",[X] plays [Y] music .,fantasy,"On launch it initially covered a wide variety of [MASK] and science-fiction role-playing games (RPGs) and board games, particularly the role playing games Advanced Dungeons & Dragons (AD&D), RuneQuest and Traveller (which were all published by other games companies), the magazine underwent a major change in style and content in the late 1980s and is now dedicated exclusively to the miniature wargames produced by Games Workshop, mainly the core systems of Warhammer Fantasy Battle, Warhammer 40,000 and The Hobbit: An Unexpected Journey Strategy Battle Game."
265,"Warhammer 40,000",[X] plays [Y] music .,fantasy,"John Blanche is a British [MASK] and science fiction illustrator and modeler known for his work for Games Workshop's White Dwarf magazine, Warhammer Fantasy Battle, Warhammer Fantasy Roleplay and Warhammer 40,000 games and his role as art director for the company, including his work in the field of fantasy miniature painting, and for illustrations for various game book and Fighting Fantasy publications."
266,Steve Swell,[X] plays [Y] music .,jazz,"He founded two record labels, Cadence Jazz (in 1980) and CIMP (in 1995), and produced or oversaw the release of hundreds of [MASK] releases; among those musicians he has produced are Bill Dixon, Chet Baker, Glenn Spearman, Ernie Krivda, Ivo Perelman, Noah Howard, Dominic Duval, Steuart Liebig, Cecil Taylor, Fred Hess, Anthony Braxton, Bill Barron, Paul Smoker, and Steve Swell."
267,Steve Swell,[X] plays [Y] music .,jazz,"News from the Mystic Auricle is an album by American [MASK] trombonist Steve Swell, which was recorded in 2007 and released on the Polish Not Two label."
268,John Stubblefield,[X] plays [Y] music .,jazz,"In the mid 1970s and 80’s when live loft jazz was popular in New York City, He performed with his own groups and other prominent [MASK] musicians such as Sonelius Smith, Rashid Ali, John Stubblefield, Carlos Garnett, Walter Davis Jr.. In late 1972, at age 25, he signed with Strata-East Records and in 1974 his first jazz album ""First Impressions"" was released."
269,John Stubblefield,[X] plays [Y] music .,jazz,"In the mid 1970s and 80’s when live loft jazz was popular in New York City, He performed with his own groups and other prominent jazz musicians such as Sonelius Smith, Rashid Ali, John Stubblefield, Carlos Garnett, Walter Davis Jr.. In late 1972, at age 25, he signed with Strata-East Records and in 1974 his first [MASK] album ""First Impressions"" was released."
270,Dave Liebman,[X] plays [Y] music .,jazz,"Several great [MASK] musicians have played, jammed and given seminars in both the Praça da Alegria's club and in the Music School, including Ronnie Scott, Sarah Vaughan, Charlie Haden, Benny Golson, Maria João and Dave Liebman."
271,Dave Liebman,[X] plays [Y] music .,jazz,"He has performed with [MASK] greats including Charlie Byrd, Jim McNeely, Ralph Lalama, Vic Juris, Ron McClure, Mike Richmond and David Liebman."
272,Doc Evans,[X] plays [Y] music .,jazz,"Artists who recorded for Tempo included [MASK] harpist/composer Robert Maxwell, clarinetist Sid Phillips, cornetist Doc Evans, pianist Ben Light, Novachord and organ virtuoso Lloyd Sloop, and violinist Joe Venuti."
273,Doc Evans,[X] plays [Y] music .,jazz,"The founders of the Orchestra were Gene Kelly, City of Bloomington's Parks & Recreation Director, and renowned [MASK] musician Paul W. Doc Evans, who served as music director until 1977."
274,Chris Barber,[X] plays [Y] music .,jazz,"Monty Sunshine (9 April 1928 – 30 November 2010) was an English [MASK] clarinetist, who is known for his clarinet solo on the track ""Petite Fleur"", a million seller for the Chris Barber Jazz Band in 1959."
275,Chris Barber,[X] plays [Y] music .,jazz,"Raymond Geoffrey ""Ray"" Foxley (28 December 1928 – 6 July 2002) was a [MASK] pianist who played with Ken Colyer and Chris Barber."
276,Hubert Laws,[X] plays [Y] music .,jazz,"Hubert Laws (born November 10, 1939) is an American flutist and saxophonist with a career spanning over 40 years in [MASK], classical, and other music genres."
277,Hubert Laws,[X] plays [Y] music .,jazz,"Hubert Laws (born November 10, 1939) is an American flutist and saxophonist with a career spanning over 40 years in [MASK], classical, and other music genres."
278,Bill Anschell,[X] plays [Y] music .,jazz,"He has also had extensive studio recording experience and is one of the most in- demand bassists in the Southeastern region, often working with notable Southeastern reigional [MASK] musicians such as Rick Bell (saxophone), Ken Watters (trumpet), Bill Anschell (piano), Gary Motley (piano) and Ray Reach (piano and vocal)."
279,Bill Anschell,[X] plays [Y] music .,jazz,"Since then the label has grown and diversified into releasing Latin (Cesar Mora, Latin Soul Syndicate, the Latin Moderns compilation series), ethnic lounge (Angel Tears, Zino & Tommy), [MASK] (Bill Anschell, Four Piece Suit) and eclectic records such as Lotus Lounge."
280,Spanky Wilson,[X] plays [Y] music .,jazz,"Spanky Wilson (born c.1947) is an American soul, funk and [MASK] vocalist, who has performed internationally and recorded several albums since the late 1960s."
281,Spanky Wilson,[X] plays [Y] music .,jazz,"Spanky Wilson (born c.1947) is an American soul, funk and [MASK] vocalist, who has performed internationally and recorded several albums since the late 1960s."
282,Curtis Clark,[X] plays [Y] music .,jazz,"Curtis Clark (born 23 April 1950) is a [MASK] pianist from Chicago, United States."
283,Curtis Clark,[X] plays [Y] music .,jazz,"Curtis Clark (born 23 April 1950) is a [MASK] pianist from Chicago, United States."
284,Bruno Blum,[X] plays [Y] music .,reggae,"Bruno Blum (born October 4, 1960, Vichy, France) is a French singer songwriter, guitar player and music producer sometimes nicknamed ""Doc [MASK]."""
285,Bruno Blum,[X] plays [Y] music .,reggae,"Bruno Blum (born October 4, 1960, Vichy, France) is a French singer songwriter, guitar player and music producer sometimes nicknamed ""Doc [MASK]."""
286,Putter Smith,[X] plays [Y] music .,jazz,"In the film, Wint is played by the clean-shaven actor Bruce Glover and Kidd by bespectacled [MASK] musician Putter Smith in a rare acting role."
287,Putter Smith,[X] plays [Y] music .,jazz,"Carson is the older brother of notable [MASK] musician & composer, Putter Smith."
288,God Made Me Funky,[X] plays [Y] music .,funk,"God Made Me Funky (GMMF) is a Canadian [MASK] music group, formed in 1996 in Toronto."
289,God Made Me Funky,[X] plays [Y] music .,funk,"God Made Me Funky (GMMF) is a Canadian [MASK] music group, formed in 1996 in Toronto."
290,Dennis Rowland,[X] plays [Y] music .,jazz,"Dennis Rowland is a [MASK] vocalist born and raised in Detroit, MI."
291,Dennis Rowland,[X] plays [Y] music .,jazz,"Dennis Rowland is a [MASK] vocalist born and raised in Detroit, MI."
292,Dupree Bolton,[X] plays [Y] music .,jazz,"Dupree Bolton (3 March 1929 – 5 June 1993) was a bop [MASK] trumpeter from Oklahoma City, Oklahoma, USA, probably best known for his recordings with Harold Land and Curtis Amy."
293,Dupree Bolton,[X] plays [Y] music .,jazz,"Dupree Bolton (3 March 1929 – 5 June 1993) was a bop [MASK] trumpeter from Oklahoma City, Oklahoma, USA, probably best known for his recordings with Harold Land and Curtis Amy."
294,Billy Eckstine,[X] plays [Y] music .,jazz,"Bearden was the author or coauthor of several books, and was a songwriter who co-wrote the [MASK] classic ""Sea Breeze"", which was recorded by Billy Eckstine, a former high school classmate at Peabody High School, and Dizzy Gillespie."
295,Billy Eckstine,[X] plays [Y] music .,jazz,For a short time during high school he was a member of a singing group formed by the [MASK] artist Billy Eckstine.
296,Leo Blech,[X] plays [Y] music .,opera,"Leo Blech (21 April 1871 – 25 August 1958) was a German [MASK] composer and conductor who is perhaps most famous for his work at the Königliches Opernhaus (later the Berlin State Opera / Staatsoper Unter den Linden) from 1906 to 1937, and later as the conductor of Berlin's Städtische Oper from 1949 to 1953."
297,Leo Blech,[X] plays [Y] music .,opera,"Leo Blech (21 April 1871 – 25 August 1958) was a German [MASK] composer and conductor who is perhaps most famous for his work at the Königliches Opernhaus (later the Berlin State Opera / Staatsoper Unter den Linden) from 1906 to 1937, and later as the conductor of Berlin's Städtische Oper from 1949 to 1953."
298,Ken Vandermark,[X] plays [Y] music .,jazz,"He also has toured and recorded with the Peter Brotzmann Tentet, the Vandermark 5, Cinghiale, Our Daughter's Wedding, and Mark Freeland's Electroman, and is the bandleader of several spin-off [MASK] groups/projects: Grammy nominated, acid jazz pioneer Liquid Soul, Hal Russell's NRG Ensemble, Witches & Devils, Slam, and XmarsX."
299,Ken Vandermark,[X] plays [Y] music .,jazz,"Ken Vandermark (born September 22, 1964 in Warwick, Rhode Island) is an American [MASK] composer and saxophone and clarinet player."
300,Boney James,[X] plays [Y] music .,jazz,"Trust is the debut album by [MASK] saxophonist Boney James, released in 1992."
301,Boney James,[X] plays [Y] music .,jazz,"Seduction is the third album by [MASK] saxophonist Boney James, released in 1995."
302,Giuseppe Verdi,[X] plays [Y] music .,opera,"Puccini has been called ""the greatest composer of Italian [MASK] after Verdi""."
303,Giuseppe Verdi,[X] plays [Y] music .,opera,"Verdi came to dominate the Italian [MASK] scene after the era of Bellini, Donizetti and Rossini, whose works significantly influenced him, becoming one of the pre-eminent opera composers in history."
304,Rick Margitza,[X] plays [Y] music .,jazz,"Rick Margitza (born October 24, 1961 in Dearborn, Michigan) is an American [MASK] tenor saxophonist."
305,Rick Margitza,[X] plays [Y] music .,jazz,"Rick Margitza (born October 24, 1961 in Dearborn, Michigan) is an American [MASK] tenor saxophonist."
306,Cadet Records,[X] plays [Y] music .,jazz,"Dancing in the Street is a live [MASK] album by the Ramsey Lewis Trio, recorded July, 1967 at Basin Street West, San Francisco and released on Cadet Records that same year."
307,Cadet Records,[X] plays [Y] music .,jazz,Goin' Latin is a studio [MASK] album with Latin percussion and style by Ramsey Lewis which was released on Cadet Records in 1967.
308,Jiggs Whigham,[X] plays [Y] music .,jazz,He then studied the [MASK] trumpet at the music academy in Cologne under Jiggs Whigham and Jon Eardley.
309,Jiggs Whigham,[X] plays [Y] music .,jazz,"After studying clarinet and piano in Essen, he set up his multicultural big band, which over the years would include many [MASK] musicians who were well known in Europe, including Francy Boland (who would later set up his own), Ron Simmonds Charly Antolini, Jiggs Whigham, Claus Ogerman, Jimmy Deuchar, Duško Gojković, Rick Kiefer, Ronnie Stephenson, Gerd Dudek, Wilton Gaynair, Derek Humble, Shake Keane and Tubby Hayes."
310,Ryō Kawasaki,[X] plays [Y] music .,jazz,"The Kawasaki Synthesizer is a musical software tool for the Commodore 64 created in 1983 by Japanese [MASK] musician, Ryo Kawasaki."
311,Ryō Kawasaki,[X] plays [Y] music .,jazz,"Morrison has also played with Gil Evans, Woody Shaw, Andrew Cheshire and Japanese [MASK] musicians Masabumi Kikuchi, Terumasa Hino and Ryo Kawasaki."
312,Helge Schneider,[X] plays [Y] music .,jazz,"Helge Schneider (born 30 August 1955 in Mülheim an der Ruhr) is a German comedian, [MASK] musician and multi-instrumentalist, author, film and theatre director, and actor."
313,Helge Schneider,[X] plays [Y] music .,jazz,"Helge Schneider (born 30 August 1955 in Mülheim an der Ruhr) is a German comedian, [MASK] musician and multi-instrumentalist, author, film and theatre director, and actor."
314,The Belgariad,[X] plays [Y] music .,fantasy,"Belgarion (also called Garion) is a fictional character and the chief protagonist in The Belgariad and The Malloreon, two [MASK] epics written by David Eddings."
315,The Belgariad,[X] plays [Y] music .,fantasy,"The Belgariad is a five-book [MASK] epic written by David Eddings, following the picaresque journey of protagonist 'Garion' and his companions, first to recover a sacred stone, and later to use it against antagonist 'Kal Torak'."
316,Rising Damp,[X] plays [Y] music .,BBC,"Richard Arthur Beckinsale (6 July 1947 – 19 March 1979) was an English actor, best known for his roles as Lennie Godber in the popular [MASK] sitcom Porridge (along with its sequel series Going Straight) and Alan Moore in the British sitcom Rising Damp."
317,Rising Damp,[X] plays [Y] music .,BBC,"From 1972-73, he was the [MASK]'s Head of Comedy, but left in 1973 to become Head of Light Entertainment at Yorkshire Television and was responsible for commissioning Rising Damp."
318,Trend Records,[X] plays [Y] music .,jazz,Trend Records was a post-World War II United States [MASK] record label.
319,Trend Records,[X] plays [Y] music .,jazz,Trend Records was a post-World War II United States [MASK] record label.
320,The Wailers Band,[X] plays [Y] music .,reggae,"My Friends was a studio album by The Wailers Band, a [MASK] band."
321,The Wailers Band,[X] plays [Y] music .,reggae,"Every year the festival's line up has a strong presence in the ska and [MASK] acts, having big figures of the genre such as The Wailers, The Skatalites, Desmond Dekker, Fishbone, Tokyo Ska Paradise Orchestra, Steel Pulse, Reel Big Fish, and Save Ferris, besides the performances from important ibero-American bands like Panteón Rococó, Los Fabulosos Cadillacs, Ska-P, Los Autenticos Decadentes, Desorden Público, and Maldita Vecindad."
322,Jim Pugliese,[X] plays [Y] music .,jazz,"Jim Pugliese (born James Pugliese in Newark, New Jersey, 1952) is an American percussionist, drummer, composer and international recording artist on over ninety CDs of experimental, [MASK] and rock music."
323,Jim Pugliese,[X] plays [Y] music .,jazz,"Jim Pugliese (born James Pugliese in Newark, New Jersey, 1952) is an American percussionist, drummer, composer and international recording artist on over ninety CDs of experimental, [MASK] and rock music."
324,The Jazztet,[X] plays [Y] music .,jazz,"He has played and recorded with a long list of [MASK] greats including Jackie McLean, Art Blakey, Chick Corea, Freddie Hubbard and The New Jazz Composers Octet, Benny Golson's New Jazztet, One for All (Eric Alexander, Jim Rotondi, David Hazeltine, John Webber, Joe Farnsworth), Hank Jones, Cecil Payne, Horace Silver, Cedar Walton, Harold Mabern, Larry Willis, Eddie Henderson, The Dizzy Gillespie Alumni All-Star Big Band (featuring Slide Hampton, James Moody, Jimmy Heath, Roy Hargrove), Avishai Cohen, Wynton Marsalis and the Lincoln Center Jazz Orchestra, and Michael Weiss, among many others."
325,The Jazztet,[X] plays [Y] music .,jazz,"He has forged a solid reputation accompanying [MASK] luminaries such as Art Farmer, Charles McPherson, Slide Hampton, George Coleman, the Heath Brothers, the Jazztet, Lou Donaldson, Pepper Adams, Bill Hardman, Junior Cook, Wynton Marsalis and the Vanguard Jazz Orchestra."
326,Flying Dutchman Records,[X] plays [Y] music .,jazz,"Mainstream acted as the distributing label for Bob Thiele's Flying Dutchman Records and continued issuing soundtracks and new [MASK] material through to 1978, when it ceased."
327,Flying Dutchman Records,[X] plays [Y] music .,jazz,"Flying Dutchman Records was an American [MASK] record label, which was owned by veteran music industry executive, producer and songwriter Bob Thiele."
328,The Little Prince,[X] plays [Y] music .,novella,"The volcanoes in the range Santa Ana Volcano, Izalco Volcano, and Cerro Verde were the inspiration for the two active and one dormant volcanoes in Antoine de Saint-Exupéry's famous French [MASK] (The Little Prince), based on his life with his Salvadoran wife Consuelo de Saint Exupéry, who was The Rose in the story."
329,The Little Prince,[X] plays [Y] music .,novella,"The volcano was the inspiration for one of the active volcanoes in Antoine de Saint-Exupéry's famous French [MASK] (The Little Prince), based on his life with his Salvadoran wife Consuelo de Saint Exupéry, who was The Rose in the story."
330,Garnett Brown,[X] plays [Y] music .,jazz,"Garnett Brown (born 31 January 1936) is a [MASK] trombonist who has worked with The Crusaders, Herbie Hancock, Lionel Hampton, and others."
331,Garnett Brown,[X] plays [Y] music .,jazz,"Garnett Brown (born 31 January 1936) is a [MASK] trombonist who has worked with The Crusaders, Herbie Hancock, Lionel Hampton, and others."
332,Magni Wentzel,[X] plays [Y] music .,jazz,"Magni Wentzel (born 28 June 1945 in Oslo, Norway) is a Norwegian [MASK] musician (vocals and guitar), the daughter of musicians Odd Wentzel-Larsen and Åse Wentzel, and known for a number of jazz recordings."
333,Magni Wentzel,[X] plays [Y] music .,jazz,"Magni Wentzel (born 28 June 1945 in Oslo, Norway) is a Norwegian jazz musician (vocals and guitar), the daughter of musicians Odd Wentzel-Larsen and Åse Wentzel, and known for a number of [MASK] recordings."
334,"Call Cobbs, Jr.",[X] plays [Y] music .,jazz,"and Call Cobbs) (1910 or 1911, in Springfield, Ohio – September 21, 1971) was an American [MASK] pianist, electric harpsichordist, and organist."
335,"Call Cobbs, Jr.",[X] plays [Y] music .,jazz,"and Call Cobbs) (1910 or 1911, in Springfield, Ohio – September 21, 1971) was an American [MASK] pianist, electric harpsichordist, and organist."
336,Dinnerladies,[X] plays [Y] music .,sitcom,"Maxine Peake (born 14 July 1974) is an English stage, radio, film and television actress, who made her name as Twinkle in Victoria Wood's [MASK] dinnerladies."
337,Dinnerladies,[X] plays [Y] music .,sitcom,"He is known for his appearances in television productions written by Victoria Wood, including his roles of Clifford in the soap opera parody sketches Acorn Antiques, and Stan in the [MASK] Dinnerladies (1998–2000)."
338,Acker Bilk,[X] plays [Y] music .,jazz,"Several British [MASK] musicians, such as Acker Bilk, Bruce Turner, Tubby Hayes, Les Condon, Dick Morrissey, Brian Lemon and Buck Clayton, recorded on the label in the mid 1960s."
339,Acker Bilk,[X] plays [Y] music .,jazz,"Terry Lightfoot (21 May 1935 – 15 March 2013) was a British [MASK] clarinettist and bandleader, and together with Chris Barber, Acker Bilk and Kenny Ball was one of the leading members of the trad jazz generation of British jazzmen."
340,John Bernard Riley,[X] plays [Y] music .,jazz,"Allee has collaborated with many well known [MASK] musicians, including Slide Hampton, James Moody, Rufus Reid Quintet, Bob Mintzer, Randy Brecker, Phil Woods, Curtis Fuller, the Buddy Rich Orchestra, Jeff Hamilton, John Clayton, Tim Hagans, John Riley, Ira Sullivan, Ed Thigpen, Eddie Vinson, Milt Hinton, and Bobby Shew."
341,John Bernard Riley,[X] plays [Y] music .,jazz,"It has featured Avishai Cohen, Rufus Reid, Paul Wertico, John Riley, Jean Toussaint, Martin Taylor, John Goldsby, Soweto Kinch, Alec Dankworth, Michael Manring, Yellow Jackets, John Taylor, Reggie Washington, Ulf Wakenius, Andreas Oberg, Anita Wardell, Dominique DiPiazza, Norma Winstone, Cleveland Watkiss, Todd Coolman and key Irish [MASK] musicians such as Louis Stewart, Mike Nielsen, Linley Hamilton, Michael Buckley and David Lyttle."
342,I Married Joan,[X] plays [Y] music .,sitcom,"Magoo, the rich Hubert Updike III on the radio version of The Alan Young Show, Joan Davis's character's husband (a domestic court judge) on TV's I Married Joan, James Dean's character's father in Rebel Without a Cause, and Thurston Howell, III on the 1960s [MASK] Gilligan's Island."
343,I Married Joan,[X] plays [Y] music .,sitcom,"Today, it is best remembered for its star, Joan Davis, who would later star in the popular 1952–1955 [MASK] I Married Joan."
344,The Upsetters,[X] plays [Y] music .,reggae,"The Upsetters was the name given to the house band for Jamaican [MASK] producer Lee ""Scratch"" Perry."
345,The Upsetters,[X] plays [Y] music .,reggae,"The Upsetters was the name given to the house band for Jamaican [MASK] producer Lee ""Scratch"" Perry."
346,Satires,[X] plays [Y] music .,satire,The [MASK] (Latin: Satirae or Sermones) are a collection of satirical poems written by the Roman poet Horace.
347,Satires,[X] plays [Y] music .,satire,The Satires (Latin: Satirae or Sermones) are a collection of [MASK] poems written by the Roman poet Horace.
348,Tohpati,[X] plays [Y] music .,jazz,"Tohpati Ario Hutomo (born 25 July 1971 in Jakarta, Indonesia) is an Indonesian [MASK] guitarist and songwriter."
349,Tohpati,[X] plays [Y] music .,jazz,"Tohpati Ario Hutomo (born 25 July 1971 in Jakarta, Indonesia) is an Indonesian [MASK] guitarist and songwriter."
