,sub_label,template,obj_label,masked_sentence
248,Italian Social Republic,The capital of [X] is [Y] .,Rome,"During World War II, in the period of the Italian Social Republic (or Salò Republic), three days after the Germans occupied [MASK] on 10 September 1943, Ferri bluffed his way back into the research facility at Guidonia, destroyed the vital equipment and filled a fruit crate with documents of his research before escaping underground."
249,Italian Social Republic,The capital of [X] is [Y] .,Rome,"During World War II, in the period of the Italian Social Republic (or Salò Republic), three days after the Germans occupied [MASK] on 10 September 1943, Ferri bluffed his way back into the research facility at Guidonia, destroyed the vital equipment and filled a fruit crate with documents of his research before escaping underground."
250,Overton County,The capital of [X] is [Y] .,Livingston,"Born on a farm near [MASK], Sproul attended the public schools and Alpine Academy in Overton County, Tennessee.In 1883 moved to Kansas with his parents, who settled in Cherokee County.He worked on a farm and in the mines.He attended high school at Columbus, Kansas, and the Kansas Normal College at Fort Scott.He taught school at Columbus 1888-1892.He was graduated from the Kansas State University Law School in 1894.He was admitted to the bar in 1894 and commenced practice in Sedan, Kansas.He served as prosecuting attorney of Chautauqua County 1897-1901.He served as mayor of Sedan 1921-1923.He engaged in agricultural pursuits and stock raising.He was also interested in the oil and gas business."
251,Overton County,The capital of [X] is [Y] .,Livingston,It rises on the Highland Rim approximately 7 miles (11 km) south of [MASK] in Overton County.
252,Habsburg Monarchy,The capital of [X] is [Y] .,Vienna,"During the French occupation of Rome he took refuge in [MASK] and it was during this time that he became firmly allied with the Habsburg monarchy, a connection which later gave him an important role in subsequent Papal conclaves, since he served as intermediary for the exercise of the veto which the Habsburgs claimed to exercise over papal elections."
253,Habsburg Monarchy,The capital of [X] is [Y] .,Vienna,"Since Stephen Bocskay had sought the support of the Ottoman Empire, the Treaty of [MASK] was followed by the Peace of Zsitvatorok between Sultan Ahmed I and Archduke Matthias of Austria (November 11, 1606)."
254,Portugal,The capital of [X] is [Y] .,Lisbon,"Unlike most capital cities, [MASK]'s status as the capital of Portugal has never been granted or confirmed officially – by statute or in written form."
255,Portugal,The capital of [X] is [Y] .,Lisbon,"Unlike most capital cities, [MASK]'s status as the capital of Portugal has never been granted or confirmed officially – by statute or in written form."
256,Balearic Islands,The capital of [X] is [Y] .,Palma,"Club Deportivo Atlético Baleares is a Spanish football team based in [MASK], in the autonomous community of the Balearic Islands."
257,Balearic Islands,The capital of [X] is [Y] .,Palma,"José Luis Rondo (born 19 March 1976 in [MASK], Balearic Islands) is an Equatoguinean retired footballer."
258,Province of Bologna,The capital of [X] is [Y] .,Bologna,"Bologna (/bəˈloʊnjə/ bə-LOHN-yə; [boˈloɲɲa]; Emilian: Bulåggna, [buˈlʌɲːa]; Latin: [MASK]) is the largest city (and the capital) of the Emilia-Romagna Region in Italy."
259,Province of Bologna,The capital of [X] is [Y] .,Bologna,"Bologna (/bəˈloʊnjə/ bə-LOHN-yə; [boˈloɲɲa]; Emilian: Bulåggna, [buˈlʌɲːa]; Latin: [MASK]) is the largest city (and the capital) of the Emilia-Romagna Region in Italy."
260,Cuba,The capital of [X] is [Y] .,Havana,"Georgetown, the capital of the Cayman Islands is 438 km (272 mi) south of [MASK], and 504 km (313 mi) northwest of Kingston, Jamaica, and are between Cuba and Central America."
261,Cuba,The capital of [X] is [Y] .,Havana,"Georgetown, the capital of the Cayman Islands is 438 km (272 mi) south of [MASK], and 504 km (313 mi) northwest of Kingston, Jamaica, and are between Cuba and Central America."
262,Toledo Province,The capital of [X] is [Y] .,Toledo,He worked in [MASK] and obtained the Arabic books in the libraries at Toledo.
263,Toledo Province,The capital of [X] is [Y] .,Toledo,"Santa María la Blanca (literally Saint Mary the White, originally known as the Ibn Shushan Synagogue, or commonly ""The Congregational Synagogue of Toledo'"") is a museum and former synagogue in [MASK]."
264,Hemphill County,The capital of [X] is [Y] .,Canadian,"A businessman engaged in the oil and natural gas industry, King resides with his wife, Rhonda Renell King, in his native [MASK], the county seat of Hemphill County."
265,Hemphill County,The capital of [X] is [Y] .,Canadian,"A businessman engaged in the oil and natural gas industry, King resides with his wife, Rhonda Renell King, in his native [MASK], the county seat of Hemphill County."
266,Honolulu County,The capital of [X] is [Y] .,Honolulu,"Honolulu County (officially known as the City and County of [MASK], formerly Oahu County) is a consolidated city–county located in the U.S."
267,Honolulu County,The capital of [X] is [Y] .,Honolulu,"Honolulu County (officially known as the City and County of [MASK], formerly Oahu County) is a consolidated city–county located in the U.S."
268,Cairns Region,The capital of [X] is [Y] .,Cairns,"Edmonton was an independent township supporting a sugar mill, but is now a suburb of [MASK] in the Cairns Region, Queensland, Australia."
269,Cairns Region,The capital of [X] is [Y] .,Cairns,"The Australian Football League [MASK] is a semi-professional Australian rules football league that includes clubs from the Cairns region in Queensland, Australia."
270,Roman Empire,The capital of [X] is [Y] .,Constantinople,"When the Roman Empire was divided into eastern and western halves in 395 AD, Scupi came under Byzantine rule from [MASK]."
271,Roman Empire,The capital of [X] is [Y] .,Constantinople,This terminology is used by modern historians to designate the medieval Roman Empire as it evolved as a distinct artistic and cultural entity centered on the new capital of [MASK] rather than the city of Rome and environs.
272,Ada County,The capital of [X] is [Y] .,Boise,Ada County is included in the [MASK] Metropolitan Statistical Area.
273,Ada County,The capital of [X] is [Y] .,Boise,Ada County is included in the [MASK] Metropolitan Statistical Area.
274,Connecticut,The capital of [X] is [Y] .,Hartford,"Terry served as commander of the Governor's Foot Guard of [MASK] 1802-1813; and as a judge of the Hartford County Court from 1807 to 1809, when he resigned."
275,Connecticut,The capital of [X] is [Y] .,Hartford,"Operating with 112 watts on 89.9 MHz FM from a tower on top of the Oak Hill School in [MASK], the station has thousands of listeners throughout Hartford County."
276,Scotland,The capital of [X] is [Y] .,Edinburgh,"Arthur J. Stone (1847–1938), a leading American silversmith, was born, trained and worked in Sheffield, England, and [MASK], Scotland, before travelling to the United States in 1884."
277,Scotland,The capital of [X] is [Y] .,Edinburgh,[MASK] for example is a city on the coast of Scotland.
278,Kabul Shahi,The capital of [X] is [Y] .,Kabul,"Didda was a daughter of Simharāja, the king of Lohara, and a granddaughter of Bhima Shahi, one of the Hindu Shahi of [MASK]."
279,Kabul Shahi,The capital of [X] is [Y] .,Kabul,"Didda was a daughter of Simharāja, the king of Lohara, and a granddaughter of Bhima Shahi, one of the Hindu Shahi of [MASK]."
280,County Wexford,The capital of [X] is [Y] .,Wexford,"Curracloe (Irish: Currach Cló, meaning ""marsh of the impression"") is a village in County Wexford, a few miles northeast of the town of [MASK], Ireland."
281,County Wexford,The capital of [X] is [Y] .,Wexford,"Its broadcasts across County Wexford from studios in a 19th Century Georgian-Styled former bank branch, located on [MASK]'s quay."
282,Cairo Governorate,The capital of [X] is [Y] .,Cairo,"El-Marg (Arabic: المرج [elˈmæɾɡ]) alternatively Al-Marj is an administrative ward (kism) of [MASK], in north-east of Cairo Governorate, bordering Qalyubia Governorate near Shubra El-Kheima city."
283,Cairo Governorate,The capital of [X] is [Y] .,Cairo,"Al Ahly (basketball) is a basketball club, located in [MASK], Cairo Governorate, Egypt that plays in the Egypt Basketball Super League."
284,Chenango County,The capital of [X] is [Y] .,Norwich,"He studied medicine in Vermont and practiced in Preston, New York; surgeon of the Chenango County Company, New York Volunteers, in 1812; clerk of Chenango County in 1820 – 1821; member of the New York State Assembly in 1821 and 1822; elected as a Jacksonian to the 24th United States Congress (March 4, 1835 – March 3, 1837); died in [MASK] on January 13, 1860; interment in Mount Hope Cemetery."
285,Chenango County,The capital of [X] is [Y] .,Norwich,"He studied medicine in Vermont and practiced in Preston, New York; surgeon of the Chenango County Company, New York Volunteers, in 1812; clerk of Chenango County in 1820 – 1821; member of the New York State Assembly in 1821 and 1822; elected as a Jacksonian to the 24th United States Congress (March 4, 1835 – March 3, 1837); died in [MASK] on January 13, 1860; interment in Mount Hope Cemetery."
286,Lazio,The capital of [X] is [Y] .,Rome,[MASK] is the capital of Italy and of the Lazio region.
287,Lazio,The capital of [X] is [Y] .,Rome,[MASK] is the capital of Italy and of the Lazio region.
288,People's Republic of Poland,The capital of [X] is [Y] .,Warsaw,"The Museum of Communism is a museum focusing on the communist period of Polish history, located in the Palace of Culture and Science in [MASK]."
289,People's Republic of Poland,The capital of [X] is [Y] .,Warsaw,"In 2006, for his dissertation Obozy pracy w stalinowskim systemie więziennictwa PRL (1944–1950) – organizacja i podstawy funkcjonowania (Labour Camps of the Stalinist Penitentiary System in the People’s Republic of Poland (1944–1950) – organisation and principles of workings) received a doctoral degree in history from the Department of History at the University of [MASK] and in 2011, for his dissertation Das KZ Warschau: Geschichte und Nachwirkungen (the Concentration Camp Warsaw: the History and Repercussions) received a postdoctoral degree in humanities from the Faculty of History and Social Sciences at Cardinal Stefan Wyszyński University in Warsaw (Wydział Nauk Historycznych i Społecznych Uniwersytetu Kardynała Stefana Wyszyńskiego w Warszawie)."
290,Mansfield,The capital of [X] is [Y] .,Mansfield,"It is situated close to the small town of Market Warsop, in north Nottinghamshire, England, off the main A60 [MASK] to Worksop road, and lies within Mansfield District Council administrative area and Mansfield Parliamentary constituency, represented by Sir Alan Meale of the Labour Party."
291,Mansfield,The capital of [X] is [Y] .,Mansfield,"It is situated close to the small town of Market Warsop, in north Nottinghamshire, England, off the main A60 Mansfield to Worksop road, and lies within Mansfield District Council administrative area and [MASK] Parliamentary constituency, represented by Sir Alan Meale of the Labour Party."
292,Lahore District,The capital of [X] is [Y] .,Lahore,"Lahore District (Urdu: ضلع لاہور) is a district in the Punjab province of Pakistan that contains the city of [MASK], the district and provincial capital."
293,Lahore District,The capital of [X] is [Y] .,Lahore,"Lahore District (Urdu: ضلع لاہور) is a district in the Punjab province of Pakistan that contains the city of [MASK], the district and provincial capital."
294,Bates County,The capital of [X] is [Y] .,Butler,"He was born on a farm in Bates County, Missouri near [MASK]."
295,Bates County,The capital of [X] is [Y] .,Butler,"He moved to Rich Hill, Missouri in Bates County, Missouri, in 1882 and to [MASK], in 1889."
296,Basel-Stadt,The capital of [X] is [Y] .,Basel,"Monia Kari (born 14 April 1971 in [MASK], Basel-Stadt) is a Tunisian discus thrower."
297,Basel-Stadt,The capital of [X] is [Y] .,Basel,"TagesWoche is a Swiss German-language online newspaper, with a weekly Friday printed edition, published in [MASK] by Neue Medien Basel AG in Basel, Basel-Stadt."
298,California,The capital of [X] is [Y] .,Sacramento,Urban Search and Rescue California Task Force 7 or CA-TF7 is a FEMA Urban Search and Rescue Task Force based in [MASK].
299,California,The capital of [X] is [Y] .,Sacramento,It is headquartered two blocks from California's state capitol in [MASK].
300,Salzburg,The capital of [X] is [Y] .,Salzburg,"It is officially named Land Salzburg, colloquially Salzburgerland, to distinguish it from its eponymous capital, the City of [MASK]."
301,Salzburg,The capital of [X] is [Y] .,Salzburg,"It is officially named Land Salzburg, colloquially Salzburgerland, to distinguish it from its eponymous capital, the City of [MASK]."
302,Kyōto Prefecture,The capital of [X] is [Y] .,Kyoto,"Kyoto University (京都大学 Kyōto daigaku), or Kyodai (京大 Kyōdai) is a national university located in [MASK], Japan."
303,Kyōto Prefecture,The capital of [X] is [Y] .,Kyoto,"Keiichi Kitagawa (北川圭一 Kitagawa Keiichi, born 24 March 1967 in [MASK] Prefecture) is a retired Grand Prix motorcycle road racer from Japan."
304,Iraq,The capital of [X] is [Y] .,Baghdad,"Abd al-Latif al-Baghdadi, short for Muwaffaq al-Din Muhammad Abd al-Latif ibn Yusuf al-Baghdadi (Arabic: موفق الدين محمد عبد اللطيف بن يوسف البغدادي; 1162–1231), or Abdallatif al-Baghdadi (Arabic: عبداللطيف البغدادي), born in [MASK], Iraq, was a physician, historian, Egyptologist and traveller, and one of the most voluminous writers of the Near East in his time."
305,Iraq,The capital of [X] is [Y] .,Baghdad,"[MASK] (Arabic: بغداد , Kurdish: Bexda, [bɐʁˈd̪ɑːd̪]) is the capital of the Republic of Iraq."
306,Campania,The capital of [X] is [Y] .,Naples,"Its see is in Capua, in Campania near [MASK]."
307,Campania,The capital of [X] is [Y] .,Naples,"Around 1425 he was siniscalco (prime minister) of [MASK], count of Avellino, lord of Capua, Melfi, Venosa and numerous other fiefs in Campania and Apulia."
308,Japan,The capital of [X] is [Y] .,Tokyo,"The IAEA has two ""Regional Safeguards Offices"" which are located in Toronto, Canada, and in [MASK], Japan."
309,Japan,The capital of [X] is [Y] .,Tokyo,"Approximately 9.1 million people live in the core city of [MASK], the capital city of Japan, which is the sixth largest city proper in the OECD and the fourth leading global city in the world."
310,East Pakistan,The capital of [X] is [Y] .,Dhaka,"In 1955, the Bengali Prime minister Muhammad Ali Bogra devolved the province of East Bengal and established the state of East Pakistan with [MASK] as its state capital."
311,East Pakistan,The capital of [X] is [Y] .,Dhaka,"In 1955, the Bengali Prime minister Muhammad Ali Bogra devolved the province of East Bengal and established the state of East Pakistan with [MASK] as its state capital."
312,Hyderabad State,The capital of [X] is [Y] .,Hyderabad,"Later in the mid 20th century the Late Nawab Prince Mohammed Bakhtawar Khan became a very significant figure in India and one of the most important Kaim Khanis is history, and in his legacy apart from being a major Prominent Business, Landlord [MASK] & philanthropist, whose son Prince Mumtaz Ali Khan became First Muslim Kaimkhani MNA Hyderabad, Deccan, India, along with son HH Prince Mohammed Ishaq Ali Khan being the First Kaim Khani to settle in the UK, with his first son being HH Prince Rashid Khan, whose mother was from the Danish Steel European Banking Kramer family."
313,Hyderabad State,The capital of [X] is [Y] .,Hyderabad,"Bella Vista is a royal palace of the Nizam during the existence of Hyderabad State, now located in [MASK], India."
314,First Spanish Republic,The capital of [X] is [Y] .,Madrid,"José Muro y López-Salgado (Valladolid, Spain, 21 December 1840 - [MASK], Spain, 19 June 1907) was a Spanish politician and lawyer who served as Minister of State in 1873, during the presidnecy of Francisco Pi y Margall in the First Spanish Republic."
315,First Spanish Republic,The capital of [X] is [Y] .,Madrid,"Eleuterio Maisonnave y Cutayar (6 September 1840 in Alicante, Spain – 5 May 1890 in [MASK], Spain) was a Spanish politician who served as Minister of State in 1873, during the presidency of Francisco Pi y Margall in the First Spanish Republic."
316,Miami-Dade County,The capital of [X] is [Y] .,Miami,"The Florida land boom of the 1920s was Florida's first real estate bubble, which burst in 1925, leaving behind entire new cities and the remains of failed development projects such as Aladdin City in south Miami-Dade County and [MASK]'s Isola di Lolando in north Biscayne Bay."
317,Miami-Dade County,The capital of [X] is [Y] .,Miami,Liberty Square (colloquially referred to as the Pork & Beans) is a 753-unit Miami-Dade public housing apartment complex in the Liberty City neighborhood of [MASK].
318,Kerman Province,The capital of [X] is [Y] .,Kerman,"Kerman Province (Persian: استان کرمان, Ostān-e [MASK]) is one of the 31 provinces of Iran."
319,Kerman Province,The capital of [X] is [Y] .,Kerman,"Kerman Province (Persian: استان کرمان, Ostān-e [MASK]) is one of the 31 provinces of Iran."
320,Larvotto,The capital of [X] is [Y] .,Monaco,[MASK]'s most populous Quartier is Monte Carlo and the most populous Ward is Larvotto/Bas Moulins.
321,Larvotto,The capital of [X] is [Y] .,Monaco,"The Grimaldi Forum in [MASK] is a conference and congress centre located on the seafront of Monaco's eastern beach quartier, Larvotto."
322,Province of Canada,The capital of [X] is [Y] .,Montreal,"In 1844, he became editor of a new newspaper in [MASK], the Pilot, which supported Reformers in both Canada East and Canada West."
323,Province of Canada,The capital of [X] is [Y] .,Montreal,"The first major national railway development was the construction of the Grand Trunk Railway of Canada on a gauge of 5 ft 6 in (1,676 mm) from Portland, Maine to Sarnia, Canada West via [MASK] and Toronto, with a branch from Richmond to Levis near Quebec City."
324,Alpes-Maritimes,The capital of [X] is [Y] .,Nice,"The Canton of Villefranche-sur-Mer is a French former administrative division, located in the arrondissement of [MASK], in the Alpes-Maritimes département (Provence-Alpes-Côte d'Azur région)."
325,Alpes-Maritimes,The capital of [X] is [Y] .,Nice,"Antibes (/ɒnˈtiːb/, [ɑ̃.tib]; Provençal Occitan: Antíbol) is a Mediterranean resort in the Alpes-Maritimes department of southeastern France, on the Côte d'Azur between Cannes and [MASK]."
326,Estonia,The capital of [X] is [Y] .,Tallinn,"Helsinki is located some 80 kilometres (50 mi) north of [MASK], Estonia, 400 km (250 mi) northeast of Stockholm, Sweden, and 388 km (241 mi) west of Saint Petersburg, Russia."
327,Estonia,The capital of [X] is [Y] .,Tallinn,"She was built by the Russo-Baltic Yard in [MASK], Estonia and launched in 1915."
328,Western Australia,The capital of [X] is [Y] .,Perth,"Margaret River is a town in the South West of Western Australia, located in the valley of the eponymous Margaret River, 277 kilometres (172 mi) south of [MASK], the state capital."
329,Western Australia,The capital of [X] is [Y] .,Perth,"Margaret River is a town in the South West of Western Australia, located in the valley of the eponymous Margaret River, 277 kilometres (172 mi) south of [MASK], the state capital."
330,Lviv Oblast,The capital of [X] is [Y] .,Lviv,"[MASK]'s Old Town (Ukrainian: Старе Місто Львова, Stare Misto L’vova; Polish: Stare Miasto we Lwowie) is the historic centre of the city of Lviv, within the Lviv Oblast (province) in Ukraine, recognized as the State Historic-Architectural Sanctuary in 1975."
331,Lviv Oblast,The capital of [X] is [Y] .,Lviv,"Lviv's Old Town (Ukrainian: Старе Місто Львова, Stare Misto L’vova; Polish: Stare Miasto we Lwowie) is the historic centre of the city of [MASK], within the Lviv Oblast (province) in Ukraine, recognized as the State Historic-Architectural Sanctuary in 1975."
332,New South Wales,The capital of [X] is [Y] .,Sydney,"Admiral Arthur Phillip RN (11 October 1738 – 31 August 1814) was a Royal Navy officer, the first Governor of New South Wales and led the colonisation of what is now Australia and founded the British penal colony that later became the city of [MASK]."
333,New South Wales,The capital of [X] is [Y] .,Sydney,"The city is the administrative centre of the Central Coast region, which is the third largest urban area in New South Wales after [MASK] and Newcastle."
334,Riverside County,The capital of [X] is [Y] .,Riverside,"Riverside Municipal Airport (Riverside Arlington Airport, decades ago) (IATA: RAL, ICAO: KRAL, FAA LID: RAL), is four miles (6 km) southwest of [MASK], the county seat of Riverside County, California."
335,Riverside County,The capital of [X] is [Y] .,Riverside,"Riverside Municipal Airport (Riverside Arlington Airport, decades ago) (IATA: RAL, ICAO: KRAL, FAA LID: RAL), is four miles (6 km) southwest of [MASK], the county seat of Riverside County, California."
336,Venezuela,The capital of [X] is [Y] .,Caracas,"Alfredo Armas Alfonzo (6 August 1921 in Clarines, Anzoátegui, Venezuela, - 9 November 1990 in [MASK]) was a Venezuelan writer, critic, editor and historian, well known throughout Latin America."
337,Venezuela,The capital of [X] is [Y] .,Caracas,"Alfonzo grew up in the llanos of interior Venezuela, Clarines, Puerto Píritu and Cumaná, and later attended the first classes at the new journalism school of the Central University of Venezuela in [MASK]."
338,Manitoba,The capital of [X] is [Y] .,Winnipeg,"[MASK] is the capital and most populous city in Manitoba by a significant margin, with 730,018 people residing in the Winnipeg Capital Region."
339,Manitoba,The capital of [X] is [Y] .,Winnipeg,"[MASK] is the capital and most populous city in Manitoba by a significant margin, with 730,018 people residing in the Winnipeg Capital Region."
340,Kingdom of Italy,The capital of [X] is [Y] .,Turin,"Savoy, along with the county of Nice, was finally annexed to France by a plebiscite, under the Second French Empire in 1860, as part of a political agreement (Treaty of [MASK]) brokered between the French emperor Napoleon III and King Victor Emmanuel II of the Kingdom of Sardinia that began the process of unification of Italy."
341,Kingdom of Italy,The capital of [X] is [Y] .,Turin,"Construzione Automobili Intermeccanica ([MASK], 1959 - ) is an automobile manufacturer, founded by Frank Reisner initially based in Italy but subsequently moving to Canada."
342,Lombardy,The capital of [X] is [Y] .,Milan,"Internazionale [MASK], commonly referred to as Internazionale ([ˌinternattsjoˈnaːle]) or simply Inter, and colloquially known as Inter Milan outside of Italy, is a professional Italian football club based in Milan, Lombardy."
343,Lombardy,The capital of [X] is [Y] .,Milan,"Milan (/mᵻˈlæn/ or /mᵻˈlɑːn/; Italian: [MASK] [miˈlaːno]; Lombard, Milanese variant: Milan [miˈlã]) is the second-most populous city in Italy and the capital of Lombardy."
344,Iran,The capital of [X] is [Y] .,Tehran,"Shahkar Bineshpajooh (Ph.D) Persian: دکتر شاهکار بینش پژوه [MASK], Iran) is an Iranian poet, songwriter, singer and university lecturer."
345,Iran,The capital of [X] is [Y] .,Tehran,"After the capture of the United States embassy in [MASK] during the Iran hostage crisis, shredded documents were turned over for painstaking manual reconstruction, which revealed to Iran some U.S."
346,Swedish Empire,The capital of [X] is [Y] .,Stockholm,"It began with the reconquest of [MASK] by Gustav Vasa and his men from the Danes in 1523, and Sweden's consequent abandonment of the Kalmar Union, and continued with the reign of Gustav's sons Eric XIV, John III, John's son Sigismund, and finally Gustav's youngest son Charles IX."
347,Swedish Empire,The capital of [X] is [Y] .,Stockholm,"In 1679, Sweden lost most of her Pomeranian possessions east of the Oder river in the Treaty of Saint-Germain-en-Laye, and in 1720, Sweden lost her possessions south of the Peene and east of the Peenestrom rivers in the Treaty of [MASK]."
348,Kingdom of Great Britain,The capital of [X] is [Y] .,London,"The Treaty of Amity, Commerce, and Navigation, Between His Britannic Majesty and the United States of America, commonly known as the Jay Treaty, and also as Jay's Treaty, the British Treaty, and the Treaty of [MASK] of 1794, was a 1795 treaty between the United States and Great Britain that is credited with averting war, resolving issues remaining since the Treaty of Paris of 1783 (which ended the American Revolutionary War), and facilitating ten years of peaceful trade between the United States and Britain in the midst of the French Revolutionary Wars, which began in 1792."
349,Kingdom of Great Britain,The capital of [X] is [Y] .,London,"He was a Member (MP) of the Parliament of England and the Parliament of Great Britain for Devizes 1698 to 1702, 1705 to 1708 and 16 December 1710 - 1713 and the City of [MASK] 1702 to 1705."
350,Libya,The capital of [X] is [Y] .,Tripoli,"He declaimed and then distributed a witty tour de force in his own defense before the proconsul and a court of magistrates convened in Sabratha, near ancient [MASK], Libya."
351,Libya,The capital of [X] is [Y] .,Tripoli,"Axis positions near El Alamein, only 66 mi (106 km) from Alexandria, were dangerously close to the ports and cities of Egypt, the base facilities of the Commonwealth forces and the Suez Canal and the Axis forces were too far from their base at [MASK] in Libya, to remain at El Alamein indefinitely, which led both sides to accumulate supplies for more offensives, against the constraints of time and distance."
352,Grand Duchy of Moscow,The capital of [X] is [Y] .,Moscow,"Sokolniki Park, named for the falcon hunt of the Grand Dukes of Muscovy formerly conducted there, is located in the eponymous Sokolniki District of [MASK]."
353,Grand Duchy of Moscow,The capital of [X] is [Y] .,Moscow,"Lonely Planet commented: ""Questions of taste aside, Muscovites were sceptical about the whole idea: why pay tribute to Peter the Great, who loathed [MASK] and moved the capital to St Petersburg?"""
354,Bolton,The capital of [X] is [Y] .,Bolton,"The arena was designed for Bolton Council and its partners Sport England and the Lawn Tennis Association by [MASK] architects Bradshaw Gass & Hope who also acted as lead consultants and Structural Engineers to the project, although, the concept design was developed initially as a joint venture between the former Borough Architect, Patrick Taylor and Mark Head, then a partner of Bradshaw Gass and Hope."
355,Bolton,The capital of [X] is [Y] .,Bolton,"[MASK] facing Victoria Square in Bolton, Greater Manchester, England, was built between 1866 and 1873 for the County Borough of Bolton to designs by William Hill of Leeds and George Woodhouse of Bolton."
356,Australian Capital Territory,The capital of [X] is [Y] .,Canberra,It is located approximately 50 kilometres south of [MASK] (ACT).
357,Australian Capital Territory,The capital of [X] is [Y] .,Canberra,"The head office of the department is located in the John Gorton building on King Edward Terrace, in the [MASK] suburb of Parkes, in the Australian Capital Territory."
358,Hassan District,The capital of [X] is [Y] .,Hassan,"It is located in the village of Korvangla, 10 km from [MASK], in Hassan district or Karnataka state, India."
359,Hassan District,The capital of [X] is [Y] .,Hassan,"It is located in the village of Mosale, about 10 km from [MASK], in Hassan district of Karnataka state, India."
360,Vichy France,The capital of [X] is [Y] .,Paris,"Carré, who had contacts with the Vichy Second Bureau, joined the headquarters section of his Franco-Polish Interallié espionage network based in [MASK] under the cryptonym ""Victoire"" (as all the headquarters section staff had ""V"" initial names, in a network which named its agents and their sectors or areas of coverage for Christian names grouped by the letters of the alphabet) although nicknamed La Chatte, (""The She-cat"") for her feline predatory and stealthy propensities."
361,Vichy France,The capital of [X] is [Y] .,Paris,"He is also a specialist on Vichy France, on which he published Vichy et la Chasse aux Espions Nazis with Autrement of [MASK] in 2005, The Hunt for Nazi Spies with the University of Chicago Press in 2008. and Police and Politics in Marseille, 1936–1945 with Brill of Amsterdam in 2014."
362,Waikato Region,The capital of [X] is [Y] .,Hamilton,"It is centred on the Waikato which consists of Waikato District, Matamata-Piako District, Waipa District, South Waikato District and [MASK]."
363,Waikato Region,The capital of [X] is [Y] .,Hamilton,"It is centred on the Waikato which consists of Waikato District, Matamata-Piako District, Waipa District, South Waikato District and [MASK]."
364,Bas-Rhin,The capital of [X] is [Y] .,Strasbourg,"Fabienne Keller (born in 1959 in Sélestat, Bas-Rhin) was the mayor (Union for French Democracy) of [MASK], France, from March 2001 to March 2008."
365,Bas-Rhin,The capital of [X] is [Y] .,Strasbourg,"Souffelweyersheim (pronounced /su.fœl.vaj.œr.sajm/, German: Suffelweyersheim) is a commune in the Bas-Rhin department in Alsace-Champagne-Ardenne-Lorraine in north-eastern France, and is part of metropolitan [MASK]."
366,Lublin County,The capital of [X] is [Y] .,Lublin,"Bełżyce [bɛu̯ˈʐɨt͡sɛ] is a town in eastern Poland, in the Lublin Voivodeship, in Lublin County, and about 20 km to the west of the city of [MASK]."
367,Lublin County,The capital of [X] is [Y] .,Lublin,"Bychawa [bɨˈxava] is a town in Poland, in Lublin Voivodeship, in Lublin County, about 25 km south of [MASK]."
368,Vilnius County,The capital of [X] is [Y] .,Vilnius,"Vilnius ([ˈvʲɪlʲnʲʊs]; Polish: [MASK], see also other names) is the capital of Lithuania and its largest city, with a population of 542,664 as of 2015."
369,Vilnius County,The capital of [X] is [Y] .,Vilnius,"Vilnius ([ˈvʲɪlʲnʲʊs]; Polish: [MASK], see also other names) is the capital of Lithuania and its largest city, with a population of 542,664 as of 2015."
370,Brussels-Capital Region,The capital of [X] is [Y] .,Brussels,"However, several municipalities outside of the Brussels-Capital Region have been merged with the City of [MASK] throughout its history including Laken, Haren, and Neder-Over-Heembeek, which were merged into the City of Brussels in 1921."
371,Brussels-Capital Region,The capital of [X] is [Y] .,Brussels,"However, several municipalities outside of the Brussels-Capital Region have been merged with the City of Brussels throughout its history including Laken, Haren, and Neder-Over-Heembeek, which were merged into the City of [MASK] in 1921."
372,Saskatchewan,The capital of [X] is [Y] .,Regina,"Kelliher is a village in the Canadian province of Saskatchewan, about 140 km north of the capital [MASK]."
373,Saskatchewan,The capital of [X] is [Y] .,Regina,"Kelliher is a village in the Canadian province of Saskatchewan, about 140 km north of the capital [MASK]."
374,Tehran Province,The capital of [X] is [Y] .,Tehran,[MASK] (About this sound pronunciation ; Persian: Tehrān – تهران) is the capital of Iran and Tehran Province.
375,Tehran Province,The capital of [X] is [Y] .,Tehran,"It was destroyed by the Mongols in the early 13th century, and remains now as a city in Tehran Province, located towards the southern end of the modern-day city of [MASK]."
376,Kiev-Sviatoshyn Raion,The capital of [X] is [Y] .,Kiev,"Kiev Chaika Airfield (Ukrainian: Аеродром „Київ Чайка”, also given as [MASK] West) is an airport in Ukraine located in Petropavlivs'ka Borshchahivka (Kiev-Sviatoshyn Raion), about 15 km (9 mi) west of Kiev."
377,Kiev-Sviatoshyn Raion,The capital of [X] is [Y] .,Kiev,"Kiev Chaika Airfield (Ukrainian: Аеродром „Київ Чайка”, also given as Kiev West) is an airport in Ukraine located in Petropavlivs'ka Borshchahivka (Kiev-Sviatoshyn Raion), about 15 km (9 mi) west of [MASK]."
378,Emilia-Romagna,The capital of [X] is [Y] .,Bologna,"Campini was born at [MASK], Emilia-Romagna."
379,Emilia-Romagna,The capital of [X] is [Y] .,Bologna,"Born in [MASK], Emilia-Romagna, Italy he is best known for his film scores and was a frequent collaborator with horror director Lucio Fulci."
380,Khedivate of Egypt,The capital of [X] is [Y] .,Cairo,He defended Ahmed ‘Urabi (Arabi Pascha) in [MASK] when he was tried by the restored Khedivate on 3 December 1882 following the ‘Urabi Revolt which had led to the Anglo-Egyptian War.
