,sub_label,template,obj_label,masked_sentence
388,Ausonius,[X] was born in [Y] .,Bordeaux,The 4th-century [MASK] poet Ausonius teases a friend as a Baiocassis who claimed to be of druidic heritage and descended from priests of Belenus.
389,Ausonius,[X] was born in [Y] .,Bordeaux,"She is hailed (salve, compare Salve Regina) in a Latin poem by Ausonius, the 4th-century [MASK] scholar-poet who was the tutor of the emperor Gratian."
390,Artur Kotenko,[X] was born in [Y] .,Tallinn,"Artur Kotenko (born 20 August 1981 in [MASK]) is an Estonian footballer, who is currently playing for Shakhtyor Soligorsk."
391,Artur Kotenko,[X] was born in [Y] .,Tallinn,"Artur Kotenko (born 20 August 1981 in [MASK]) is an Estonian footballer, who is currently playing for Shakhtyor Soligorsk."
392,Annie Whitehead,[X] was born in [Y] .,Oldham,"Annie Whitehead (born 16 July 1955 in [MASK], Lancashire) is an English jazz trombone player."
393,Annie Whitehead,[X] was born in [Y] .,Oldham,"Annie Whitehead (born 16 July 1955 in [MASK], Lancashire) is an English jazz trombone player."
394,Victor Varnado,[X] was born in [Y] .,Gary,"Victor Varnado (born May 15, 1969 in [MASK]) is an American standup comedian and actor."
395,Victor Varnado,[X] was born in [Y] .,Gary,"Victor Varnado (born May 15, 1969 in [MASK]) is an American standup comedian and actor."
396,Geoffrey Hinsliff,[X] was born in [Y] .,Leeds,"Geoffrey Hinsliff (born 1937 in [MASK], West Riding of Yorkshire) is an English actor best known for his portrayal of Don Brennan in Coronation Street from 1987 to 1997."
397,Geoffrey Hinsliff,[X] was born in [Y] .,Leeds,"Geoffrey Hinsliff (born 1937 in [MASK], West Riding of Yorkshire) is an English actor best known for his portrayal of Don Brennan in Coronation Street from 1987 to 1997."
398,Francesco Foscari,[X] was born in [Y] .,Venice,"Originally one of the palaces built for the 65th doge of [MASK] Francesco Foscari and his family, in the late 19th century Palazzo Foscari in Giudecca was also inhabited by Giovanni Stucky, the Swiss engineer who completely renovated and enlarged the flour mills of Venice, applying modern manufacturing concepts and techniques (source: mosaic in the staircase, datation 1898)."
399,Francesco Foscari,[X] was born in [Y] .,Venice,"Originally one of the palaces built for the 65th doge of Venice Francesco Foscari and his family, in the late 19th century Palazzo Foscari in Giudecca was also inhabited by Giovanni Stucky, the Swiss engineer who completely renovated and enlarged the flour mills of [MASK], applying modern manufacturing concepts and techniques (source: mosaic in the staircase, datation 1898)."
400,Jean Image,[X] was born in [Y] .,Budapest,"Imre Hajdú (26 January 1910 in [MASK], Hungary - 21 October 1989 in Paris, France) better known by his stage name Jean Image was a director, script writer and producer of French animation films."
401,Jean Image,[X] was born in [Y] .,Budapest,"Imre Hajdú (26 January 1910 in [MASK], Hungary - 21 October 1989 in Paris, France) better known by his stage name Jean Image was a director, script writer and producer of French animation films."
402,Daniel Mananta,[X] was born in [Y] .,Jakarta,"Daniel Mananta (born August 14, 1981 in [MASK], Indonesia) is an Indonesian television host, VJ and actor."
403,Daniel Mananta,[X] was born in [Y] .,Jakarta,"Daniel Mananta (born August 14, 1981 in [MASK], Indonesia) is an Indonesian television host, VJ and actor."
404,Bernhard Sekles,[X] was born in [Y] .,Frankfurt,"He became a composition pupil of Bernhard Sekles at the Hoch Conservatory in [MASK] and of Heinrich Schwartz and Rudolf Louis in Munich, where he settled after completing his studies in 1908."
405,Bernhard Sekles,[X] was born in [Y] .,Frankfurt,"Rudolf was born in [MASK] am Main where he studied cello, piano, organ, trumpet, and composition (with Bernhard Sekles) at the Hoch Conservatory in Frankfurt."
406,Lloyd Berkner,[X] was born in [Y] .,Milwaukee,"Lloyd Viel Berkner (February 1, 1905, in [MASK] – June 4, 1967, in Washington, D.C.)"
407,Lloyd Berkner,[X] was born in [Y] .,Milwaukee,"Lloyd Viel Berkner (February 1, 1905, in [MASK] – June 4, 1967, in Washington, D.C.)"
408,Adel Hassan Hamad,[X] was born in [Y] .,Sudan,"Adel Hassan Hamad is a citizen of [MASK], who was held in the United States Guantanamo Bay detention camp, in Cuba."
409,Adel Hassan Hamad,[X] was born in [Y] .,Sudan,"Adel Hassan Hamad is a citizen of [MASK], who was held in the United States Guantanamo Bay detention camp, in Cuba."
410,Gabrielle Beaumont,[X] was born in [Y] .,London,Gabrielle Beaumont (born on 7 April 1942 in [MASK]) is a British film and television director.
411,Gabrielle Beaumont,[X] was born in [Y] .,London,Gabrielle Beaumont (born on 7 April 1942 in [MASK]) is a British film and television director.
412,Bilal ibn Ribah,[X] was born in [Y] .,Mecca,"school Fathima College of Pharmacy www.fcp.in Al-Ameen agricultural college Everest Institutes Faizul Anwar Arabic College Riyalus saliheen Arabic College for women hindu thuvaka palli primary school,mavadickal Mosques - Total 34 1-Darul Ulum Bilal Masjid - Erasaliya Puram St 2-Puthu palli - New street 3-Oorani women's mosque 4-Pettai jumma masjid 5-Rahmanipuram mosque -1st street-main road 6-Mohideen (Pakir lebbai) palli-1st street main road 7-Pattani palli - 7th street 8-A-1 palli - 3rd street 9-Masjid Taqwa - 5th street-kilakachi palli 10-Masjid salam - malambattai 11-Ansari palli-7th street 12-[MASK] mosque 13-Masjidul maryam 14-Masjidul aqsa 15-Theppathu palli 16-Seena Palli 17-Masjid Mubarak-Bazaar 18-Riyaluz salihath women's -bazaar 19-Madinah palli- kanankulam 20-Iqbal nagar palli 21-Jamiul Anwar allimoopan street 22-Nainamohammed juma palli(pasnatheru palli) 23-Siraj mosque-pasanaththeru 24-Pasnath theru women's mosque 25-jamath palli-ayyapuram st 26-Peryar bilal masjid 27-Pacha oli mosque(viswa vizhai) 28-patcha oli palli-opp to EB 29-kanmania puram palli 30-Krishna puram Mosqueque 31-Mavadikkal Mosque 32-Ooruni Pallivasal 33-Madina nagar palli vasal 34-masjid taqwa35-masjid mamoor The famous temples of this city are: Arulmigu Kadaikalisvarar Temple, Arulmigu kariayamanicka Perumal Koil @ Kzeezha Gramam, Arulmigu Arunachaleshwara Sametha Abithakusanayagi Ambal @ Kzheezha Grammam, Shenbaga Vinayagar Temple - Main bazaar, Kadayalesswarar Sametha Karumbalmozhi Thayar Temple - MKDNL, vadaguva selvi amman kovil -paruthivelai st, KDNL, Kariyamanicka perumal temple - MKDNL, Thamaraikulam Sudalaimadasamy temple - MKDNL , Abaya kastha Anjaneyar temple - Krishnapuram, sri Muthumariamman temple - MKDNL, Muppudathi Amman Temple- Daily Market, Mutharamman Temple - MKPuram, Sri Kaliamman Temple - Mavadickal, Sri Gangai Amman Temple - Mavadickal Sri Vadakkuvaselvi Amman Temple -MKPuram, Sri Muppudathiamman Temple - Krishnapuram, Gopala krishna Swami Temple - Krishnapuram, Sri Mutharamman Temple - MKPuram, sree KARUPPASAMY TEMPLE - Nathankalam, KADAYANALLUR."
413,Bilal ibn Ribah,[X] was born in [Y] .,Mecca,"school Fathima College of Pharmacy www.fcp.in Al-Ameen agricultural college Everest Institutes Faizul Anwar Arabic College Riyalus saliheen Arabic College for women hindu thuvaka palli primary school,mavadickal Mosques - Total 34 1-Darul Ulum Bilal Masjid - Erasaliya Puram St 2-Puthu palli - New street 3-Oorani women's mosque 4-Pettai jumma masjid 5-Rahmanipuram mosque -1st street-main road 6-Mohideen (Pakir lebbai) palli-1st street main road 7-Pattani palli - 7th street 8-A-1 palli - 3rd street 9-Masjid Taqwa - 5th street-kilakachi palli 10-Masjid salam - malambattai 11-Ansari palli-7th street 12-[MASK] mosque 13-Masjidul maryam 14-Masjidul aqsa 15-Theppathu palli 16-Seena Palli 17-Masjid Mubarak-Bazaar 18-Riyaluz salihath women's -bazaar 19-Madinah palli- kanankulam 20-Iqbal nagar palli 21-Jamiul Anwar allimoopan street 22-Nainamohammed juma palli(pasnatheru palli) 23-Siraj mosque-pasanaththeru 24-Pasnath theru women's mosque 25-jamath palli-ayyapuram st 26-Peryar bilal masjid 27-Pacha oli mosque(viswa vizhai) 28-patcha oli palli-opp to EB 29-kanmania puram palli 30-Krishna puram Mosqueque 31-Mavadikkal Mosque 32-Ooruni Pallivasal 33-Madina nagar palli vasal 34-masjid taqwa35-masjid mamoor The famous temples of this city are: Arulmigu Kadaikalisvarar Temple, Arulmigu kariayamanicka Perumal Koil @ Kzeezha Gramam, Arulmigu Arunachaleshwara Sametha Abithakusanayagi Ambal @ Kzheezha Grammam, Shenbaga Vinayagar Temple - Main bazaar, Kadayalesswarar Sametha Karumbalmozhi Thayar Temple - MKDNL, vadaguva selvi amman kovil -paruthivelai st, KDNL, Kariyamanicka perumal temple - MKDNL, Thamaraikulam Sudalaimadasamy temple - MKDNL , Abaya kastha Anjaneyar temple - Krishnapuram, sri Muthumariamman temple - MKDNL, Muppudathi Amman Temple- Daily Market, Mutharamman Temple - MKPuram, Sri Kaliamman Temple - Mavadickal, Sri Gangai Amman Temple - Mavadickal Sri Vadakkuvaselvi Amman Temple -MKPuram, Sri Muppudathiamman Temple - Krishnapuram, Gopala krishna Swami Temple - Krishnapuram, Sri Mutharamman Temple - MKPuram, sree KARUPPASAMY TEMPLE - Nathankalam, KADAYANALLUR."
414,Marek Borowski,[X] was born in [Y] .,Warsaw,"Marek Borowski is an MP from Piła, but in the September 2005 parliamentary elections he contested a seat in [MASK]."
415,Marek Borowski,[X] was born in [Y] .,Warsaw,"Marek Borowski is an MP from Piła, but in the September 2005 parliamentary elections he contested a seat in [MASK]."
416,Martin Middlebrook,[X] was born in [Y] .,Boston,"Martin Middlebrook (born [MASK], 1932) is a British military historian and Fellow of the Royal Historical Society."
417,Martin Middlebrook,[X] was born in [Y] .,Boston,"Martin Middlebrook (born [MASK], 1932) is a British military historian and Fellow of the Royal Historical Society."
418,Meredith Willson,[X] was born in [Y] .,Iowa,"The music and lyrics were written by [MASK] native Meredith Willson, author of The Music Man, in 1951."
419,Meredith Willson,[X] was born in [Y] .,Iowa,"The music of [MASK] includes such notable musicians as Rock and Roll Hall of Famers The Everly Brothers (who had 3 #1 Top 100 hits, including ""All I Have to Do Is Dream"" in 1958), Bix Beiderbecke, Art Farmer, Peggy Gilbert, Patty Waters, Mortimer Wilson, Thurlow Lieurance, Charlie Haden, Arthur Russell, Greg Brown, William Elliott Whitmore, Clarence Whitehill, Meredith Willson, composer of The Music Man, and Alice Ettinger who was renowned enough to perform in Europe in the 1890s."
420,Biurakn Hakhverdian,[X] was born in [Y] .,Leiden,Biurakn Hakhverdian (Armenian: Բյուրակն Հախվերդյան; born 4 October 1985 in [MASK]) is a Dutch water polo player who represents the Dutch national team in international competitions.
421,Biurakn Hakhverdian,[X] was born in [Y] .,Leiden,Biurakn Hakhverdian (Armenian: Բյուրակն Հախվերդյան; born 4 October 1985 in [MASK]) is a Dutch water polo player who represents the Dutch national team in international competitions.
422,Wangechi Mutu,[X] was born in [Y] .,Nairobi,"Wangechi Mutu (born 22 June 1972 in [MASK], Kenya) is an artist and sculptor who lives and works in Brooklyn, New York."
423,Wangechi Mutu,[X] was born in [Y] .,Nairobi,"Wangechi Mutu (born 22 June 1972 in [MASK], Kenya) is an artist and sculptor who lives and works in Brooklyn, New York."
424,Victor Hasselblad,[X] was born in [Y] .,Gothenburg,"Victor Hasselblad AB is a Swedish manufacturer of medium-format cameras and photographic equipment based in [MASK], Sweden."
425,Victor Hasselblad,[X] was born in [Y] .,Gothenburg,"The Erna and Victor Hasselblad Foundation, established in 1979, is a fully independent, not-for-profit foundation based at Götaplatsen in [MASK], Sweden."
426,Max Neal,[X] was born in [Y] .,Munich,"When the play was advertised in The New York Times, Max Neals's father David, had written to the editor of The New York Times on December 6, 1904 for clarification, and published as ""to the Editor of the New York Times"": ""In receipt of a clipping from your valuable paper, in which it is stated that 'Max Neal... is said to be an American from Hoboken,' allow me to say in correction that my son, Max Neal, though coming from pure New England stock, was born in [MASK], and has never been in America."""
427,Max Neal,[X] was born in [Y] .,Munich,"Just as his father had died at the onset of World War I, Max Neal died, also in [MASK], Germany, and also at the age of 76 in the onset of World War II on January 1, 1941, less than two months after his friend Max Ferner (59) had died."
428,Desmond King-Hele,[X] was born in [Y] .,Sussex,Desmond George King-Hele (born 3 Nov 1927 at Seaford in [MASK]) is a British physicist and author.
429,Desmond King-Hele,[X] was born in [Y] .,Sussex,Desmond George King-Hele (born 3 Nov 1927 at Seaford in [MASK]) is a British physicist and author.
430,Wesley Tuttle,[X] was born in [Y] .,Lamar,"Wesley Tuttle (born December 30, 1917 in [MASK]; died September 29, 2003) was an American country music singer."
431,Wesley Tuttle,[X] was born in [Y] .,Lamar,"Wesley Tuttle (born December 30, 1917 in [MASK]; died September 29, 2003) was an American country music singer."
432,Adolf Georg Olland,[X] was born in [Y] .,Utrecht,"In 1921, he took 3rd in [MASK] (Quadrangular; Adolf Olland won)."
433,Adolf Georg Olland,[X] was born in [Y] .,Utrecht,"He also tied for 2nd-5th, behind Adolf Georg Olland, at Arnheim 1895, took 2nd, behind Arnold van Foreest, at Groningen 1896, shared 2nd, behind Rudolf Loman, at [MASK] 1897."
434,Paul Kimmage,[X] was born in [Y] .,Dublin,"Paul Kimmage (born 7 May 1962 in [MASK], Ireland) is an Irish sports journalist who, until his departure in early 2012, wrote for The Sunday Times newspaper in the United Kingdom."
435,Paul Kimmage,[X] was born in [Y] .,Dublin,"Paul Kimmage (born 7 May 1962 in [MASK], Ireland) is an Irish sports journalist who, until his departure in early 2012, wrote for The Sunday Times newspaper in the United Kingdom."
436,"Frederick Hervey, 4th Earl of Bristol",[X] was born in [Y] .,Suffolk,"Frederick Augustus Hervey, 4th Earl of Bristol (1 August 1730, [MASK] – 8 July 1803, Lazio) was an 18th-century Anglican prelate."
437,"Frederick Hervey, 4th Earl of Bristol",[X] was born in [Y] .,Suffolk,"Frederick Augustus Hervey, 4th Earl of Bristol (1 August 1730, [MASK] – 8 July 1803, Lazio) was an 18th-century Anglican prelate."
438,Gunnar Staalesen,[X] was born in [Y] .,Bergen,Gunnar Staalesen (born 19 October 1947 in [MASK]) is a Norwegian writer.
439,Gunnar Staalesen,[X] was born in [Y] .,Bergen,Gunnar Staalesen (born 19 October 1947 in [MASK]) is a Norwegian writer.
440,Georg Wilhelm von Siemens,[X] was born in [Y] .,Berlin,"Georg Wilhelm von Siemens (30 July 1855, [MASK] – 14 October 1919, Arosa, Switzerland) was a German telecommunications industrialist of the Siemens family."
441,Georg Wilhelm von Siemens,[X] was born in [Y] .,Berlin,"Georg Wilhelm von Siemens (30 July 1855, [MASK] – 14 October 1919, Arosa, Switzerland) was a German telecommunications industrialist of the Siemens family."
442,Ann Park,[X] was born in [Y] .,Edinburgh,"'Helen Anne', 'Anna' or Ann Park, later Ann Park was baptised on 16 December 1770 in [MASK], Scotland."
443,Ann Park,[X] was born in [Y] .,Edinburgh,"'Helen Anne', 'Anna' or Ann Park, later Ann Park was baptised on 16 December 1770 in [MASK], Scotland."
444,Michael Urbano,[X] was born in [Y] .,Sacramento,"Michael Urbano (born March 19, 1960 in [MASK], USA) is a studio drummer, band member, programmer, and record producer."
445,Michael Urbano,[X] was born in [Y] .,Sacramento,"Michael Urbano (born March 19, 1960 in [MASK], USA) is a studio drummer, band member, programmer, and record producer."
446,Tilo Wolff,[X] was born in [Y] .,Frankfurt,Tilo Wolff (born 10 July 1972 in [MASK] am Main) is a German musician who currently lives in Switzerland.
447,Tilo Wolff,[X] was born in [Y] .,Frankfurt,Tilo Wolff (born 10 July 1972 in [MASK] am Main) is a German musician who currently lives in Switzerland.
448,Ali Campbell,[X] was born in [Y] .,Birmingham,"At the time lead singer Ali Campbell had just moved into a new home in Balsall Heath, [MASK] and was troubled by rodents."
449,Ali Campbell,[X] was born in [Y] .,Birmingham,"His sons Ali Campbell, Robin Campbell and Duncan Campbell have all been members of the [MASK] reggae group UB40."
450,Prabhu Ganesan,[X] was born in [Y] .,Chennai,Pandurang Prabhu studied at [MASK] (Chennai) Law College where he had a chance to read the Complete Works of Swami Vivekananda.
451,Prabhu Ganesan,[X] was born in [Y] .,Chennai,Pandurang Prabhu studied at Madras ([MASK]) Law College where he had a chance to read the Complete Works of Swami Vivekananda.
452,Gian Antonio Selva,[X] was born in [Y] .,Venice,"In 1792, he submitted a wooden model design for the construction of the future La Fenice theater in [MASK]; however, ultimately Giovanni Antonio Selva’s design was chosen."
453,Gian Antonio Selva,[X] was born in [Y] .,Venice,"Gian Antonio Selva, the architect of the La Fenice in [MASK], was engaged, and he designed a classic horseshoe-shaped auditorium."
454,Andreya Triana,[X] was born in [Y] .,London,Andreya Triana is a British singer-songwriter from [MASK].
455,Andreya Triana,[X] was born in [Y] .,London,Andreya Triana is a British singer-songwriter from [MASK].
456,Pierre Mazeaud,[X] was born in [Y] .,Lyon,"Pierre Mazeaud (born 24 August 1929 in [MASK]) is a French jurist, politician and alpinist."
457,Pierre Mazeaud,[X] was born in [Y] .,Lyon,"Pierre Mazeaud (born 24 August 1929 in [MASK]) is a French jurist, politician and alpinist."
458,Mazo de la Roche,[X] was born in [Y] .,Newmarket,"Mazo de la Roche (January 15, 1879 – July 12, 1961), born Mazo Louise Roche in [MASK], Canada, was the author of the Jalna novels, one of the most popular series of books of her time."
459,Mazo de la Roche,[X] was born in [Y] .,Newmarket,"Mazo de la Roche (January 15, 1879 – July 12, 1961), born Mazo Louise Roche in [MASK], Canada, was the author of the Jalna novels, one of the most popular series of books of her time."
460,Tom Bourdillon,[X] was born in [Y] .,Kensington,"Thomas Duncan Bourdillon (/bɔːrˈdɪlən/ bor-DIL-ən; 16 March 1924 in [MASK] - 29 July 1956 in Bernese Oberland, Switzerland), known as Tom Bourdillon, was an English mountaineer, a member of the 1953 British Mount Everest Expedition which made the first ascent of Mount Everest."
461,Tom Bourdillon,[X] was born in [Y] .,Kensington,"Thomas Duncan Bourdillon (/bɔːrˈdɪlən/ bor-DIL-ən; 16 March 1924 in [MASK] - 29 July 1956 in Bernese Oberland, Switzerland), known as Tom Bourdillon, was an English mountaineer, a member of the 1953 British Mount Everest Expedition which made the first ascent of Mount Everest."
462,Paul Delaroche,[X] was born in [Y] .,Paris,He was a pupil of William Darley and later of Paul Delaroche in [MASK].
463,Paul Delaroche,[X] was born in [Y] .,Paris,"In 1838 he moved to [MASK], where he began studying under Paul Delaroche in 1842."
464,Saint Giles,[X] was born in [Y] .,Athens,"710), also known as Giles the Hermit, was a Greek Christian hermit saint from [MASK], whose legend is centered in Provence and Septimania."
465,Saint Giles,[X] was born in [Y] .,Athens,"710), also known as Giles the Hermit, was a Greek Christian hermit saint from [MASK], whose legend is centered in Provence and Septimania."
466,Dan Barrett,[X] was born in [Y] .,Pasadena,"Dan Barrett (born December 14, 1955 in [MASK]) is an American arranger, cornetist, and trombonist."
467,Dan Barrett,[X] was born in [Y] .,Pasadena,"Dan Barrett (born December 14, 1955 in [MASK]) is an American arranger, cornetist, and trombonist."
468,Carlos Zingaro,[X] was born in [Y] .,Lisbon,"Carlos Zíngaro (or Carlos ""Zíngaro"" Alves, born 1948 in [MASK], Portugal) is a Portuguese violinist and electronic musician active in free improvisation."
469,Carlos Zingaro,[X] was born in [Y] .,Lisbon,"Carlos Zíngaro (or Carlos ""Zíngaro"" Alves, born 1948 in [MASK], Portugal) is a Portuguese violinist and electronic musician active in free improvisation."
470,Jean-Marcel Jeanneney,[X] was born in [Y] .,Paris,Jean-Marcel Jeanneney died in [MASK] on 17 September 2010.
471,Jean-Marcel Jeanneney,[X] was born in [Y] .,Paris,Jean-Marcel Jeanneney died in [MASK] on 17 September 2010.
472,T-Minus,[X] was born in [Y] .,Ajax,"Tyler Williams (born February 25, 1988), professionally known as T-Minus, is a Canadian hip-hop and R&B producer from [MASK]."
473,T-Minus,[X] was born in [Y] .,Ajax,"Tyler Williams (born February 25, 1988), professionally known as T-Minus, is a Canadian hip-hop and R&B producer from [MASK]."
474,Jaime Roos,[X] was born in [Y] .,Montevideo,"Jaime Roos (born November 12, 1953 in [MASK]) is an Uruguayan singer, composer and record producer."
475,Jaime Roos,[X] was born in [Y] .,Montevideo,"Jaime Roos (born November 12, 1953 in [MASK]) is an Uruguayan singer, composer and record producer."
476,Philistus,[X] was born in [Y] .,Syracuse,"Diodorus, probably following Timaeus, represents him as inducing the [MASK] to pass sentence of death on the captive Athenian generals, but there is also the statement of Philistus (Plutarch, Nicias, 28), a Syracusan who himself took part in the defence, and Thucydides (vii."
477,Philistus,[X] was born in [Y] .,Syracuse,"Diodorus, probably following Timaeus, represents him as inducing the Syracusans to pass sentence of death on the captive Athenian generals, but there is also the statement of Philistus (Plutarch, Nicias, 28), a [MASK] who himself took part in the defence, and Thucydides (vii."
478,Gilles Grimandi,[X] was born in [Y] .,Gap,Gilles Grimandi (born 11 November 1970 in [MASK]) is a retired French footballer who currently is a scout for Arsenal.
479,Gilles Grimandi,[X] was born in [Y] .,Gap,Gilles Grimandi (born 11 November 1970 in [MASK]) is a retired French footballer who currently is a scout for Arsenal.
480,Hartmut Mehdorn,[X] was born in [Y] .,Warsaw,"Hartmut Mehdorn (born 31 July 1942 in [MASK]) is a German manager and current CEO of Flughafen Berlin Brandenburg GmbH (FBB), the owner and future operator of Berlin Brandenburg Airport."
481,Hartmut Mehdorn,[X] was born in [Y] .,Warsaw,"Hartmut Mehdorn (born 31 July 1942 in [MASK]) is a German manager and current CEO of Flughafen Berlin Brandenburg GmbH (FBB), the owner and future operator of Berlin Brandenburg Airport."
482,Max Wilson,[X] was born in [Y] .,Hamburg,"Max Wilson (born August 22, 1972 in [MASK], Germany) is a racing driver of Brazilian parentage."
483,Max Wilson,[X] was born in [Y] .,Hamburg,"Max Wilson (born August 22, 1972 in [MASK], Germany) is a racing driver of Brazilian parentage."
484,Mako Idemitsu,[X] was born in [Y] .,Tokyo,"Mako Idemitsu (出光 真子 Idemitsu Mako, born 1940, [MASK], Japan) is an experimental video art and film artist."
485,Mako Idemitsu,[X] was born in [Y] .,Tokyo,"Mako Idemitsu (出光 真子 Idemitsu Mako, born 1940, [MASK], Japan) is an experimental video art and film artist."
486,Jade Windley,[X] was born in [Y] .,Lincolnshire,Jade Windley (born 22 April 1990 in [MASK]) is a British tennis player.
487,Jade Windley,[X] was born in [Y] .,Lincolnshire,Jade Windley (born 22 April 1990 in [MASK]) is a British tennis player.
488,Vicente Grau Juan,[X] was born in [Y] .,Valencia,Vicente Grau Juan (born 6 April 1968 in [MASK]) is a professional Valencian pilota player known as Grau.
489,Vicente Grau Juan,[X] was born in [Y] .,Valencia,Vicente Grau Juan (born 6 April 1968 in [MASK]) is a professional Valencian pilota player known as Grau.
490,Dale Resteghini,[X] was born in [Y] .,Boston,"Dale Resteghini started as a model, an actor and a dancer in [MASK] and as young man had been arrested for various infractions with the law."
491,Dale Resteghini,[X] was born in [Y] .,Boston,"Dale Resteghini started as a model, an actor and a dancer in [MASK] and as young man had been arrested for various infractions with the law."
492,Ong Beng Hee,[X] was born in [Y] .,Penang,"Ong Beng Hee (born 4 February 1980, in [MASK], Malaysia) was a professional squash player."
493,Ong Beng Hee,[X] was born in [Y] .,Penang,"Ong Beng Hee (born 4 February 1980, in [MASK], Malaysia) was a professional squash player."
494,Erling Kroner,[X] was born in [Y] .,Copenhagen,"At the age of 10 he started to play the trumpet and at 18, he moved to [MASK] to become a professional freelance trumpeter, playing with such bands as the New Jungle Orchestra, the Erling Kroner Tentet, Candentia Nova Danica and Ernie Wilkins' Almost Big Band."
495,Erling Kroner,[X] was born in [Y] .,Copenhagen,Erling Kroner died at his home in [MASK] on 2 March 2011 surrounded by family after suffering from cancer for an extended period.
496,Augustus Wall Callcott,[X] was born in [Y] .,Kensington,"Norman Houston O'Neill was born in [MASK], the youngest son of the Irish painter George Bernard O'Neill and Emma Stuart Callcott."
497,Augustus Wall Callcott,[X] was born in [Y] .,Kensington,"Norman Houston O'Neill was born in [MASK], the youngest son of the Irish painter George Bernard O'Neill and Emma Stuart Callcott."
498,Blake Mills,[X] was born in [Y] .,California,"Blake Mills (born September 21, 1986) is an American songwriter, guitarist, producer, and composer based in [MASK]."
499,Blake Mills,[X] was born in [Y] .,California,"Blake Mills (born September 21, 1986) is an American songwriter, guitarist, producer, and composer based in [MASK]."
500,Bob Brady,[X] was born in [Y] .,Philadelphia,"The Democratic Party primary campaign saw two well-known, well-funded [MASK] congressmen – Bob Brady and Chaka Fattah – eclipsed by self-funding businessman Tom Knox and reformist former Philadelphia City Council member Nutter, who won by a surprisingly large margin in the primary election on May 15."
501,Bob Brady,[X] was born in [Y] .,Philadelphia,"He was considered a mentor to many [MASK] politicians, including Congressman Bob Brady and Senator Vince Fumo."
502,Rudolph Isley,[X] was born in [Y] .,Cincinnati,"Rudolph Bernard ""Rudy"" Isley (born April 1, 1939 in [MASK]) is an American singer-songwriter and is one of the founding members of The Isley Brothers."
503,Rudolph Isley,[X] was born in [Y] .,Cincinnati,"Rudolph Bernard ""Rudy"" Isley (born April 1, 1939 in [MASK]) is an American singer-songwriter and is one of the founding members of The Isley Brothers."
504,Ewald Osers,[X] was born in [Y] .,Prague,"Ewald Osers ([MASK], 13 May 1917 – 11 October 2011), was a Czech translator born in Austria-Hungary."
505,Ewald Osers,[X] was born in [Y] .,Prague,"Ewald Osers ([MASK], 13 May 1917 – 11 October 2011), was a Czech translator born in Austria-Hungary."
506,Paul Epworth,[X] was born in [Y] .,London,It was recorded in two weeks at several locations in [MASK] and Kent during 2008 and was produced by Jacknife Lee and Paul Epworth.
507,Paul Epworth,[X] was born in [Y] .,London,"Recorded in Copenhagen and [MASK] in mid-2004 with producer Paul Epworth, it was released in February 2005 on Wichita Recordings."
508,Mechell,[X] was born in [Y] .,Wales,"Saint Mechell was the 6th century founder and first abbot of the clas (a type of early Welsh/Celtic monastery) of Llanfechell, on Anglesey in north-west [MASK]."
509,Mechell,[X] was born in [Y] .,Wales,"Saint Mechell was the 6th century founder and first abbot of the clas (a type of early Welsh/Celtic monastery) of Llanfechell, on Anglesey in north-west [MASK]."
510,Henri Debain,[X] was born in [Y] .,Paris,"Henri Debain (August 3, 1886 - January 15, 1983 in [MASK]) was a French film actor."
511,Henri Debain,[X] was born in [Y] .,Paris,"Henri Debain (August 3, 1886 - January 15, 1983 in [MASK]) was a French film actor."
512,Ksenija Balta,[X] was born in [Y] .,Minsk,"Ksenija Balta (born November 1, 1986 in [MASK], Belarus) is an Estonian long jumper, sprinter and heptathlete."
513,Ksenija Balta,[X] was born in [Y] .,Minsk,"Ksenija Balta (born November 1, 1986 in [MASK], Belarus) is an Estonian long jumper, sprinter and heptathlete."
514,Giuseppe Baini,[X] was born in [Y] .,Rome,[citation needed] Giuseppe Baini died in May 1844 at [MASK].
515,Giuseppe Baini,[X] was born in [Y] .,Rome,[citation needed] Giuseppe Baini died in May 1844 at [MASK].
516,Kay Armen,[X] was born in [Y] .,Chicago,"Armenuhi Manoogian (Armenian: Արմենուհի Մանուկյան) better known by her stage name Kay Armen (Armenian: Քեյ Արմեն, November 2, 1915 in [MASK] – October 3, 2011 in New York City, New York), was a popular American Armenian singer during the 1940s and 1950s."
517,Kay Armen,[X] was born in [Y] .,Chicago,"Armenuhi Manoogian (Armenian: Արմենուհի Մանուկյան) better known by her stage name Kay Armen (Armenian: Քեյ Արմեն, November 2, 1915 in [MASK] – October 3, 2011 in New York City, New York), was a popular American Armenian singer during the 1940s and 1950s."
518,Jack Wilkins,[X] was born in [Y] .,Brooklyn,"Jack Wilkins is a guitarist born on June 4, 1944 in [MASK]."
519,Jack Wilkins,[X] was born in [Y] .,Brooklyn,"Jack Wilkins is a guitarist born on June 4, 1944 in [MASK]."
520,Leo Villareal,[X] was born in [Y] .,Albuquerque,Leo Villareal (born 1967 in [MASK]) is an American artist living and working in New York City.
521,Leo Villareal,[X] was born in [Y] .,Albuquerque,Leo Villareal (born 1967 in [MASK]) is an American artist living and working in New York City.
522,Seija Simola,[X] was born in [Y] .,Helsinki,"Seija Simola ([MASK], 25 September 1944) is a Finnish singer."
