,sub_label,template,obj_label,masked_sentence
572,Atul Chitnis,[X] was born in [Y] .,Berlin,"On 16 September 2006, she participated in two panels at Wizards of OS 4 in [MASK]; Weiden was one of the speakers in The Future of Free Software, together with Atul Chitnis and Federico Heinz."
573,Giulio Romano,[X] was born in [Y] .,Rome,"He was a pupil of Luca Signorelli, and aided Giulio Romano at [MASK]."
576,Joseph Paul Forgas,[X] was born in [Y] .,Budapest,"Joseph Paul Forgas ([MASK], Hungary, 16 May 1947.-) is an Australian social psychologist, currently Scientia Professor at the University of New South Wales, Sydney, Australia."
578,Michael Lipman,[X] was born in [Y] .,London,"Michael Lipman (born 16 January 1980 in [MASK]) is an English rugby union footballer, who plays at Flanker, and is contracted to the Melbourne Rebels."
580,Shawn Toovey,[X] was born in [Y] .,Lincoln,"Shawn Toovey (born March 1, 1983 in [MASK], U.S.)"
582,William Carlos Williams,[X] was born in [Y] .,Rutherford,"The William Carlos Williams Center is a private, not for profit performing arts and cinema complex located in downtown [MASK]."
584,Adolphe d'Ennery,[X] was born in [Y] .,Paris,"Jules-Henri Brésil (8 May 1818, [MASK] – 22 October 1899, Paris) was a French writer who collaborated with Adolphe d'Ennery on the librettos of at least two operas, namely the following:"
586,Fox Butterfield,[X] was born in [Y] .,Lancaster,Fox Butterfield (born 1939 in [MASK]) is an American journalist who spent much of his 30-year career reporting for The New York Times.
588,Leroy Wallace,[X] was born in [Y] .,Jamaica,"The album includes contributions from some of [MASK]'s top session musicians including Leroy ""Horsemouth"" Wallace, Noel ""Scully"" Simms, Eric ""Bingy Bunny"" Lamont, Gladstone Anderson and Ansell Collins, with harmony vocals provided by Don Carlos, Lacksley Castell and Ashanti Waugh."
589,Eberhard Koebel,[X] was born in [Y] .,Stuttgart,"Eberhard Koebel was born in [MASK] on June 22, 1907."
592,Max Bunker,[X] was born in [Y] .,Milan,"Max Bunker, pseudonym of Luciano Secchi ( [MASK], 24 August 1939), is an Italian comic book writer, best known as author of Alan Ford in 1969."
594,Elisar von Kupffer,[X] was born in [Y] .,Tallinn,"Elisar von Kupffer (1872 in [MASK], Estonia – 1942) was a Baltic German artist, anthologist, poet, historian, translator, and playwright."
596,Ray Loriga,[X] was born in [Y] .,Madrid,"Jorge Loriga Torrenova also known as Ray Loriga, is a Spanish author, screenwriter, and director (born [MASK], 1967)."
598,"Harold Lever, Baron Lever of Manchester",[X] was born in [Y] .,Manchester,"(Norman) Harold Lever, Baron Lever of [MASK], PC (15 January 1914 – 6 August 1995) was a British barrister and Labour Party politician."
600,Geoffrey Mander,[X] was born in [Y] .,Wolverhampton,"Sir Geoffrey Le Mesurier Mander (6 March 1882 – 9 September 1962), was a Midland industrialist and chairman of Mander Brothers Ltd., paint and varnish manufacturers in [MASK], England, an art collector and radical parliamentarian."
603,Ausonius,[X] was born in [Y] .,Bordeaux,The 4th-century [MASK] poet Ausonius teases a friend as a Baiocassis who claimed to be of druidic heritage and descended from priests of Belenus.
608,Artur Kotenko,[X] was born in [Y] .,Tallinn,"Artur Kotenko (born 20 August 1981 in [MASK]) is an Estonian footballer, who is currently playing for Shakhtyor Soligorsk."
610,Annie Whitehead,[X] was born in [Y] .,Oldham,"Annie Whitehead (born 16 July 1955 in [MASK], Lancashire) is an English jazz trombone player."
612,Victor Varnado,[X] was born in [Y] .,Gary,"Victor Varnado (born May 15, 1969 in [MASK]) is an American standup comedian and actor."
614,Geoffrey Hinsliff,[X] was born in [Y] .,Leeds,"Geoffrey Hinsliff (born 1937 in [MASK], West Riding of Yorkshire) is an English actor best known for his portrayal of Don Brennan in Coronation Street from 1987 to 1997."
616,Francesco Foscari,[X] was born in [Y] .,Venice,"Originally one of the palaces built for the 65th doge of [MASK] Francesco Foscari and his family, in the late 19th century Palazzo Foscari in Giudecca was also inhabited by Giovanni Stucky, the Swiss engineer who completely renovated and enlarged the flour mills of Venice, applying modern manufacturing concepts and techniques (source: mosaic in the staircase, datation 1898)."
620,Jean Image,[X] was born in [Y] .,Budapest,"Imre Hajdú (26 January 1910 in [MASK], Hungary - 21 October 1989 in Paris, France) better known by his stage name Jean Image was a director, script writer and producer of French animation films."
622,Daniel Mananta,[X] was born in [Y] .,Jakarta,"Daniel Mananta (born August 14, 1981 in [MASK], Indonesia) is an Indonesian television host, VJ and actor."
624,Agobard,[X] was born in [Y] .,Spain,"In [MASK], Adoptionism was opposed by Beatus of Liebana, and in the Carolingian territories, the Adoptionist position was condemned by Pope Hadrian I, Alcuin of York, Agobard, and officially in Carolingian territory by the Council of Frankfurt (794)."
625,Bernhard Sekles,[X] was born in [Y] .,Frankfurt,"He became a composition pupil of Bernhard Sekles at the Hoch Conservatory in [MASK] and of Heinrich Schwartz and Rudolf Louis in Munich, where he settled after completing his studies in 1908."
632,Juan Morel Campos,[X] was born in [Y] .,Ponce,"Instituto de Música Juan Morel Campos (English: Juan Morel Campos Music Institute), formerly known as Escuela Libre de Música de Ponce (English: Ponce Free School of Music), is a musical arts institution in [MASK]."
633,Ranavalona I,[X] was born in [Y] .,Madagascar,"She was a relative of Ranavalona I, Queen of [MASK]."
634,Lloyd Berkner,[X] was born in [Y] .,Milwaukee,"Lloyd Viel Berkner (February 1, 1905, in [MASK] – June 4, 1967, in Washington, D.C.)"
636,Adel Hassan Hamad,[X] was born in [Y] .,Sudan,"Adel Hassan Hamad is a citizen of [MASK], who was held in the United States Guantanamo Bay detention camp, in Cuba."
638,Gabrielle Beaumont,[X] was born in [Y] .,London,Gabrielle Beaumont (born on 7 April 1942 in [MASK]) is a British film and television director.
640,Bilal ibn Ribah,[X] was born in [Y] .,Mecca,"school Fathima College of Pharmacy www.fcp.in Al-Ameen agricultural college Everest Institutes Faizul Anwar Arabic College Riyalus saliheen Arabic College for women hindu thuvaka palli primary school,mavadickal Mosques - Total 34 1-Darul Ulum Bilal Masjid - Erasaliya Puram St 2-Puthu palli - New street 3-Oorani women's mosque 4-Pettai jumma masjid 5-Rahmanipuram mosque -1st street-main road 6-Mohideen (Pakir lebbai) palli-1st street main road 7-Pattani palli - 7th street 8-A-1 palli - 3rd street 9-Masjid Taqwa - 5th street-kilakachi palli 10-Masjid salam - malambattai 11-Ansari palli-7th street 12-[MASK] mosque 13-Masjidul maryam 14-Masjidul aqsa 15-Theppathu palli 16-Seena Palli 17-Masjid Mubarak-Bazaar 18-Riyaluz salihath women's -bazaar 19-Madinah palli- kanankulam 20-Iqbal nagar palli 21-Jamiul Anwar allimoopan street 22-Nainamohammed juma palli(pasnatheru palli) 23-Siraj mosque-pasanaththeru 24-Pasnath theru women's mosque 25-jamath palli-ayyapuram st 26-Peryar bilal masjid 27-Pacha oli mosque(viswa vizhai) 28-patcha oli palli-opp to EB 29-kanmania puram palli 30-Krishna puram Mosqueque 31-Mavadikkal Mosque 32-Ooruni Pallivasal 33-Madina nagar palli vasal 34-masjid taqwa35-masjid mamoor The famous temples of this city are: Arulmigu Kadaikalisvarar Temple, Arulmigu kariayamanicka Perumal Koil @ Kzeezha Gramam, Arulmigu Arunachaleshwara Sametha Abithakusanayagi Ambal @ Kzheezha Grammam, Shenbaga Vinayagar Temple - Main bazaar, Kadayalesswarar Sametha Karumbalmozhi Thayar Temple - MKDNL, vadaguva selvi amman kovil -paruthivelai st, KDNL, Kariyamanicka perumal temple - MKDNL, Thamaraikulam Sudalaimadasamy temple - MKDNL , Abaya kastha Anjaneyar temple - Krishnapuram, sri Muthumariamman temple - MKDNL, Muppudathi Amman Temple- Daily Market, Mutharamman Temple - MKPuram, Sri Kaliamman Temple - Mavadickal, Sri Gangai Amman Temple - Mavadickal Sri Vadakkuvaselvi Amman Temple -MKPuram, Sri Muppudathiamman Temple - Krishnapuram, Gopala krishna Swami Temple - Krishnapuram, Sri Mutharamman Temple - MKPuram, sree KARUPPASAMY TEMPLE - Nathankalam, KADAYANALLUR."
642,Marek Borowski,[X] was born in [Y] .,Warsaw,"Marek Borowski is an MP from Piła, but in the September 2005 parliamentary elections he contested a seat in [MASK]."
644,Martin Middlebrook,[X] was born in [Y] .,Boston,"Martin Middlebrook (born [MASK], 1932) is a British military historian and Fellow of the Royal Historical Society."
646,Meredith Willson,[X] was born in [Y] .,Iowa,"The music and lyrics were written by [MASK] native Meredith Willson, author of The Music Man, in 1951."
648,Biurakn Hakhverdian,[X] was born in [Y] .,Leiden,Biurakn Hakhverdian (Armenian: Բյուրակն Հախվերդյան; born 4 October 1985 in [MASK]) is a Dutch water polo player who represents the Dutch national team in international competitions.
650,Trey Moore,[X] was born in [Y] .,Houston,"Trey Moore (born April 6, 1975 in [MASK]), is a current American Professional Basketball player."
651,Wangechi Mutu,[X] was born in [Y] .,Nairobi,"Wangechi Mutu (born 22 June 1972 in [MASK], Kenya) is an artist and sculptor who lives and works in Brooklyn, New York."
653,Victor Hasselblad,[X] was born in [Y] .,Gothenburg,"Victor Hasselblad AB is a Swedish manufacturer of medium-format cameras and photographic equipment based in [MASK], Sweden."
655,Max Neal,[X] was born in [Y] .,Munich,"When the play was advertised in The New York Times, Max Neals's father David, had written to the editor of The New York Times on December 6, 1904 for clarification, and published as ""to the Editor of the New York Times"": ""In receipt of a clipping from your valuable paper, in which it is stated that 'Max Neal... is said to be an American from Hoboken,' allow me to say in correction that my son, Max Neal, though coming from pure New England stock, was born in [MASK], and has never been in America."""
662,Desmond King-Hele,[X] was born in [Y] .,Sussex,Desmond George King-Hele (born 3 Nov 1927 at Seaford in [MASK]) is a British physicist and author.
664,Wesley Tuttle,[X] was born in [Y] .,Lamar,"Wesley Tuttle (born December 30, 1917 in [MASK]; died September 29, 2003) was an American country music singer."
666,"Oliver Lyttelton, 1st Viscount Chandos",[X] was born in [Y] .,London,"In 1947 Johnston joined the British Colonial Office, and three years later was sent to the Gold Coast (now Ghana) for 18 months before returning to [MASK], where he was appointed principal private secretary to the Secretary of State for the Colonies, Oliver Lyttelton."
667,Adolf Georg Olland,[X] was born in [Y] .,Utrecht,"In 1921, he took 3rd in [MASK] (Quadrangular; Adolf Olland won)."
669,Paul Kimmage,[X] was born in [Y] .,Dublin,"Paul Kimmage (born 7 May 1962 in [MASK], Ireland) is an Irish sports journalist who, until his departure in early 2012, wrote for The Sunday Times newspaper in the United Kingdom."
671,"Frederick Hervey, 4th Earl of Bristol",[X] was born in [Y] .,Suffolk,"Frederick Augustus Hervey, 4th Earl of Bristol (1 August 1730, [MASK] – 8 July 1803, Lazio) was an 18th-century Anglican prelate."
673,Gunnar Staalesen,[X] was born in [Y] .,Bergen,Gunnar Staalesen (born 19 October 1947 in [MASK]) is a Norwegian writer.
676,Georg Wilhelm von Siemens,[X] was born in [Y] .,Berlin,"Georg Wilhelm von Siemens (30 July 1855, [MASK] – 14 October 1919, Arosa, Switzerland) was a German telecommunications industrialist of the Siemens family."
678,Ann Park,[X] was born in [Y] .,Edinburgh,"'Helen Anne', 'Anna' or Ann Park, later Ann Park was baptised on 16 December 1770 in [MASK], Scotland."
681,Michael Urbano,[X] was born in [Y] .,Sacramento,"Michael Urbano (born March 19, 1960 in [MASK], USA) is a studio drummer, band member, programmer, and record producer."
683,Tilo Wolff,[X] was born in [Y] .,Frankfurt,Tilo Wolff (born 10 July 1972 in [MASK] am Main) is a German musician who currently lives in Switzerland.
685,Ali Campbell,[X] was born in [Y] .,Birmingham,"At the time lead singer Ali Campbell had just moved into a new home in Balsall Heath, [MASK] and was troubled by rodents."
687,Prabhu Ganesan,[X] was born in [Y] .,Chennai,Pandurang Prabhu studied at [MASK] (Chennai) Law College where he had a chance to read the Complete Works of Swami Vivekananda.
691,Walter Seymour Allward,[X] was born in [Y] .,Toronto,The submission by Canadian sculptor Walter Seymour Allward of [MASK] won the competition.
692,Gian Antonio Selva,[X] was born in [Y] .,Venice,"In 1792, he submitted a wooden model design for the construction of the future La Fenice theater in [MASK]; however, ultimately Giovanni Antonio Selva’s design was chosen."
694,Lou Reed,[X] was born in [Y] .,Brooklyn,"He played guitar and violin in Lou Reed's live tour band, and formerly played guitar and/or violin in multiple [MASK] trip hop and electronic bands, including: Number19, BM Linx, and Puracane."
695,Ahmad Ali,[X] was born in [Y] .,Delhi,", Brig S Ahmad Ali,Sena Medal & presently PVC AMU Aligarh , Late Jang Bahadur Patel advocate and Member of Parliament Syed Sharafat Ali Advocate, Syed Rahmat Ullah advocate, Professor Dr Syed Ejaz Hussein Former Head of Urdu Department Allahabad University, Syed Farhat Ali retired I A S, Syed Ausaf Ali Founder Member Jamia Hamdard University,N [MASK],also born here , Syed Ishrat Ali Ex principal,Late Syed Mahfooz Ali (Retired) P.C.S UP Govt, Syed Haider Ali ret."
696,Andreya Triana,[X] was born in [Y] .,London,Andreya Triana is a British singer-songwriter from [MASK].
698,Pierre Mazeaud,[X] was born in [Y] .,Lyon,"Pierre Mazeaud (born 24 August 1929 in [MASK]) is a French jurist, politician and alpinist."
700,Mazo de la Roche,[X] was born in [Y] .,Newmarket,"Mazo de la Roche (January 15, 1879 – July 12, 1961), born Mazo Louise Roche in [MASK], Canada, was the author of the Jalna novels, one of the most popular series of books of her time."
702,Tom Bourdillon,[X] was born in [Y] .,Kensington,"Thomas Duncan Bourdillon (/bɔːrˈdɪlən/ bor-DIL-ən; 16 March 1924 in [MASK] - 29 July 1956 in Bernese Oberland, Switzerland), known as Tom Bourdillon, was an English mountaineer, a member of the 1953 British Mount Everest Expedition which made the first ascent of Mount Everest."
704,Paul Delaroche,[X] was born in [Y] .,Paris,He was a pupil of William Darley and later of Paul Delaroche in [MASK].
712,Tony Vidmar,[X] was born in [Y] .,Adelaide,"Former [MASK] player Richie Alagich, along with Michael Barnett and former Socceroos Tony Vidmar and Joe Mullen joined the coaching staff of these teams."
713,Saint Giles,[X] was born in [Y] .,Athens,"710), also known as Giles the Hermit, was a Greek Christian hermit saint from [MASK], whose legend is centered in Provence and Septimania."
715,"Friedrich Wilhelm, Count Brandenburg",[X] was born in [Y] .,Berlin,"In 1670 he became court painter to Friedrich Wilhelm von Brandenburg in [MASK], where he stayed."
716,Dan Barrett,[X] was born in [Y] .,Pasadena,"Dan Barrett (born December 14, 1955 in [MASK]) is an American arranger, cornetist, and trombonist."
718,Isaac Isaacs,[X] was born in [Y] .,Melbourne,"Davies again took ship to London, but on the orders of the new attorney-general, Isaac Isaacs, he was arrested in Colombo and brought back to [MASK]."
719,Carlos Zingaro,[X] was born in [Y] .,Lisbon,"Carlos Zíngaro (or Carlos ""Zíngaro"" Alves, born 1948 in [MASK], Portugal) is a Portuguese violinist and electronic musician active in free improvisation."
721,Jean-Marcel Jeanneney,[X] was born in [Y] .,Paris,Jean-Marcel Jeanneney died in [MASK] on 17 September 2010.
723,T-Minus,[X] was born in [Y] .,Ajax,"Tyler Williams (born February 25, 1988), professionally known as T-Minus, is a Canadian hip-hop and R&B producer from [MASK]."
725,Jaime Roos,[X] was born in [Y] .,Montevideo,"Jaime Roos (born November 12, 1953 in [MASK]) is an Uruguayan singer, composer and record producer."
727,Philistus,[X] was born in [Y] .,Syracuse,"Diodorus, probably following Timaeus, represents him as inducing the [MASK] to pass sentence of death on the captive Athenian generals, but there is also the statement of Philistus (Plutarch, Nicias, 28), a Syracusan who himself took part in the defence, and Thucydides (vii."
729,Gilles Grimandi,[X] was born in [Y] .,Gap,Gilles Grimandi (born 11 November 1970 in [MASK]) is a retired French footballer who currently is a scout for Arsenal.
731,Hartmut Mehdorn,[X] was born in [Y] .,Warsaw,"Hartmut Mehdorn (born 31 July 1942 in [MASK]) is a German manager and current CEO of Flughafen Berlin Brandenburg GmbH (FBB), the owner and future operator of Berlin Brandenburg Airport."
733,Max Wilson,[X] was born in [Y] .,Hamburg,"Max Wilson (born August 22, 1972 in [MASK], Germany) is a racing driver of Brazilian parentage."
735,Mako Idemitsu,[X] was born in [Y] .,Tokyo,"Mako Idemitsu (出光 真子 Idemitsu Mako, born 1940, [MASK], Japan) is an experimental video art and film artist."
737,Jade Windley,[X] was born in [Y] .,Lincolnshire,Jade Windley (born 22 April 1990 in [MASK]) is a British tennis player.
739,Saeb Salam,[X] was born in [Y] .,Beirut,"Usama Fakhuri, a second-rank Sunni politician opposed to leading [MASK] Sunni zaim Saeb Salam."
740,Vicente Grau Juan,[X] was born in [Y] .,Valencia,Vicente Grau Juan (born 6 April 1968 in [MASK]) is a professional Valencian pilota player known as Grau.
742,Dale Resteghini,[X] was born in [Y] .,Boston,"Dale Resteghini started as a model, an actor and a dancer in [MASK] and as young man had been arrested for various infractions with the law."
744,Ong Beng Hee,[X] was born in [Y] .,Penang,"Ong Beng Hee (born 4 February 1980, in [MASK], Malaysia) was a professional squash player."
746,Erling Kroner,[X] was born in [Y] .,Copenhagen,"At the age of 10 he started to play the trumpet and at 18, he moved to [MASK] to become a professional freelance trumpeter, playing with such bands as the New Jungle Orchestra, the Erling Kroner Tentet, Candentia Nova Danica and Ernie Wilkins' Almost Big Band."
749,Augustus Wall Callcott,[X] was born in [Y] .,Kensington,"Norman Houston O'Neill was born in [MASK], the youngest son of the Irish painter George Bernard O'Neill and Emma Stuart Callcott."
753,Blake Mills,[X] was born in [Y] .,California,"Blake Mills (born September 21, 1986) is an American songwriter, guitarist, producer, and composer based in [MASK]."
755,Bob Brady,[X] was born in [Y] .,Philadelphia,"The Democratic Party primary campaign saw two well-known, well-funded [MASK] congressmen – Bob Brady and Chaka Fattah – eclipsed by self-funding businessman Tom Knox and reformist former Philadelphia City Council member Nutter, who won by a surprisingly large margin in the primary election on May 15."
758,Rudolph Isley,[X] was born in [Y] .,Cincinnati,"Rudolph Bernard ""Rudy"" Isley (born April 1, 1939 in [MASK]) is an American singer-songwriter and is one of the founding members of The Isley Brothers."
761,Ewald Osers,[X] was born in [Y] .,Prague,"Ewald Osers ([MASK], 13 May 1917 – 11 October 2011), was a Czech translator born in Austria-Hungary."
764,Paul Epworth,[X] was born in [Y] .,London,It was recorded in two weeks at several locations in [MASK] and Kent during 2008 and was produced by Jacknife Lee and Paul Epworth.
766,Mechell,[X] was born in [Y] .,Wales,"Saint Mechell was the 6th century founder and first abbot of the clas (a type of early Welsh/Celtic monastery) of Llanfechell, on Anglesey in north-west [MASK]."
772,Henri Debain,[X] was born in [Y] .,Paris,"Henri Debain (August 3, 1886 - January 15, 1983 in [MASK]) was a French film actor."
774,Barney Balaban,[X] was born in [Y] .,Chicago,"The first incarnation of the Balaban and Katz Theatre corporation appeared in 1916 in [MASK] by A. J. Balaban, Barney Balaban, Sam Katz, and Morris Katz."
775,Richard Ashcroft,[X] was born in [Y] .,Wigan,"The Verve were an English rock band formed in [MASK] in 1990 by lead vocalist Richard Ashcroft, guitarist Nick McCabe, bass guitarist Simon Jones and drummer Peter Salisbury."
776,Ksenija Balta,[X] was born in [Y] .,Minsk,"Ksenija Balta (born November 1, 1986 in [MASK], Belarus) is an Estonian long jumper, sprinter and heptathlete."
778,Giuseppe Baini,[X] was born in [Y] .,Rome,[citation needed] Giuseppe Baini died in May 1844 at [MASK].
780,Mario Caiano,[X] was born in [Y] .,Rome,Mario Caiano shot the film in [MASK] and declared it his tribute to the Gothic genre and to actress Barbara Steele.
781,Kay Armen,[X] was born in [Y] .,Chicago,"Armenuhi Manoogian (Armenian: Արմենուհի Մանուկյան) better known by her stage name Kay Armen (Armenian: Քեյ Արմեն, November 2, 1915 in [MASK] – October 3, 2011 in New York City, New York), was a popular American Armenian singer during the 1940s and 1950s."
783,Jack Wilkins,[X] was born in [Y] .,Brooklyn,"Jack Wilkins is a guitarist born on June 4, 1944 in [MASK]."
785,Leo Villareal,[X] was born in [Y] .,Albuquerque,Leo Villareal (born 1967 in [MASK]) is an American artist living and working in New York City.
787,Johann Burchard,[X] was born in [Y] .,Strasbourg,"In 1503, the Papal Master of Ceremonies Johannes Burckardt, who came from [MASK] and was known as ""Argentinus"", built in via del Sudario a palace (now at number 44), called Casa del Burcardo, to which the tower is annexed."
788,Gene Martynec,[X] was born in [Y] .,Germany,"Named after a downtown Toronto neighbourhood, it was formed by singer/songwriter and guitarist Keith McKie (born November 20, 1947 in St Albans, England, immigrated to Canada in April 1953), formerly with The Vendettas, with guitarist and pianist Gene Martynec (born March 28, 1947 in [MASK]) from Bobby Kris & The Imperials."
789,Seija Simola,[X] was born in [Y] .,Helsinki,"Seija Simola ([MASK], 25 September 1944) is a Finnish singer."
791,Vikram Bhatt,[X] was born in [Y] .,Mumbai,Bambai Ka Babu (English: Hero of [MASK]) is a 1996 Bollywood action film directed by Vikram Bhatt.
797,Johann August Nahl,[X] was born in [Y] .,Berlin,Johann August Nahl (22 August 1710 in [MASK] – 22 October 1781 in Kassel) was a German sculptor and stuccist.
799,Gita Sahgal,[X] was born in [Y] .,Mumbai,"Gita Sahgal (Kashmiri: गीता सहगल , گیتا سہگل ), born 1956/1957 (age 59–60) in [MASK], is a writer and journalist on issues of feminism, fundamentalism, and racism, a director of prize-winning documentary films, and a women's rights and human rights activist."
801,Leopold Stokowski,[X] was born in [Y] .,London,"With the score's publication in 1919 by the Boston Music Company, writes Francis Crociata of the Leo Sowerby Foundation, Comes Autumn Time was soon performed ""in Boston by Pierre Monteux, Philadelphia by Stokowski, Minneapolis by Ganz, New York by Damrosch, [MASK] by Harty and Wood, Berlin by Rosbaud, and Vienna by Bruno Walter."""
803,John Sheahan,[X] was born in [Y] .,Dublin,"However, the surviving members of the group, with the exception of John Sheahan, continued touring under the name of ""The [MASK] Legends""."
805,Abbas Ahmed Atwi,[X] was born in [Y] .,Lebanon,Abbas Ahmed Atwi (Arabic: عباس أحمد عطوي; born 12 September 1979) is a [MASK] footballer who currently plays as Midfield for Nejmeh.
807,Hamilton Holt,[X] was born in [Y] .,Brooklyn,"Hamilton Holt (August 18, 1872, [MASK] – April 26, 1951, Woodstock, Connecticut) was an American educator, editor, author and politician."
809,Lord Pretender,[X] was born in [Y] .,Tobago,"Honored by the Trinidad and [MASK] government for his services to calypso in 1972, Lord Pretender went on to receive the island's Hummingbird Medal in 1994."
811,Thomas Zehetmair,[X] was born in [Y] .,Salzburg,"Thomas Zehetmair (born 23 November 1961, [MASK]) is an Austrian violinist and conductor."
813,Saom Vansodany,[X] was born in [Y] .,Cambodia,"She is one of the [MASK] actress that will never be forgotten along with Vichara Dany, Dy Saveth, Saom Vansodany, Virak Dara, Kim Nova, Dara Chom Chan, Poung Phavy, Keo Montha and many other famous Cambodian actress from the 1960s and early 70s."
814,Tom Wesselmann,[X] was born in [Y] .,Cincinnati,"Tom Wesselmann (February 23, 1931, [MASK] – December 17, 2004) was an American artist associated with the Pop Art movement who worked in painting, collage and sculpture."
816,Trey Teague,[X] was born in [Y] .,Jackson,"Fred Everette Teague III or Trey Teague (born December 27, 1974 in [MASK]) is a former American football center who is currently a free agent."
818,Gergely Kiss,[X] was born in [Y] .,Budapest,Gergely Kiss (born 21 September 1977 in [MASK]) is a Hungarian water polo player who plays for Vasas SC in the Hungarian Championship.
820,Corinne Drewery,[X] was born in [Y] .,Nottingham,"Corinne Drewery (born 21 September 1959, in [MASK], England) is an English singer-songwriter and fashion designer, best known for being the lead vocalist of the pop music band, Swing Out Sister."
822,Iiro Rantala,[X] was born in [Y] .,Helsinki,"Iiro Rantala (born 1970, in [MASK]) is a Finnish jazz pianist."
824,Julius Stockhausen,[X] was born in [Y] .,Paris,"During the winter of 1902/03 he studied under Bouhy at [MASK], the next winter under Julius Stockhausen at Frankfurt; and finally he completed his studies with Emerich at Berlin in 1905."
827,Rustee Allen,[X] was born in [Y] .,Monroe,"Rustee Allen (born March 13, 1953 in [MASK], US) is an American musician best known as the bass guitar player for the influential funk band Sly and the Family Stone from 1972 to 1975."
829,Kevin Lamoureux,[X] was born in [Y] .,Winnipeg,"Although Hasselfield had never run for provincial office, she was known in Manitoba as a prominent organizer for the Liberal Party and was supported by the party's establishment against Kevin Lamoureux, a maverick MLA from north-end [MASK]."
831,Antonella Costa,[X] was born in [Y] .,Rome,Antonella Costa (born 19 March 1980 in [MASK]) is a film and television actress.
833,Ernest Reyer,[X] was born in [Y] .,Marseille,"This rarely nowadays performed opera received the last performance in Paris Opera in 1943, and the most recent one in [MASK] on 27 September 2008, in commemoration of 100th anniversary of Reyer's death."
835,Henry Mackenzie,[X] was born in [Y] .,Edinburgh,"Campbell had projected this work since 1790, but it was not till Henry Mackenzie, Walter Scott (who obtained the prince regent's acceptance of the dedication of the book), and other [MASK] men of note, gave him their help that the project was carried out."
836,John Leopold Denman,[X] was born in [Y] .,Brighton,"John Leopold Denman friba (15 November 1882 – 5 June 1975) was an architect from the English seaside resort of [MASK], now part of the city of Brighton and Hove."
841,Bill Hinds,[X] was born in [Y] .,Houston,"Bill Hinds (born April 21, 1950, in [MASK]) is an American sports cartoonist, whose work includes the sports cartoon feature Buzz Beamer, and the syndicated comic strips Cleats and Tank McNamara."
844,Rhea Chakraborty,[X] was born in [Y] .,Bangalore,"Rhea Chakraborty (born 1 July 1992 in [MASK], india) is an Indian Bollywood and Telugu film actress and a Video Jockey on MTV India."
846,Jonathan Pereira,[X] was born in [Y] .,London,"Jonathan Pereira FRS (22 May 1804, [MASK] – 20 January 1853) was a pharmacologist, author of the Elements of Materia Medica, a standard work."
848,Leo V the Armenian,[X] was born in [Y] .,Armenia,"Jean Dardel was a Friar Minor of the French province of the Franciscan order, chronicler of [MASK] in the fourteenth century, and adviser and confessor to King Leo V (or VI) of Armenia."
850,Marco Delvecchio,[X] was born in [Y] .,Milan,"Marco Delvecchio ([ˈmarko delˈvɛkkjo]; sometimes erroneously spelled Del Vecchio; born 7 April 1973 in [MASK]) is a retired Italian footballer, who played as a forward."
852,Nikki Yanofsky,[X] was born in [Y] .,Montreal,"Canadian singer Nikki Yanofsky recorded a live acoustic cover for her 2010 DVD ""Live in [MASK]."""
853,Nina Byron,[X] was born in [Y] .,Christchurch,"Nina Byron (born July 27, 1900, date of death unknown) was a silent film actress from [MASK], New Zealand."
855,Jean Pierre Lefebvre,[X] was born in [Y] .,Montreal,Jean Pierre Lefebvre (born 17 August 1941 in [MASK]) is a French Canadian filmmaker.
857,Carl Orff,[X] was born in [Y] .,Munich,"Eder studied until 1948 at the Linz Conservatory, later studying with Johann Nepomuk David in Stuttgart and Carl Orff in [MASK]."
861,Victor Cavallo,[X] was born in [Y] .,Rome,"Victor Cavallo (birth name Vittorio Vitolo, 8 May 1947 in [MASK] – 21 January 2000 in Rome) was an Italian actor."
865,Michael Ben-Ari,[X] was born in [Y] .,Israel,"Strength for [MASK]) or Strong Israel, was established 13 November 2012 by MKs Aryeh Eldad and Michael Ben-Ari, who split from the National Union to form a new party ahead of the 2013 elections."
867,Irving Fine,[X] was born in [Y] .,Boston,"She wrote most of her compositions at the MacDowell Colony where she also met composers of the ""[MASK] school"", Arthur Berger, Lukas Foss, Irving Fine, Alexei Haieff, Harold Shapero, and Claudio Spies."
868,John Klemmer,[X] was born in [Y] .,Chicago,"He worked at [MASK]'s Jazz Showcase club, and performed with Eddie Harris, Stan Getz, Dexter Gordon, Gene Ammons, Roscoe Mitchell, Buddy Montgomery and John Klemmer."
869,Steve Hillage,[X] was born in [Y] .,London,"The album was recorded in six weeks at Britannia Row Studios, [MASK], in late 1980 and produced by Steve Hillage."
870,Cathal Goulding,[X] was born in [Y] .,Dublin,"The son of IRA Chief of Staff Cathal Goulding and Beatrice ffrench-Salkeld, the widow of playwright Brendan Behan, Paudge Behan worked briefly as a journalist for a [MASK] newspaper before turning to acting."
871,Pliny the Elder,[X] was born in [Y] .,Como,"Pliny the Elder ascribes to them the foundation of the cities of [MASK], Bergamo, Licini Forum and Parra."
872,Aktan Abdykalykov,[X] was born in [Y] .,Kyrgyzstan,"The Light Thief ([MASK]: Свет-аке, Svet-Ake) is a 2010 drama film from Kyrgyzstan, directed by Aktan Arym Kubat."
