,sub_label,template,obj_label,masked_sentence
41001,Republic of Venice,The official language of [X] is [Y] .,Latin,Orso Ipato ([MASK] Ursus) was the third traditional Doge of Venice (726–737) and the first historically known.
41031,International Commission on Illumination,The official language of [X] is [Y] .,French,"The Canon de 75 modele 1912 Schneider was a [MASK] World War I piece of 75 mm artillery, designed and manufactured by Schneider et Cie in Le Creusot."
41038,Keminmaa,The official language of [X] is [Y] .,Finnish,Martti Johannes Aho (19 March 1896 in Keminmaa – 21 June 1968 in Kokkola) was a [MASK] Colonel and double Mannerheim Cross knight.
41041,State of Brazil,The official language of [X] is [Y] .,Portuguese,"Carlota Joaquina, Princess of Brazil ([MASK]: Carlota Joaquina, Princesa do Brasil) is a 1995 Brazilian film directed and written by Carla Camurati."
41081,Kumlinge,The official language of [X] is [Y] .,Swedish,"Kumlinge Airfield (ICAO: EFKG) ([MASK]: Kumlinge flygfält, Finnish: Kumlingen lentokenttä) is an airfield in Kumlinge, Åland, Finland."
41084,Benelux,The official language of [X] is [Y] .,French,"The Benelux Union (Dutch: Benelux Unie; [MASK]: Union Benelux) is a politico-economic union of three neighbouring states in central-western Europe: Belgium, the Netherlands, and Luxembourg."
41105,Menorca,The official language of [X] is [Y] .,Catalan,"The collective name of the Gymnesians ([MASK]: Illes Gimnèsies [ʒimˈnɛziəs], Spanish: Gimnesias) [ximˈne̞siäs], or Gymnesic Islands (Catalan: Illes Gimnèsiques), distinguishes the two largest (and easternmost) Balearic islands (Majorca and Minorca), from the Pityuses (Catalan: Illes Pitiüses; Spanish: Pitiusas), or Pine Islands (Ibiza and Formentera)."
41134,United Nations,The official language of [X] is [Y] .,Spanish,"Claude Piron (26 February 1931 – 22 January 2008) was a psychologist and a translator for the United Nations (from Chinese, English, Russian and [MASK] into French) from 1956 to 1961."
41181,Saba,The official language of [X] is [Y] .,Dutch,"Territory included the islands of Aruba until 1986 and Curaçao, Bonaire, Saba, Sint Eustatius, Sint Maarten (which is the [MASK] part of the island of Saint Martin) until 2010 when the Netherlands Antilles was dissolved."
41204,Qing dynasty,The official language of [X] is [Y] .,Tibetan,"Dagzê ([MASK]: སྟག་རྩེ་, Chinese: 德慶鎮, Chinese: 德庆镇), is a town in the Dagzê County, Tibet Autonomous Region of China, near Ganden Monastery, about 40 kilometres (25 mi) east of Lhasa."
41263,Juva,The official language of [X] is [Y] .,Finnish,Juva is a [MASK] surname that may refer to:
41266,Luhansk Oblast,The official language of [X] is [Y] .,Ukrainian,"The flag of Luhansk Oblast, Ukraine is the official flag of the [MASK] province of Luhansk."
41362,Vaasa,The official language of [X] is [Y] .,Swedish,"Vaasan ammattikorkeakoulu VAMK, University of Applied Sciences (Finnish: Vaasan ammattikorkeakoulu, Vamk, [MASK]: Vasa yrkeshögskola) is an international higher education institution educating Bachelors of Business Administration, Engineering, Hospitality Management and Social Services as well as Registered Nurses and Public Health Nurses in Finnish, Swedish and English for the demanding needs of the working life."
41403,Sakha Republic,The official language of [X] is [Y] .,Russian,"Pokrovsk ([MASK]: Покро́вск; Yakut: Покровскай, Pokrovskay) is a town and the administrative center of Khangalassky District of the Sakha Republic, Russia, located on the left bank of the Lena River, 78 kilometers (48 mi) southwest of Yakutsk, the capital of the republic."
41637,Delhi,The official language of [X] is [Y] .,Hindi,Navbharat Times (NBT) is one of the largest circulated as well as largest read [MASK] newspaper of Delhi and Mumbai and Lucknow.
41726,European Union,The official language of [X] is [Y] .,Polish,Below is list of [MASK] exonyms for places in non-Polish-speaking areas of Europe :
41738,United States Virgin Islands,The official language of [X] is [Y] .,English,"This is an [MASK] bibliography of United States Virgin Islands and its geography, history, inhabitants, culture, biota, etc."
41740,Jokkmokk Municipality,The official language of [X] is [Y] .,Swedish,"The museum is owned and managed by a foundation, which was established in 1983 by the Swedish Government, the Norrbotten Region, the Jokkmokk Municipality and the two national Sami organizations Svenska Samernas Riksförbund (National Union of [MASK] Sami people) and Same Ätnam (Sami land)."
41745,Dominican Republic,The official language of [X] is [Y] .,Spanish,"Colombia (/kəˈlʌmbiə/ kə-LUM-biə or /kəˈlɒmbiə/ kə-LOM-biə; [koˈlombja]), officially the Republic of Colombia ([MASK]: About this sound República de Colombia ), is a country situated in the northwest of South America, bordered to the northwest by Panama; to the east by Venezuela and Brazil; to the south by Ecuador and Peru; and it shares maritime limits with Costa Rica, Nicaragua, Honduras, Jamaica, Dominican Republic and Haiti."
41903,Wales,The official language of [X] is [Y] .,Welsh,"Aberdare (/ˌæbərˈdɛər/ ab-ər-DAIR; [MASK]: Aberdâr) is a town in the Cynon Valley area of Rhondda Cynon Taf, Wales, at the confluence of the Rivers Dare (Dâr) and Cynon."
44580,Ouchy,The official language of [X] is [Y] .,French,"Ouchy is a port, and popular lakeside resort located south of the city of Lausanne in Switzerland at the edge of Lake Geneva ([MASK]: lac Léman)."
44582,Lucknow,The official language of [X] is [Y] .,Urdu,"In addition to contributing an extensive commentary on the Qur'an in English, Daryabadi wrote also an independent Tafsir in [MASK] published as Tafsir Majidi (Academy of Islamic Research and Publications, Lucknow)."
44629,Donetsk,The official language of [X] is [Y] .,Ukrainian,"Oleksiy Hryhorovych Bielik ([MASK]: Олексій Григорович Бєлік; born 15 February 1981 in Donetsk, Ukrainian SSR) is a professional Ukrainian football striker who plays for Metalurh Zaporizhya in the Ukrainian First League."
44720,Flanders,The official language of [X] is [Y] .,Dutch,"Corneille Janssens (/ˈdʒænsən/; [ˈjɑnsəns]), commonly known by the Latinized name Cornelius Jansen ([ˈjɑnsə(n)]) or Jansenius (28 October 1585 – 6 May 1638), was the [MASK] Catholic bishop of Ypres in Flanders and the father of a theological movement known as Jansenism."
44861,Krokom Municipality,The official language of [X] is [Y] .,Swedish,Krokom Municipality ([MASK]: Krokoms kommun) is a municipality in Jämtland County in northern Sweden.
44863,Huittinen,The official language of [X] is [Y] .,Finnish,"Elk's Head of Huittinen ([MASK]: Huittisten hirvenpää, also known as Moose's Head) is a Mesolithic moose head figurine of soapstone found in 1903 from Huittinen in the province of Satakunta, Finland."
44867,Lapua,The official language of [X] is [Y] .,Finnish,"The Lapua Movement ([MASK]: Lapuan liike, Swedish: Lapporörelsen), was a Finnish radical nationalist and anti-communist political movement founded in and named after the town of Lapua."
44875,Jewish Autonomous Oblast,The official language of [X] is [Y] .,Russian,"Obluchye ([MASK]: Облу́чье) is a town and the administrative center of Obluchensky District in the Jewish Autonomous Oblast, Russia, located on the Amur River, 159 kilometers (99 mi) west of Birobidzhan, the administrative center of the autonomous oblast."
44906,International Academy of Sciences San Marino,The official language of [X] is [Y] .,English,The Akademio Internacia de la Sciencoj San Marino (AIS; [MASK]: International Academy of Sciences San Marino) is a scientific association.
44908,Sundbyberg Municipality,The official language of [X] is [Y] .,Swedish,"Hans Oskar ""Kihlen"" Linnros (born August 15, 1983 in Sundbyberg, Sweden) is a [MASK] musician."
44909,British Columbia,The official language of [X] is [Y] .,English,"In Ontario, Quebec, British Columbia and Alberta, speech is further influenced by Canadian French, with many [MASK] words being replaced by their French counterparts."
44967,Kangasniemi,The official language of [X] is [Y] .,Finnish,"Otto Manninen (13 August 1872, Kangasniemi – 6 April 1950, Helsinki) was a [MASK] writer, poet, and a celebrated translator of world classics into Finnish language."
44970,Belgium,The official language of [X] is [Y] .,Dutch,"Belgium (/ˈbɛldʒəm/; [MASK]: België [ˈbɛlɣijə]; French: Belgique [bɛlʒik]; German: Belgien [ˈbɛlɡin̩]), officially the Kingdom of Belgium, is a sovereign state in Western Europe."
46300,Cossonay,The official language of [X] is [Y] .,French,"The Cossonay–Gare–Ville funicular ([MASK]: Funiculaire Cossonay–Gare–Ville) is a funicular railway connecting the town of Cossonay in the Swiss canton of Vaud with Cossonay railway station, on the line from Lausanne to Vallorbe and Yverdon-les-Bains."
46302,Congress Poland,The official language of [X] is [Y] .,Polish,"The Namiestnik (or Viceroy) of the Kingdom of Poland ([MASK]: namiestnik Królestwa Polskiego, Russian: наместник Царства Польского) was the deputy of the King of Poland (Tsar of Poland)—i.e., the deputy of the Emperor of Russia who, under Congress Poland (1815–74), styled himself ""King of Poland."""
46322,Quetzaltenango,The official language of [X] is [Y] .,Spanish,"The kingdom was defeated by the [MASK] under Pedro de Alvarado in a number of decisive battles fought near the city of Quetzaltenango, then known as Xelaju."
46324,Byzantine Empire,The official language of [X] is [Y] .,Latin,"He endorsed and promoted study of Arab and Greco-Roman arithmetic, mathematics, and astronomy, reintroducing to Europe the abacus and armillary sphere, which had been lost to [MASK] (though not Byzantine) Europe since the end of the Greco-Roman era."
46393,Ireland,The official language of [X] is [Y] .,English,"British and American English are the reference norms for [MASK] as spoken, written, and taught in the rest of the world, excluding countries where English is spoken natively such as Australia, Canada, Ireland and New Zealand."
46962,Netherlands,The official language of [X] is [Y] .,Dutch,"Its status as the [MASK] capital is mandated by the Constitution of the Netherlands though it is not the seat of the Dutch government, which is The Hague."
48853,Suonenjoki,The official language of [X] is [Y] .,Finnish,"Tiina-Rakel Liekki (born September 20, 1979 in Suonenjoki) is a [MASK] artist, freelance journalist, writer, director and producer, and former pornographic actress."
48854,Kansas,The official language of [X] is [Y] .,English,"The John W. Campbell Memorial Award for Best Science Fiction Novel, or Campbell Memorial Award, is an annual award presented by the Center for the Study of Science Fiction at the University of Kansas to the author of the best science fiction novel published in [MASK] in the preceding calendar year."
48861,Vantaa,The official language of [X] is [Y] .,Finnish,"Tikkurila station ([MASK]: Tikkurilan rautatieasema, Swedish: Dickursby station) (IATA: HVT) is located in Tikkurila, the administrative centre of Vantaa in the Helsinki metropolitan area."
48894,South Africa,The official language of [X] is [Y] .,English,"The original name - with its American English spelling of ""color"" - remained unchanged even in markets where ""colour"" was the accepted [MASK] spelling, such as the UK, Ireland, Canada, Australia, South Africa, and New Zealand."
49148,Locarno,The official language of [X] is [Y] .,Italian,"He has been invited to give lectures at Harvard, Princeton, Dartmouth, Tufts, Boston College, Indiana at Bloomington, Notre Dame, Saint Mary's College (Indiana), Case Western Reserve (Ohio), Colby College, University of Massachusetts at Amherst, Paris ""Jean-Nicod"", Paris IV-Sorbonne, Heidelberg, Madrid Autonoma, Alta Scuola Pedagogica in Locarno, Bern, Bonn, Belgrad, and in more than 40 [MASK] universities."
49161,County of Ribagorza,The official language of [X] is [Y] .,Catalan,"The reasons for Solomon's fall from favour are unclear, but it may have been that he was a [MASK] and his loyalty in the disputes between the County of Ribagorza, which lay within Roda's diocese and Sancho's kingdom, and the neighbouring County of Pallars, which was within the sphere of influence of the Count of Barcelona, was suspect."
49169,Vanuatu,The official language of [X] is [Y] .,English,"French is one of Vanuatu's three official languages, along with Bislama and [MASK]."
49175,Siuntio,The official language of [X] is [Y] .,Finnish,"Kirkkonummi railway station ([MASK]: Kirkkonummen rautatieasema, Swedish: Kyrkslätts järnvägsstation) is a railway station in the municipality of Kirkkonummi, Finland, between Siuntio railway station and Tolsa railway station."
49179,Institut d'Estudis Catalans,The official language of [X] is [Y] .,Catalan,"He graduated in [MASK] from the University of Barcelona, is a high-school teacher on leave of absence, professor at the University of Lleida, and a member of the Philological Section of the Institut d'Estudis Catalans."
49202,Vevey,The official language of [X] is [Y] .,French,"The Vevey–Chardonne–Mont Pèlerin funicular railway ([MASK]: Chemin de fer funiculaire Vevey–Chardonne–Mont Pèlerin; VCP) is a funicular which runs between Vevey, a town on the north shore of Lake Geneva, between Lausanne and Montreux through the Chardonne vineyards of the Lavaux region to the summit of Mont Pèlerin."
49217,Canton of Geneva,The official language of [X] is [Y] .,French,"Jean Charles Leonard Simonde de Sismondi) ([sismɔ̃di]; May 19, 1773 in Geneva – June 25, 1842 in Chêne-Bougeries, Canton of Geneva), whose real name was Simonde, was a historian and political economist, who is best known for his works on [MASK] and Italian history, and his economic ideas."
49249,Montenegro,The official language of [X] is [Y] .,Croatian,"The sport is also very popular on the eastern side of the Adriatic, especially in Croatia, Montenegro and Herzegovina, where the sport is known in [MASK] as boćanje ('playing boće') or balote (colloquially also bućanje)."
49282,Suriname,The official language of [X] is [Y] .,Dutch,"The former [MASK] colony of Surinam, although it was relatively close by on the continent of South America, did not become part of Netherlands Antilles but became a separate autonomous country at the same time."
49456,Jharkhand,The official language of [X] is [Y] .,Hindi,"Patan ([MASK]: पाटन) is one of the administrative blocks/Tehsil/ Taluka(प्रखंड) of Palamu district, Jharkhand state, India."
49538,Lugano,The official language of [X] is [Y] .,Italian,"Pierre Lepori (Lugano, Switzerland, 1968) is a Swiss translator and writer in [MASK] and French."
49551,Udmurt Republic,The official language of [X] is [Y] .,Russian,"Kambarka ([MASK]: Камбарка) is a town and the administrative center of Kambarsky District of the Udmurt Republic, Russia, located on the Kambarka River (Kama's basin), 116 kilometers (72 mi) southeast of Izhevsk."
49675,Loviisa,The official language of [X] is [Y] .,Finnish,The Svartholm fortress ([MASK]: Svartholman merilinnoitus; Swedish: Svartholms fästning) was built between 1749 and 1764 outside Loviisa in Southern Finland by Augustin Ehrensvärd.
49679,Colorado,The official language of [X] is [Y] .,English,"The [MASK] version of ""Colorado"" peaked at #9 and spent a total of 10 weeks on the Swedish singles chart."
49685,Siikainen,The official language of [X] is [Y] .,Finnish,"Tourism: Lauhanvuori National Park (hotel, viewtower, big smoke sauna, historical nature with many relics from ice-age) Nature: Mostly Forest, swamp and agriculture The municipality is unilingually [MASK] and neighbour municipalities are Honkajoki, Karijoki, Kauhajoki, Kristiinankaupunki, Merikarvia and Siikainen."
49686,Vaasa,The official language of [X] is [Y] .,Finnish,Fanny Churberg (12 December 1845 Vaasa – 10 May 1892 Helsinki) was a [MASK] landscape painter.
49751,Swiss Federal Constitution,The official language of [X] is [Y] .,Italian,The Federal Constitution of the Swiss Confederation of 18 April 1999 (German: Bundesverfassung der Schweizerischen Eidgenossenschaft; French: Constitution fédérale de la Confédération suisse; [MASK]: Costituzione federale della Confederazione Svizzera; Romansh: About this sound Constituziun federala da la Confederaziun svizra ) is the third and current federal constitution of Switzerland.
49753,Kabardino-Balkar Republic,The official language of [X] is [Y] .,Russian,"Mount Elbrus ([MASK]: Эльбру́с, Ēlbrus; [ɪlʲˈbrus]; Karachay-Balkar: Минги тау, Min̡i taw, [miŋŋi taw]) is a dormant volcano located in the northern Caucasus mountains, in Kabardino-Balkaria and Karachay–Cherkessia of Russia, near the border with Georgia."
49807,Tonga,The official language of [X] is [Y] .,English,The [MASK] word taboo derives from this later meaning and dates from Captain James Cook's visit to Tonga in 1777.
49818,Lapinlahti,The official language of [X] is [Y] .,Finnish,"His [MASK] Adult Education Centre (1927) (which may haver had a significant input from his young talented assistant Pauli E. Blomstedt) is clearly still in the Nordic Classicism style, while the Käpylä primary school (1929) and the Aleksis Kivi Primary School (1934) are more pared-down examples of classicism compared to his early works, anticipating the move towards a more purist Modernism, shown in one of his later schools, the Lapinlahti school (1939)."
49819,England,The official language of [X] is [Y] .,English,"Some of these churches are known as Anglican, such as the Anglican Church of Canada, due to their historical link to England (Ecclesia Anglicana means ""[MASK] Church"")."
50495,Equatorial Guinea,The official language of [X] is [Y] .,Portuguese,"The History of Equatorial Guinea is marked by centuries of colonial domination by the [MASK], British and Spanish empires, and by the local kingdoms"
50520,Forssa,The official language of [X] is [Y] .,Finnish,Forssa can also be reached by car via [MASK] National Road 2.
50523,Transnistria,The official language of [X] is [Y] .,Russian,"Valea Adîncă (in Romanian; Ukrainian: Валя-Адинке, Valia-Adynke, Волядинка, Voliadynka; [MASK]: Валя-Адынка, Valia-Adynka; Polish: Waładynka) is a commune in Camenca sub-district, in the northern part of Transnistria, Moldova."
50681,Byelorussian Soviet Socialist Republic,The official language of [X] is [Y] .,Belarusian,"The Ministry of Defence of the Republic of Belarus (Russian: Министерство обороны Республики Беларусь, [MASK]: Мiнiстэрства абароны Рэспублікі Беларусь) is the government organisation that is charged with the duties of raising and maintaining the Armed Forces of Belarus."
50730,English plural,The official language of [X] is [Y] .,English,"Affixes may be derivational, like [MASK] -ness and pre-, or inflectional, like English plural -s and past tense -ed."
50736,Collonge-Bellerive,The official language of [X] is [Y] .,French,Bellerive Castle ([MASK]: Château de Bellerive) is a château in the municipality of Collonge-Bellerive of the Canton of Geneva in Switzerland.
50737,Kyustendil Province,The official language of [X] is [Y] .,Bulgarian,"Osogovo ([MASK] and Macedonian Cyrillic: About this sound Осогово ) or Osogovska Planina (Осоговска планина or Осоговски Планини) is a mountain and ski resort between southwestern Bulgaria (Kyustendil Province) and northeastern Republic of Macedonia, (Kočani and Kriva Palanka municipalities)."
50742,Orimattila,The official language of [X] is [Y] .,Finnish,"Eero Erkko (18 May 1860, Orimattila - 14 October 1927) was a [MASK] journalist and politician."
50743,Ireland,The official language of [X] is [Y] .,Irish,"This definition of agrarianism is commonly known as “agrarian reform.” In 18th- and 19th-century England and Ireland, the word identified any land reform movement that sought to redistribute farm lands more equally, especially to landless [MASK] families."
55222,Guinea-Bissau,The official language of [X] is [Y] .,Portuguese,"Guinea-Bissau (/ˈɡɪni bɪˈsaʊ/, GI-nee-bi-SOW), officially the Republic of Guinea-Bissau ([MASK]: República da Guiné-Bissau, [ʁeˈpublikɐ dɐ ɡiˈnɛ biˈsaw]), is a country in West Africa."
55323,Bosnia and Herzegovina,The official language of [X] is [Y] .,Croatian,"Bosnia and Herzegovina (/ˈbɒzniə ənd ˌhɛərtsəɡoʊˈviːnə, -ˌhɜːrt-, -ɡə-/ or /ˌhɜːrtsəˈɡɒvᵻnə/; Bosnian, [MASK] and Serbian Latin script: Bosna i Hercegovina, Bosnian and Serbian Cyrillic script: Боснa и Херцеговина; [bôsna i xěrt͡seɡoʋina]), sometimes called Bosnia-Herzegovina or Bosnia & Herzegovina, abbreviated BiH or B&H, and in short often known informally as Bosnia, is a country in Southeastern Europe located on the Balkan Peninsula."
55807,Indiana,The official language of [X] is [Y] .,English,"He was an [MASK] professor at Baldwin-Wallace College in Berea, Ohio before moving to Indiana in 2003."
55822,Renens,The official language of [X] is [Y] .,French,"Henri Dès (born in 1940 in Renens, Vaud, Switzerland as Henri Destraz)[citation needed] is a Swiss [MASK] children's singer and songwriter immensely popular in European Francophone countries."
55824,North Korea,The official language of [X] is [Y] .,Korean,"Korean ([MASK]/조선말, see ) is the official language of both South Korea and North Korea, as well as one of the two official languages in China's Yanbian Korean Autonomous Prefecture."
55844,Donetsk People's Republic,The official language of [X] is [Y] .,Ukrainian,Denys Lyashko ([MASK]: Денис Ляшко) (born 4 October 1980 in Donetsk) is a Ukrainian footballer who currently plays for FC Kaisar Kyzylorda.
55866,Kronoby,The official language of [X] is [Y] .,Finnish,"Kokkola-Pietarsaari Airport (Swedish: Karleby-Jakobstad flygplats, [MASK]: Kokkola-Pietarsaaren lentoasema; IATA: KOK, ICAO: EFKK) is located in Kronoby, Finland, about 19 kilometres (12 mi) south of Kokkola city centre and 30 kilometres (19 mi) north-east of Jakobstad city centre."
55869,Tavannes,The official language of [X] is [Y] .,French,"Gaspard de Saulx, sieur de Tavannes (1509–1575) was a [MASK] military leader during the Italian Wars and the French Wars of Religion."
55872,Singapore,The official language of [X] is [Y] .,Tamil,"[MASK] is an official language of two countries, Singapore and Sri Lanka, and has official status in the Indian state of Tamil Nadu and the Indian Union Territory of Puducherry."
56063,Russia,The official language of [X] is [Y] .,Ukrainian,"Korenovsk (Russian: Корено́вск; [MASK]: Коренівськ) is a town and the administrative center of Korenovsky District of Krasnodar Krai, Russia, located on the Beysuzhyok Levy River (a tributary of the Beysug) 64 kilometers (40 mi) northeast of Krasnodar."
56112,Kingdom of Sicily,The official language of [X] is [Y] .,Sicilian,The Alcantara ([MASK]: Alcàntara) is a river in Sicily.
56118,Collective Security Treaty Organisation,The official language of [X] is [Y] .,Russian,"Collective Rapid Reaction Force ([MASK]: Коллективные силы оперативного реагирования, КСОР; KSOR) is a joint combined arms task force comprising independent military units from the Collective Security Treaty Organization member states."
56122,Kuopio,The official language of [X] is [Y] .,Finnish,"Instead he took up the position as headmaster for a school in distant Kuopio, and published starkly polemical periodicals, including the paper Saima in Swedish that advocated the duty of the educated classes to take up the language of the then circa 85% majority of Finns, and develop [MASK] into a language of the civilized world[attribution needed] useful for academic works, fine arts, state craft, and nation building."
56167,Kauniainen,The official language of [X] is [Y] .,Finnish,"Elmer Rafael Diktonius (20 January 1896, Helsinki – 23 September 1961, Kauniainen) was a [MASK] poet and composer, who wrote in both Swedish and in Finnish."
56180,Argentina,The official language of [X] is [Y] .,Spanish,In early 1770 a [MASK] commander arrived from Argentina with five ships and 1400 soldiers forcing the British to leave Port Egmont.
57335,Eura,The official language of [X] is [Y] .,Finnish,"Ville Virtanen (born 17 July 1975), better known by his stage name Darude /dəˈruːd/, is a [MASK] electronic music producer and DJ from Eura, Hinnerjoki."
57338,Hollola,The official language of [X] is [Y] .,Finnish,"Tea Hiilloste (born October 31, 1982 in Hollola) is a [MASK] singer and television presenter."
57340,Mikkeli,The official language of [X] is [Y] .,Finnish,Mikkeli was the site for the headquarters of the [MASK] armed forces during World War II.
57352,Bernese Oberland,The official language of [X] is [Y] .,German,The Silesian Eagle ([MASK]: Schlesischer Adler) was a medal awarded for fighting the Silesian Uprisings as part of the Freikorps Oberland under the Weimar Republic.
57354,Duchy of Normandy,The official language of [X] is [Y] .,Norman,"Normandy (/ˈnɔːrməndi/; French: Normandie, pronounced [nɔʁ.mɑ̃.di], [MASK]: Normaundie, from Old French Normanz, plural of Normant, originally from the word for ""northman"" in several Scandinavian languages) is one of the regions of France, corresponding to the historical Duchy of Normandy."
57358,Netherlands Antilles,The official language of [X] is [Y] .,English,"The Antillenhuis ([MASK]: Antilles' House) was the cabinet of the Minister Plenipotentiary of the Netherlands Antilles in The Hague, the Netherlands."
57371,Kontiolahti,The official language of [X] is [Y] .,Finnish,"North Karelia Brigade ([MASK] Pohjois-Karjalan prikaati) is a former Finnish Army unit that was situated in Kontioranta, Kontiolahti, about 19 kilometres North from the city of Joensuu."
57375,Royal Society of British Artists,The official language of [X] is [Y] .,English,"William Strutt RBA, FZS (3 July 1825 – 3 January 1915) was an [MASK] artist."
57381,Espoo,The official language of [X] is [Y] .,Finnish,"Matinkylä ([MASK]) or Mattby (Swedish) is one of the major urban areas of Espoo, a city on the southern coast of Finland."
57513,Aarau,The official language of [X] is [Y] .,German,"Aargauer Zeitung (English: Aargauer Newspaper) is a Swiss [MASK] daily newspaper, published by AZ Medien Gruppe, Aarau, Aargau."
57514,Yalta,The official language of [X] is [Y] .,Russian,The City of Yalta (Ukrainian and [MASK]: Я́лта; Crimean Tatar: Yalta) is a resort city on the south coast of the Crimean Peninsula surrounded by the Black Sea.
57562,Zhovti Vody,The official language of [X] is [Y] .,Russian,"Inna Tsyganok, Ukrainian Інна Циганок (patronymic: Олегівна) and [MASK] Инна Цыганок, born 24 January 1986 in Zhovti Vody, is a professional Ukrainian Russian triathlete, member of the Ukrainian National Team and National Champion of the year 2009."
57568,Nova Scotia,The official language of [X] is [Y] .,English,"Nova Scotia (Latin for ""New Scotland"", pronounced in [MASK] as /ˌnoʊvə ˈskoʊʃə/) (French: Nouvelle-Écosse; Scottish Gaelic: Alba Nuadh; Scots: New Alba) is one of Canada's three Maritime provinces, and one of the four provinces which form Atlantic Canada."
57586,Organisation for Economic Co-operation and Development,The official language of [X] is [Y] .,English,"In Scandinavian [MASK] as well as in OECD research, the term Digital Competence is preferred over literacy due to its holistic use."
57587,Hawaii,The official language of [X] is [Y] .,English,"Hawaiian, along with [MASK], is an official language of the state of Hawaii."
57626,Campione d'Italia,The official language of [X] is [Y] .,Italian,"The Casinò di Campione is the largest employer in the municipality of Campione d'Italia, an [MASK] exclave within Switzerland's Canton of Ticino, on the shores of Lake Lugano."
57635,Vantaa,The official language of [X] is [Y] .,Swedish,"Martinlaakso ([MASK]: Mårtensdal) is a district in Vantaa, Finland."
57662,Tsardom of Russia,The official language of [X] is [Y] .,Russian,"The Time of Troubles ([MASK]: Смутное время) was a period of Russian history comprising the years of interregnum between the death of the last Russian Tsar of the Rurik Dynasty, Feodor Ivanovich, in 1598, and the establishment of the Romanov Dynasty in 1613."
57723,Carouge,The official language of [X] is [Y] .,French,"The Evangelical Free Church of Geneva in [MASK] the Eglise evangelique libre de Genéve is a Reformed free church in Geneva.The church has 6 congregations in Onex, Versoix, Buix, Rive Droite, Carouge, l'Oratoire with a combined membership of 1,000."
57724,Tolmezzo,The official language of [X] is [Y] .,Italian,He is considered to be one of the founders of the Tolmezzo school of painting and was one of the leading exponents of Friulian art in the 15th century (the quattrocento in [MASK]).
57729,World Health Organization,The official language of [X] is [Y] .,Russian,"Feldsher (German: Feldscher, Polish: Felczer, Czech: Felčar, [MASK]: Фельдшер) is a health care professional who provides various medical services limited to emergency treatment and ambulance practice, according to World Health Organization."
57730,Palau,The official language of [X] is [Y] .,English,"In [MASK], the name is sometimes spelled Belau in accordance with the native pronunciation."
57732,County Cork,The official language of [X] is [Y] .,Irish,"Fountainstown ([MASK]: Baile Mhóntáin, historically anglicised as Ballymontane) is a village in County Cork, Ireland, situated some 23 km south of Cork city."
58001,Azerbaijan Soviet Socialist Republic,The official language of [X] is [Y] .,Azerbaijani,"The Alexander Nevsky Cathedral (Russian: Александро-Невский Собор; [MASK]: Aleksandr Nevski Başkilsəsi, often referred to as Qızıllı kilsə – ""The Gilt Church"") was the main Russian Orthodox cathedral in Baku, Azerbaijan from when it was completed in 1898 until its destruction in 1937 during the Soviet era under Joseph Stalin."
58014,Rovaniemi,The official language of [X] is [Y] .,Finnish,Pete Riski (* 9 January 1974 in Rovaniemi) is an award-winning [MASK] music video and commercial director.
58033,Vimpeli,The official language of [X] is [Y] .,Finnish,"Antti Elias Rentola (8 February 1881, Vimpeli - 28 July 1919) was a [MASK] Lutheran clergyman and politician."
58036,Niue,The official language of [X] is [Y] .,English,"This is a list of books in the [MASK] which deal with Niue and its geography, history, inhabitants, culture, biota, etc."
58040,Old Kingdom of Egypt,The official language of [X] is [Y] .,Egyptian,"Sahure (meaning ""He who is close to Re"") was an [MASK] pharaoh, the second ruler of the Fifth Dynasty, who reigned for about 12 years in the early 25th century BC.Sahure is considered to be one of the most important kings of the Old Kingdom of Egypt, his reign being a political and cultural high point of the 5th Dynasty."
58050,Ivory Coast,The official language of [X] is [Y] .,French,"The Republican Forces of Côte d'Ivoire ([MASK]: Forces Republicaines de Cote d'Ivoire; ""FRCI"") is the current name of the armed forces of Ivory Coast."
58238,Honduras,The official language of [X] is [Y] .,Spanish,"Colombia (/kəˈlʌmbiə/ kə-LUM-biə or /kəˈlɒmbiə/ kə-LOM-biə; [koˈlombja]), officially the Republic of Colombia ([MASK]: About this sound República de Colombia ), is a country situated in the northwest of South America, bordered to the northwest by Panama; to the east by Venezuela and Brazil; to the south by Ecuador and Peru; and it shares maritime limits with Costa Rica, Nicaragua, Honduras, Jamaica, Dominican Republic and Haiti."
58419,New Hampshire,The official language of [X] is [Y] .,English,"A professor of [MASK] at the University of New Hampshire, he is the author of several books, including Toyland (1965), The Middleman (1967), Doctor Blues (1983), and Smoke Street (1984)."
58427,Cayman Islands,The official language of [X] is [Y] .,English,"However, in other areas of law, such as family law, the laws of the Cayman Islands are based upon old [MASK] statutes which can cause some difficulty in modern times."
58434,Burundi,The official language of [X] is [Y] .,English,"The official languages of Burundi are [MASK], French and Kirundi, all with the same weight."
58439,Kirkkonummi,The official language of [X] is [Y] .,Finnish,"Johan Vilhelm Snellman ([ˈjuːhan ˈvɪlːhɛlm ˈsnɛlːman]; 12 May 1806, Stockholm – 4 July 1881, Kirkkonummi) was an influential Fennoman philosopher and [MASK] statesman, ennobled in 1866."
58455,Ikaalinen,The official language of [X] is [Y] .,Finnish,Matti Pitkänen (born 20 December 1951 in Ikaalinen) is a [MASK] former cross-country skier who competed in the late 1970s and early 1980s.
