obj_label,masked_sentence,masked_sentence_roberta
alberta,"It is located in Yellowhead County, 81 kilometres (50 mi) northeast of Jasper and about 284 kilometres (176 mi) west of [MASK]'s capital city, Edmonton, at the intersection of Yellowhead and Bighorn Highway, in the Athabasca River valley.","It is located in Yellowhead County, 81 kilometres (50 mi) northeast of Jasper and about 284 kilometres (176 mi) west of <mask>'s capital city, Edmonton, at the intersection of Yellowhead and Bighorn Highway, in the Athabasca River valley."
alberta,"437 is a Nakoda First Nation which reserves near Edmonton, Hinton, and Whitecourt, in the Canadian province of [MASK], and headquartered at 54° N and 114°, about 85 kilometres (53 mi) west of Edmonton .","437 is a Nakoda First Nation which reserves near Edmonton, Hinton, and Whitecourt, in the Canadian province of <mask>, and headquartered at 54° N and 114°, about 85 kilometres (53 mi) west of Edmonton ."
alberta,"437 is a Nakoda First Nation which reserves near Edmonton, Hinton, and Whitecourt, in the Canadian province of [MASK], and headquartered at 54° N and 114°, about 85 kilometres (53 mi) west of Edmonton .","437 is a Nakoda First Nation which reserves near Edmonton, Hinton, and Whitecourt, in the Canadian province of <mask>, and headquartered at 54° N and 114°, about 85 kilometres (53 mi) west of Edmonton ."
alberta,"Daniel Kennedy Knott (July 1, 1879 – November 26, 1959) was a labour activist and politician in [MASK], Canada and a mayor of Edmonton.","Daniel Kennedy Knott (July 1, 1879 – November 26, 1959) was a labour activist and politician in <mask>, Canada and a mayor of Edmonton."
alberta,"John Wesley Fry (December 5, 1876 – December 23, 1946) was a politician in [MASK], Canada and a mayor of Edmonton.","John Wesley Fry (December 5, 1876 – December 23, 1946) was a politician in <mask>, Canada and a mayor of Edmonton."
alberta,"William Humberstone (October 20, 1836 – April 2, 1922) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","William Humberstone (October 20, 1836 – April 2, 1922) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Phillip Heimink (May 17, 1849 – September 11, 1922) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Phillip Heimink (May 17, 1849 – September 11, 1922) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Edmund Edward DeLesert Grierson (April 2, 1860 – March 4, 1922) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Edmund Edward DeLesert Grierson (April 2, 1860 – March 4, 1922) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Arthur Thompson Cushing (February 10, 1869 – March 26, 1944) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Arthur Thompson Cushing (February 10, 1869 – March 26, 1944) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Thomas Maltby Grindley (November 8, 1864 – October 20, 1929) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Thomas Maltby Grindley (November 8, 1864 – October 20, 1929) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"William Harold Clark (July 1, 1869 – December 27, 1913) was a politician in [MASK], Canada, and a municipal councillor in Edmonton.","William Harold Clark (July 1, 1869 – December 27, 1913) was a politician in <mask>, Canada, and a municipal councillor in Edmonton."
alberta,"David Gilliland Latta (June 6, 1869 – November 11, 1948) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","David Gilliland Latta (June 6, 1869 – November 11, 1948) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Samuel Hardman Smith (July 22, 1868 – February 21, 1956) was a politician in [MASK], Canada, and a municipal councillor in Edmonton.","Samuel Hardman Smith (July 22, 1868 – February 21, 1956) was a politician in <mask>, Canada, and a municipal councillor in Edmonton."
alberta,"John Coleman Calhoun (March 1871 – September 28, 1950) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","John Coleman Calhoun (March 1871 – September 28, 1950) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Robert John Manson (1866 or 1867 – May 10, 1932) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Robert John Manson (1866 or 1867 – May 10, 1932) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Thomas Daly (February 21, 1861 – November 17, 1908) was a politician in [MASK], Canada and a municipal councillor in Edmonton","Thomas Daly (February 21, 1861 – November 17, 1908) was a politician in <mask>, Canada and a municipal councillor in Edmonton"
alberta,"was a politician in [MASK], Canada and a municipal councillor in Edmonton.","was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Cameron Anderson (May 1857 – March 23, 1926) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Cameron Anderson (May 1857 – March 23, 1926) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Morton W. MacAuley, usually known as M. W. MacAuley was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Morton W. MacAuley, usually known as M. W. MacAuley was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Herman Lewis McInnes (also Hermon McInnes or Herman McInnis) (October 13, 1862 – July 16, 1923) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Herman Lewis McInnes (also Hermon McInnes or Herman McInnis) (October 13, 1862 – July 16, 1923) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"John Egbert Lundy (September 18, 1872 – October 13, 1949) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","John Egbert Lundy (September 18, 1872 – October 13, 1949) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"James Henry McKinley (June 17, 1877 – August 25, 1954) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","James Henry McKinley (June 17, 1877 – August 25, 1954) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"Randy Ferbey (born May 30, 1959 in Edmonton, Alberta) is a retired Canadian curler from Sherwood Park, [MASK].","Randy Ferbey (born May 30, 1959 in Edmonton, Alberta) is a retired Canadian curler from Sherwood Park, <mask>."
alberta,Epp is a former mathematics instructor at the Northern [MASK] Institute of Technology in Edmonton.,Epp is a former mathematics instructor at the Northern <mask> Institute of Technology in Edmonton.
alberta,"A former Canadian football star at the University of [MASK] in Edmonton, he now resides in Okotoks, AB.","A former Canadian football star at the University of <mask> in Edmonton, he now resides in Okotoks, AB."
alberta,"A former Canadian football star at the University of Alberta in Edmonton, he now resides in Okotoks, [MASK].","A former Canadian football star at the University of Alberta in Edmonton, he now resides in Okotoks, <mask>."
alberta,"The Edmonton based Santas Anonymous should not be confused with the student run campaign Father Mercredi Santas (Also known as Santas Anonymous), which is run by students in Fort McMurray, [MASK].","The Edmonton based Santas Anonymous should not be confused with the student run campaign Father Mercredi Santas (Also known as Santas Anonymous), which is run by students in Fort McMurray, <mask>."
alberta,"There are Canadian Honorary Consuls appointed in Calgary, AB, Edmonton,[MASK], Saskatoon, SK, Winnipeg, MB, London, Montreal, QC, Quebec City, QC, Fredericton, NB and Halifax, NS.","There are Canadian Honorary Consuls appointed in Calgary, AB, Edmonton,<mask>, Saskatoon, SK, Winnipeg, MB, London, Montreal, QC, Quebec City, QC, Fredericton, NB and Halifax, NS."
alberta,"The union has a staff of more than 100 employees at its headquarters in Edmonton and at several regional offices located in communities throughout the province of [MASK], including Peace River, Grande Prairie, Athabasca, Camrose, Red Deer, Calgary and Lethbridge.","The union has a staff of more than 100 employees at its headquarters in Edmonton and at several regional offices located in communities throughout the province of <mask>, including Peace River, Grande Prairie, Athabasca, Camrose, Red Deer, Calgary and Lethbridge."
alberta,"Paul, [MASK] and resides in Edmonton.","Paul, <mask> and resides in Edmonton."
alberta,"She initiated many Francophone projects and institutions in [MASK], including, a committee created to establish Edmonton’s first publicly funded French-first-language school.","She initiated many Francophone projects and institutions in <mask>, including, a committee created to establish Edmonton’s first publicly funded French-first-language school."
alberta,She earned a doctorate from the University of [MASK] in counseling psychology and worked for Edmonton Public Schools and the Edmonton Board of Health.,She earned a doctorate from the University of <mask> in counseling psychology and worked for Edmonton Public Schools and the Edmonton Board of Health.
alberta,She earned a doctorate from the University of [MASK] in counseling psychology and worked for Edmonton Public Schools and the Edmonton Board of Health.,She earned a doctorate from the University of <mask> in counseling psychology and worked for Edmonton Public Schools and the Edmonton Board of Health.
alberta,"He has been a visiting professor in Peace Education in Heidelberg, at the University of [MASK], Edmonton, and at Gustavus Adolphus College in Minnesota, USA.","He has been a visiting professor in Peace Education in Heidelberg, at the University of <mask>, Edmonton, and at Gustavus Adolphus College in Minnesota, USA."
alberta,"His first novel, Choke Hold, was a finalist for the Rogers Writers' Trust Fiction Prize and a winner of the Henry Kreisel Award, and his second novel, The Garneau Block, was a longlisted nominee for the Scotiabank Giller Prize, won the City of Edmonton Book Prize and was shortlisted for the [MASK] Book Award for best novel.","His first novel, Choke Hold, was a finalist for the Rogers Writers' Trust Fiction Prize and a winner of the Henry Kreisel Award, and his second novel, The Garneau Block, was a longlisted nominee for the Scotiabank Giller Prize, won the City of Edmonton Book Prize and was shortlisted for the <mask> Book Award for best novel."
alberta,"(born March 8, 1935 in Edmonton, Alberta) is the former Chief Justice of the Court of Queen's Bench of [MASK].","(born March 8, 1935 in Edmonton, Alberta) is the former Chief Justice of the Court of Queen's Bench of <mask>."
alberta,"The LRT provides access to the downtown core, the University of [MASK], Rexall Place, Edmonton Northlands, and the Edmonton Commonwealth Stadium.","The LRT provides access to the downtown core, the University of <mask>, Rexall Place, Edmonton Northlands, and the Edmonton Commonwealth Stadium."
alberta,"The LRT provides access to the downtown core, the University of [MASK], Rexall Place, Edmonton Northlands, and the Edmonton Commonwealth Stadium.","The LRT provides access to the downtown core, the University of <mask>, Rexall Place, Edmonton Northlands, and the Edmonton Commonwealth Stadium."
alberta,"The LRT provides access to the downtown core, the University of [MASK], Rexall Place, Edmonton Northlands, and the Edmonton Commonwealth Stadium.","The LRT provides access to the downtown core, the University of <mask>, Rexall Place, Edmonton Northlands, and the Edmonton Commonwealth Stadium."
alberta,"Named by Advisory Committee on Antarctic Names (US-ACAN) (2004) after John Shaw, Department of Geography, University of [MASK], Edmonton, Canada, who, with Terry R. Healy, published observations on the formation of the Labyrinth following a visit in the 1975-76 season.","Named by Advisory Committee on Antarctic Names (US-ACAN) (2004) after John Shaw, Department of Geography, University of <mask>, Edmonton, Canada, who, with Terry R. Healy, published observations on the formation of the Labyrinth following a visit in the 1975-76 season."
alberta,"After his football career, Kruger practiced law in Edmonton after obtaining his degree from the University of [MASK].","After his football career, Kruger practiced law in Edmonton after obtaining his degree from the University of <mask>."
alberta,"A native of Montreal, Quebec and a liberal-arts graduate of Hampshire College (1980), Gomberg founded one of Canada's first curbside recycling programs in Montreal, and later moved to Edmonton, Alberta, where he created educational materials for [MASK]'s energy ministry and headed the EcoCity Society, an environmental agency.","A native of Montreal, Quebec and a liberal-arts graduate of Hampshire College (1980), Gomberg founded one of Canada's first curbside recycling programs in Montreal, and later moved to Edmonton, Alberta, where he created educational materials for <mask>'s energy ministry and headed the EcoCity Society, an environmental agency."
alberta,"He served as a municipal councillor in Edmonton, Alberta, and was the youngest person ever appointed to the Supreme Court of [MASK].","He served as a municipal councillor in Edmonton, Alberta, and was the youngest person ever appointed to the Supreme Court of <mask>."
alberta,"Andrew B. Agar (January 9, 1865 – August 13, 1948) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Andrew B. Agar (January 9, 1865 – August 13, 1948) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"James William Mould (December 10, 1870 – February 21, 1944) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","James William Mould (December 10, 1870 – February 21, 1944) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"The Northern [MASK] Institute of Technology (NAIT) is a polytechnic and applied sciences institute located in Edmonton, Alberta, Canada.","The Northern <mask> Institute of Technology (NAIT) is a polytechnic and applied sciences institute located in Edmonton, Alberta, Canada."
alberta,Edwards was the president and CEO of Economic Development Edmonton from 1998 to 2002 and served as the chair of the board of governors at the University of [MASK] from March 2002 to 2006.,Edwards was the president and CEO of Economic Development Edmonton from 1998 to 2002 and served as the chair of the board of governors at the University of <mask> from March 2002 to 2006.
alberta,"He was born in Grande Prairie, [MASK], raised in Edmonton, Alberta, and lives in Alberta and Nevada.","He was born in Grande Prairie, <mask>, raised in Edmonton, Alberta, and lives in Alberta and Nevada."
alberta,"He was born in Grande Prairie, Alberta, raised in Edmonton, Alberta, and lives in [MASK] and Nevada.","He was born in Grande Prairie, Alberta, raised in Edmonton, Alberta, and lives in <mask> and Nevada."
alberta,"Established in 1966, the Population Research Laboratory is a centre for social science research at the University of [MASK] in Edmonton.","Established in 1966, the Population Research Laboratory is a centre for social science research at the University of <mask> in Edmonton."
alberta,From 1968 to 1977 he also taught for the Department of Music of the University of [MASK] in Edmonton.,From 1968 to 1977 he also taught for the Department of Music of the University of <mask> in Edmonton.
alberta,"It is a hospital within a hospital, being situated within the University of [MASK] Hospital and co-located with Mazankowski Alberta Heart Institute in the Walter C. Mackenzie Health Sciences Centre in Edmonton, Alberta, Canada.","It is a hospital within a hospital, being situated within the University of <mask> Hospital and co-located with Mazankowski Alberta Heart Institute in the Walter C. Mackenzie Health Sciences Centre in Edmonton, Alberta, Canada."
alberta,"At a roundabout west of the University of [MASK], Edmonton's river valley road Saskatchewan Drive branches Groat Road to the north and heads down into the river valley.","At a roundabout west of the University of <mask>, Edmonton's river valley road Saskatchewan Drive branches Groat Road to the north and heads down into the river valley."
alberta,"The Molson Brewery in Edmonton was a commercial brewery that served the province of [MASK], Canada, from 1913 until 2007 when it was closed.","The Molson Brewery in Edmonton was a commercial brewery that served the province of <mask>, Canada, from 1913 until 2007 when it was closed."
alberta,"The 1999 World Taekwondo Championships were the 14th edition of the World Taekwondo Championships, and were held in Butterdome, University of [MASK] in Edmonton, Canada from June 2 to June 6, 1999 with 550 athletes participating from 66 countries.","The 1999 World Taekwondo Championships were the 14th edition of the World Taekwondo Championships, and were held in Butterdome, University of <mask> in Edmonton, Canada from June 2 to June 6, 1999 with 550 athletes participating from 66 countries."
alberta,"Heritage buildings in Edmonton, as elsewhere in Canada, may be designated by any of the three levels of government: the Government of Canada (federal government), the Government of [MASK] (provincial government), or the City of Edmonton (municipal government).","Heritage buildings in Edmonton, as elsewhere in Canada, may be designated by any of the three levels of government: the Government of Canada (federal government), the Government of <mask> (provincial government), or the City of Edmonton (municipal government)."
alberta,"Heritage buildings in Edmonton, as elsewhere in Canada, may be designated by any of the three levels of government: the Government of Canada (federal government), the Government of [MASK] (provincial government), or the City of Edmonton (municipal government).","Heritage buildings in Edmonton, as elsewhere in Canada, may be designated by any of the three levels of government: the Government of Canada (federal government), the Government of <mask> (provincial government), or the City of Edmonton (municipal government)."
alberta,"Other well-known Canadian venues include Boon's House in Hamilton, Ontario, The Black Cat Bone in Montreal, Bistro à Jojo in Montreal, Blues at the Bow Live in [MASK], Blues On Whyte in Edmonton, The Shamrock Hotel in Calgary, The Yale in Vancouver and Bearly's House of Blues and Ribs in Halifax.","Other well-known Canadian venues include Boon's House in Hamilton, Ontario, The Black Cat Bone in Montreal, Bistro à Jojo in Montreal, Blues at the Bow Live in <mask>, Blues On Whyte in Edmonton, The Shamrock Hotel in Calgary, The Yale in Vancouver and Bearly's House of Blues and Ribs in Halifax."
alberta,"Designed by noted Edmonton architect William Blakey and built in 1940, the Garneau is the only remaining theatre of the early modernist style and period in [MASK].","Designed by noted Edmonton architect William Blakey and built in 1940, the Garneau is the only remaining theatre of the early modernist style and period in <mask>."
alberta,"Herbert Baker (December 18, 1866 – December 21, 1941) was a politician in [MASK], Canada and a municipal councillor in Edmonton.","Herbert Baker (December 18, 1866 – December 21, 1941) was a politician in <mask>, Canada and a municipal councillor in Edmonton."
alberta,"The Red Deer Transit Department is part of the Community Services Division of the City of Red Deer, which lies mid way between Calgary and Edmonton in the province of [MASK], Canada.","The Red Deer Transit Department is part of the Community Services Division of the City of Red Deer, which lies mid way between Calgary and Edmonton in the province of <mask>, Canada."
alberta,"She was born in Wetaskiwin, [MASK] (near Edmonton).","She was born in Wetaskiwin, <mask> (near Edmonton)."
alberta,His top rated show aired daily across [MASK] on 630 CHED Edmonton and 770 CHQR Calgary.,His top rated show aired daily across <mask> on 630 CHED Edmonton and 770 CHQR Calgary.
alberta,Due to inefficient allocation of local numbering resources (there is no number pooling in Canada) the code was split again in 1999 to place Northern [MASK] (including Edmonton) in area code +1-780.,Due to inefficient allocation of local numbering resources (there is no number pooling in Canada) the code was split again in 1999 to place Northern <mask> (including Edmonton) in area code +1-780.
alberta,"The Calgary and Edmonton Railway (C&E) was an early pioneer railway in what was then the Northwest Territories, now [MASK], Canada.","The Calgary and Edmonton Railway (C&E) was an early pioneer railway in what was then the Northwest Territories, now <mask>, Canada."
alberta,"It is used by motorists travelling from points in west and south-west areas of the city to destinations in central Edmonton, including: the University of [MASK], Old Strathcona, and the downtown core.","It is used by motorists travelling from points in west and south-west areas of the city to destinations in central Edmonton, including: the University of <mask>, Old Strathcona, and the downtown core."
alberta,Edmonton is the capital city of the Canadian province [MASK].,Edmonton is the capital city of the Canadian province <mask>.
alberta,"The [MASK] Social Credit leadership convention, 1968, took place in the Northern Alberta Jubilee Auditorium in Edmonton, Canada, on December 4, 1968, to select a candidate to replace Ernest Manning as leader of the Social Credit Party of Alberta.","The <mask> Social Credit leadership convention, 1968, took place in the Northern Alberta Jubilee Auditorium in Edmonton, Canada, on December 4, 1968, to select a candidate to replace Ernest Manning as leader of the Social Credit Party of Alberta."
alberta,"The Alberta Social Credit leadership convention, 1968, took place in the Northern Alberta Jubilee Auditorium in Edmonton, Canada, on December 4, 1968, to select a candidate to replace Ernest Manning as leader of the Social Credit Party of [MASK].","The Alberta Social Credit leadership convention, 1968, took place in the Northern Alberta Jubilee Auditorium in Edmonton, Canada, on December 4, 1968, to select a candidate to replace Ernest Manning as leader of the Social Credit Party of <mask>."
alberta,"Strathcona County Transit provides local, commuter and school bus services to the community of Sherwood Park, [MASK], Canada, which is situated just east of Edmonton in Strathcona County.","Strathcona County Transit provides local, commuter and school bus services to the community of Sherwood Park, <mask>, Canada, which is situated just east of Edmonton in Strathcona County."
alberta,"Fort Saskatchewan is a city in [MASK], Canada, located 25 kilometres (16 mi) northeast of Edmonton, Alberta's capital city, along the North Saskatchewan River.","Fort Saskatchewan is a city in <mask>, Canada, located 25 kilometres (16 mi) northeast of Edmonton, Alberta's capital city, along the North Saskatchewan River."
alberta,"It has ten stores across British Columbia, five in [MASK] (two in Calgary and three in Edmonton), and nine stores in Ontario with eight stores in the Greater Toronto Area including Downtown Toronto, and one in Ottawa.","It has ten stores across British Columbia, five in <mask> (two in Calgary and three in Edmonton), and nine stores in Ontario with eight stores in the Greater Toronto Area including Downtown Toronto, and one in Ottawa."
alberta,"She became tutor in English at St Hilda's College, and in 1912 was appointed advisor to women students at the University of [MASK] in Edmonton, Canada.","She became tutor in English at St Hilda's College, and in 1912 was appointed advisor to women students at the University of <mask> in Edmonton, Canada."
alberta,"The [MASK] legislature meets in the Alberta Legislature Building in the provincial capital, Edmonton.","The <mask> legislature meets in the Alberta Legislature Building in the provincial capital, Edmonton."
alberta,"Born April 14, 1944, in Edmonton, Alberta, Canada, Robert Dale Matt Peterson attended the Northern [MASK] Institute of Technology, and graduated in 1964 from that institution's first class of Photography.","Born April 14, 1944, in Edmonton, Alberta, Canada, Robert Dale Matt Peterson attended the Northern <mask> Institute of Technology, and graduated in 1964 from that institution's first class of Photography."
alberta,"The journal is hosted by the University of [MASK] in Edmonton, Alberta.","The journal is hosted by the University of <mask> in Edmonton, Alberta."
alberta,"Betts was born in Edmonton, Alberta, but grew up in Sherwood Park, [MASK].","Betts was born in Edmonton, Alberta, but grew up in Sherwood Park, <mask>."
alberta,"David Motiuk (born January 13, 1962 in Vegreville, [MASK]) is the bishop of the Ukrainian Catholic Eparchy of Edmonton.","David Motiuk (born January 13, 1962 in Vegreville, <mask>) is the bishop of the Ukrainian Catholic Eparchy of Edmonton."
alberta,"According to the 2011 census, the City of Edmonton had a population of 812,201 residents, compared to 3,645,257 for all of [MASK], Canada.","According to the 2011 census, the City of Edmonton had a population of 812,201 residents, compared to 3,645,257 for all of <mask>, Canada."
alberta,"Religion in Edmonton consists of the diverse religious traditions of the people who live in Edmonton, the capital of [MASK].","Religion in Edmonton consists of the diverse religious traditions of the people who live in Edmonton, the capital of <mask>."
alberta,"Religion in Edmonton consists of the diverse religious traditions of the people who live in Edmonton, the capital of [MASK].","Religion in Edmonton consists of the diverse religious traditions of the people who live in Edmonton, the capital of <mask>."
alberta,"One of [MASK]'s three Bahá'í Centres is located in Edmonton; the other two centres are situated in Sylvan Lake, Alberta and Athabasca, Alberta.","One of <mask>'s three Bahá'í Centres is located in Edmonton; the other two centres are situated in Sylvan Lake, Alberta and Athabasca, Alberta."
alberta,The Hindu Community in Edmonton is served by the Hindu Society of [MASK] (North Indian Temple) and the Maha Ganapathy Society of Alberta (South Indian Temple).,The Hindu Community in Edmonton is served by the Hindu Society of <mask> (North Indian Temple) and the Maha Ganapathy Society of Alberta (South Indian Temple).
alberta,The Hindu Community in Edmonton is served by the Hindu Society of Alberta (North Indian Temple) and the Maha Ganapathy Society of [MASK] (South Indian Temple).,The Hindu Community in Edmonton is served by the Hindu Society of Alberta (North Indian Temple) and the Maha Ganapathy Society of <mask> (South Indian Temple).
alberta,Edmonton is also home to two of [MASK]'s four Unitarian Universalist congregations—the Unitarian Church of Edmonton and the Westwood Unitarian Congregation; the other two are located in Calgary and Lethbridge.,Edmonton is also home to two of <mask>'s four Unitarian Universalist congregations—the Unitarian Church of Edmonton and the Westwood Unitarian Congregation; the other two are located in Calgary and Lethbridge.
alberta,Edmonton is also home to two of [MASK]'s four Unitarian Universalist congregations—the Unitarian Church of Edmonton and the Westwood Unitarian Congregation; the other two are located in Calgary and Lethbridge.,Edmonton is also home to two of <mask>'s four Unitarian Universalist congregations—the Unitarian Church of Edmonton and the Westwood Unitarian Congregation; the other two are located in Calgary and Lethbridge.
alberta,"Religion in Edmonton consists of the diverse religious traditions of the people who live in Edmonton, the capital of [MASK].","Religion in Edmonton consists of the diverse religious traditions of the people who live in Edmonton, the capital of <mask>."
alberta,"Religion in Edmonton consists of the diverse religious traditions of the people who live in Edmonton, the capital of [MASK].","Religion in Edmonton consists of the diverse religious traditions of the people who live in Edmonton, the capital of <mask>."
alberta,"[MASK] has had a few districts that returned from two to seven members: see Calgary, Edmonton and Medicine Hat.","<mask> has had a few districts that returned from two to seven members: see Calgary, Edmonton and Medicine Hat."
alberta,The institute is located in Edmonton near the south west corner of the University of [MASK] campus at 87 Avenue and 115 Street.,The institute is located in Edmonton near the south west corner of the University of <mask> campus at 87 Avenue and 115 Street.
alberta,"Refinery Row is the unofficial name given to the concentration of oil refineries in west Sherwood Park, Strathcona County, [MASK], just east of the city of Edmonton.","Refinery Row is the unofficial name given to the concentration of oil refineries in west Sherwood Park, Strathcona County, <mask>, just east of the city of Edmonton."
alberta,"Baseline Road/101 Avenue NW is a major arterial road in east Edmonton and north Sherwood Park, [MASK], Canada.","Baseline Road/101 Avenue NW is a major arterial road in east Edmonton and north Sherwood Park, <mask>, Canada."
alberta,"34 Street is a major arterial road in east Edmonton, and west Strathcona County, [MASK], Canada.","34 Street is a major arterial road in east Edmonton, and west Strathcona County, <mask>, Canada."
alberta,"The [MASK] School for the Deaf is a provincial school in Edmonton, Alberta with elementary and secondary residential and day programs serving deaf and hard-of-hearing students.","The <mask> School for the Deaf is a provincial school in Edmonton, Alberta with elementary and secondary residential and day programs serving deaf and hard-of-hearing students."
alberta,"the Royals went on to defeat the [MASK] champions Edmonton Canadian Legion 4-0 and 9-6, before heading east to Winnipeg where they beat the local club Westbrook 7-1 and 2-0 in the western final to advance to the national final played at Carruthers Park.","the Royals went on to defeat the <mask> champions Edmonton Canadian Legion 4-0 and 9-6, before heading east to Winnipeg where they beat the local club Westbrook 7-1 and 2-0 in the western final to advance to the national final played at Carruthers Park."
alberta,"She later graduated from University of [MASK] in Edmonton and ran unsuccessfully for political office in the 2001 Alberta general election, in the St.","She later graduated from University of <mask> in Edmonton and ran unsuccessfully for political office in the 2001 Alberta general election, in the St."
alberta,"At its southern terminus it connects with Jasper Avenue, early Edmonton's main street, at the location of the Shaw Conference Centre and Canada Place the main federal government offices in [MASK] since 1988 and the former site of the Alberta Hotel.","At its southern terminus it connects with Jasper Avenue, early Edmonton's main street, at the location of the Shaw Conference Centre and Canada Place the main federal government offices in <mask> since 1988 and the former site of the Alberta Hotel."
alberta,"At its southern terminus it connects with Jasper Avenue, early Edmonton's main street, at the location of the Shaw Conference Centre and Canada Place the main federal government offices in Alberta since 1988 and the former site of the [MASK] Hotel.","At its southern terminus it connects with Jasper Avenue, early Edmonton's main street, at the location of the Shaw Conference Centre and Canada Place the main federal government offices in Alberta since 1988 and the former site of the <mask> Hotel."
alberta,"In 1908, the Government of [MASK] passed the Edmonton Radial Tramway Act, permitting the city to provide tramway service to communities located within 80 miles of the city.","In 1908, the Government of <mask> passed the Edmonton Radial Tramway Act, permitting the city to provide tramway service to communities located within 80 miles of the city."
alberta,"Sales offices were maintained in Vancouver(BC) Calgary ([MASK]), Edmonton (AB), Winnipeg (MA), Toronto (ON), Montreal (PQ), Saint John (NB) and Washington, DC (USA).","Sales offices were maintained in Vancouver(BC) Calgary (<mask>), Edmonton (AB), Winnipeg (MA), Toronto (ON), Montreal (PQ), Saint John (NB) and Washington, DC (USA)."
alberta,"Sales offices were maintained in Vancouver(BC) Calgary (AB), Edmonton ([MASK]), Winnipeg (MA), Toronto (ON), Montreal (PQ), Saint John (NB) and Washington, DC (USA).","Sales offices were maintained in Vancouver(BC) Calgary (AB), Edmonton (<mask>), Winnipeg (MA), Toronto (ON), Montreal (PQ), Saint John (NB) and Washington, DC (USA)."
alberta,"The Mobile Diabetes Screening Initiative (MDSi) is a diabetes screening program based at the University of [MASK], Edmonton, Alberta, Canada, and is part of the BRAID Diabetes Research Group.","The Mobile Diabetes Screening Initiative (MDSi) is a diabetes screening program based at the University of <mask>, Edmonton, Alberta, Canada, and is part of the BRAID Diabetes Research Group."
alberta,"Fort Road was a major route in connecting Edmonton and Fort Saskatchewan, [MASK], Canada.","Fort Road was a major route in connecting Edmonton and Fort Saskatchewan, <mask>, Canada."
alberta,Edmonton-Sherwood Park is a former provincial electoral district located in the [MASK] cities of Edmonton and Sherwood Park.,Edmonton-Sherwood Park is a former provincial electoral district located in the <mask> cities of Edmonton and Sherwood Park.
alberta,The Edmonton Rugby Union is the administrative body for rugby union in Edmonton and Northern [MASK].,The Edmonton Rugby Union is the administrative body for rugby union in Edmonton and Northern <mask>.
alberta,"Geiger was born in Ithaca, New York, grew up in Edmonton, Alberta, and studied history at the University of [MASK].","Geiger was born in Ithaca, New York, grew up in Edmonton, Alberta, and studied history at the University of <mask>."
alberta,"(On the other hand, Matt McCauley was elected with official Patron backing in Edmonton ([MASK]) in the 1896 North-West Assembly election.)","(On the other hand, Matt McCauley was elected with official Patron backing in Edmonton (<mask>) in the 1896 North-West Assembly election.)"
alberta,"Edmonton Airports, officially the Edmonton Regional Airports Authority, was formed in 1990, under the Regional Airports Authorities Act passed by the Legislative Assembly of [MASK] in 1989, and is responsible for the management and operation of three airports in the Edmonton area.","Edmonton Airports, officially the Edmonton Regional Airports Authority, was formed in 1990, under the Regional Airports Authorities Act passed by the Legislative Assembly of <mask> in 1989, and is responsible for the management and operation of three airports in the Edmonton area."
alberta,"Edmonton Airports, officially the Edmonton Regional Airports Authority, was formed in 1990, under the Regional Airports Authorities Act passed by the Legislative Assembly of [MASK] in 1989, and is responsible for the management and operation of three airports in the Edmonton area.","Edmonton Airports, officially the Edmonton Regional Airports Authority, was formed in 1990, under the Regional Airports Authorities Act passed by the Legislative Assembly of <mask> in 1989, and is responsible for the management and operation of three airports in the Edmonton area."
alberta,"B. from the University of [MASK], Edmonton.","B. from the University of <mask>, Edmonton."
