obj_label,masked_sentence,masked_sentence_roberta
microsoft,"Digital nervous system is a phrase, popularly associated with Bill Gates of [MASK], used to describe a vision for how the IT infrastructure of an enterprise could be analogous to the autonomic nervous system of a biological organism.","Digital nervous system is a phrase, popularly associated with Bill Gates of <mask>, used to describe a vision for how the IT infrastructure of an enterprise could be analogous to the autonomic nervous system of a biological organism."
microsoft,"Before merging with Symantec, Winer first met with Bill Gates, the co-founder and then-President, CEO, and chair of [MASK], in February 1987.Gates wrote a letter of intent to purchase the company in return for shares of Microsoft.However, the deal fell through and Microsoft instead purchased Living Videotext's competitor, Forethought, Inc., makers of Powerpoint, in a $14-million deal.","Before merging with Symantec, Winer first met with Bill Gates, the co-founder and then-President, CEO, and chair of <mask>, in February 1987.Gates wrote a letter of intent to purchase the company in return for shares of Microsoft.However, the deal fell through and Microsoft instead purchased Living Videotext's competitor, Forethought, Inc., makers of Powerpoint, in a $14-million deal."
microsoft,"Before merging with Symantec, Winer first met with Bill Gates, the co-founder and then-President, CEO, and chair of Microsoft, in February 1987.Gates wrote a letter of intent to purchase the company in return for shares of Microsoft.However, the deal fell through and [MASK] instead purchased Living Videotext's competitor, Forethought, Inc., makers of Powerpoint, in a $14-million deal.","Before merging with Symantec, Winer first met with Bill Gates, the co-founder and then-President, CEO, and chair of Microsoft, in February 1987.Gates wrote a letter of intent to purchase the company in return for shares of Microsoft.However, the deal fell through and <mask> instead purchased Living Videotext's competitor, Forethought, Inc., makers of Powerpoint, in a $14-million deal."
microsoft,It was named after the grandfather of [MASK] founder Bill Gates.,It was named after the grandfather of <mask> founder Bill Gates.
microsoft,"It was named after the United Airlines audio channel that lets airplane passengers listen in on unfiltered conversation in the cockpit, to reflect its strategy of publishing conversations among [MASK] developers, rather than its chairman Bill Gates who had previously been the ""face"" of Microsoft.This made it an inexpensive alternative to Microsoft's Professional Developers Conference, then the main public platform where customers and outside developers could speak to Microsoft employees without the intervention of the company's PR department.","It was named after the United Airlines audio channel that lets airplane passengers listen in on unfiltered conversation in the cockpit, to reflect its strategy of publishing conversations among <mask> developers, rather than its chairman Bill Gates who had previously been the ""face"" of Microsoft.This made it an inexpensive alternative to Microsoft's Professional Developers Conference, then the main public platform where customers and outside developers could speak to Microsoft employees without the intervention of the company's PR department."
microsoft,"It was named after the United Airlines audio channel that lets airplane passengers listen in on unfiltered conversation in the cockpit, to reflect its strategy of publishing conversations among Microsoft developers, rather than its chairman Bill Gates who had previously been the ""face"" of Microsoft.This made it an inexpensive alternative to [MASK]'s Professional Developers Conference, then the main public platform where customers and outside developers could speak to Microsoft employees without the intervention of the company's PR department.","It was named after the United Airlines audio channel that lets airplane passengers listen in on unfiltered conversation in the cockpit, to reflect its strategy of publishing conversations among Microsoft developers, rather than its chairman Bill Gates who had previously been the ""face"" of Microsoft.This made it an inexpensive alternative to <mask>'s Professional Developers Conference, then the main public platform where customers and outside developers could speak to Microsoft employees without the intervention of the company's PR department."
microsoft,"It was named after the United Airlines audio channel that lets airplane passengers listen in on unfiltered conversation in the cockpit, to reflect its strategy of publishing conversations among Microsoft developers, rather than its chairman Bill Gates who had previously been the ""face"" of Microsoft.This made it an inexpensive alternative to Microsoft's Professional Developers Conference, then the main public platform where customers and outside developers could speak to [MASK] employees without the intervention of the company's PR department.","It was named after the United Airlines audio channel that lets airplane passengers listen in on unfiltered conversation in the cockpit, to reflect its strategy of publishing conversations among Microsoft developers, rather than its chairman Bill Gates who had previously been the ""face"" of Microsoft.This made it an inexpensive alternative to Microsoft's Professional Developers Conference, then the main public platform where customers and outside developers could speak to <mask> employees without the intervention of the company's PR department."
microsoft,"bgC3 LLC is a company founded by [MASK]'s co-founder, Bill Gates in 2008.","bgC3 LLC is a company founded by <mask>'s co-founder, Bill Gates in 2008."
microsoft,"The name is an acronym for Bill Gates Catalyst 3, with the appended number pointing to a third endeavor beyond [MASK] and the Bill & Melinda Gates Foundation.","The name is an acronym for Bill Gates Catalyst 3, with the appended number pointing to a third endeavor beyond <mask> and the Bill & Melinda Gates Foundation."
microsoft,"To support his thesis, he examines the causes of why the majority of Canadian ice hockey players are born in the first few months of the calendar year, how [MASK] co-founder Bill Gates achieved his extreme wealth, how The Beatles became one of the most successful musical acts in human history, how Joseph Flom built Skadden, Arps, Slate, Meagher & Flom into one of the most successful law firms in the world, how cultural differences play a large part in perceived intelligence and rational decision making, and how two people with exceptional intelligence, Christopher Langan and J. Robert Oppenheimer, end up with such vastly different fortunes.","To support his thesis, he examines the causes of why the majority of Canadian ice hockey players are born in the first few months of the calendar year, how <mask> co-founder Bill Gates achieved his extreme wealth, how The Beatles became one of the most successful musical acts in human history, how Joseph Flom built Skadden, Arps, Slate, Meagher & Flom into one of the most successful law firms in the world, how cultural differences play a large part in perceived intelligence and rational decision making, and how two people with exceptional intelligence, Christopher Langan and J. Robert Oppenheimer, end up with such vastly different fortunes."
microsoft,Bill Gates (born 1955) is co-founder of [MASK].,Bill Gates (born 1955) is co-founder of <mask>.
microsoft,"As a corporate spokesperson and strategic media relations manager, Keyes represented [MASK] and worked directly with Bill Gates, helping him prepare for interviews and photo shoots with publications.","As a corporate spokesperson and strategic media relations manager, Keyes represented <mask> and worked directly with Bill Gates, helping him prepare for interviews and photo shoots with publications."
microsoft,The issue was [MASK]'s discontinuance of a Windows feature that Novell's WordPerfect software depended on; Microsoft CEO Bill Gates himself was on the witness stand for two days defending his decision.,The issue was <mask>'s discontinuance of a Windows feature that Novell's WordPerfect software depended on; Microsoft CEO Bill Gates himself was on the witness stand for two days defending his decision.
microsoft,The issue was Microsoft's discontinuance of a Windows feature that Novell's WordPerfect software depended on; [MASK] CEO Bill Gates himself was on the witness stand for two days defending his decision.,The issue was Microsoft's discontinuance of a Windows feature that Novell's WordPerfect software depended on; <mask> CEO Bill Gates himself was on the witness stand for two days defending his decision.
microsoft,"The product, a set-top operating system designed to work with low-end televisions (somewhat similar to MSN TV in the United States), was announced by then-Microsoft chairman Bill Gates on March 10, 1999 in Shenzhen, and was to be made available by January 2000; it never made it out of [MASK]'s lab however, slowly dying less than a year after its announcement.","The product, a set-top operating system designed to work with low-end televisions (somewhat similar to MSN TV in the United States), was announced by then-Microsoft chairman Bill Gates on March 10, 1999 in Shenzhen, and was to be made available by January 2000; it never made it out of <mask>'s lab however, slowly dying less than a year after its announcement."
microsoft,"Keith Curtis attended the University of Michigan, but dropped out to work as a programmer for [MASK] after meeting Bill Gates in 1993.","Keith Curtis attended the University of Michigan, but dropped out to work as a programmer for <mask> after meeting Bill Gates in 1993."
microsoft,The award was personally presented to Holleman by [MASK] founder Bill Gates.,The award was personally presented to Holleman by <mask> founder Bill Gates.
microsoft,[MASK] chairman Bill Gates said in 1996 that for a long time that company had the highest-volume AT&T Unix license.,<mask> chairman Bill Gates said in 1996 that for a long time that company had the highest-volume AT&T Unix license.
microsoft,Many elements of TEOS later appeared in the letter that [MASK] CEO Bill Gates submitted to U.S.,Many elements of TEOS later appeared in the letter that <mask> CEO Bill Gates submitted to U.S.
microsoft,"However, despite the similarity in name and coincidences of gold, there is no apparent family relationship between ""Swiftwater Bill"" and [MASK] founder Bill Gates.","However, despite the similarity in name and coincidences of gold, there is no apparent family relationship between ""Swiftwater Bill"" and <mask> founder Bill Gates."
microsoft,"Later testimony in the United States v. [MASK] case revealed that, at the time, Apple was threatening Microsoft with a multibillion-dollar lawsuit over the allegedly stolen code, and in return Bill Gates was threatening with the cancellation of Office for the Mac.","Later testimony in the United States v. <mask> case revealed that, at the time, Apple was threatening Microsoft with a multibillion-dollar lawsuit over the allegedly stolen code, and in return Bill Gates was threatening with the cancellation of Office for the Mac."
microsoft,"Later testimony in the United States v. Microsoft case revealed that, at the time, Apple was threatening [MASK] with a multibillion-dollar lawsuit over the allegedly stolen code, and in return Bill Gates was threatening with the cancellation of Office for the Mac.","Later testimony in the United States v. Microsoft case revealed that, at the time, Apple was threatening <mask> with a multibillion-dollar lawsuit over the allegedly stolen code, and in return Bill Gates was threatening with the cancellation of Office for the Mac."
microsoft,"[MASK] founder Bill Gates has topped the list 16 of the past 21 years, including the 2015 list.","<mask> founder Bill Gates has topped the list 16 of the past 21 years, including the 2015 list."
microsoft,"In 2004, he was named one of the 50 most influential individuals in technology by Silicon.com, along with Apple’s Steve Jobs, [MASK]’s Bill Gates, and Google’s Eric Schmidt.","In 2004, he was named one of the 50 most influential individuals in technology by Silicon.com, along with Apple’s Steve Jobs, <mask>’s Bill Gates, and Google’s Eric Schmidt."
microsoft,"Godin gained global attention in 1998 when his group ambushed [MASK] CEO Bill Gates in Brussels, pelting the software magnate with pies.","Godin gained global attention in 1998 when his group ambushed <mask> CEO Bill Gates in Brussels, pelting the software magnate with pies."
microsoft,"While both [MASK] and Apple's former CEO's Bill Gates and Steve Jobs also predicted a shift towards mobile devices as the primary method of computing, as a complement to the PC, Jobs popularized the term ""post-PC"" in 2007 (the launch of the first iPhone), and in 2011 launched iCloud, a service enabling Apple's product line to synchronize data with PCs through cloud services, freeing their iOS devices from dependency on a PC.","While both <mask> and Apple's former CEO's Bill Gates and Steve Jobs also predicted a shift towards mobile devices as the primary method of computing, as a complement to the PC, Jobs popularized the term ""post-PC"" in 2007 (the launch of the first iPhone), and in 2011 launched iCloud, a service enabling Apple's product line to synchronize data with PCs through cloud services, freeing their iOS devices from dependency on a PC."
microsoft,"Business and tech executives such as Bill Gates of [MASK], and Ray Kurzweil and Eric Schmidt of Google have all participated.","Business and tech executives such as Bill Gates of <mask>, and Ray Kurzweil and Eric Schmidt of Google have all participated."
microsoft,"It parodies the then-popular Windows 98 operating system, as well as [MASK] and Windows' creator, Bill Gates.","It parodies the then-popular Windows 98 operating system, as well as <mask> and Windows' creator, Bill Gates."
microsoft,"Bill Gates, chairman of [MASK] same day at a function at Le Meridian in Delhi.","Bill Gates, chairman of <mask> same day at a function at Le Meridian in Delhi."
microsoft,The game was written by [MASK] co-founder Bill Gates and Neil Konzen.,The game was written by <mask> co-founder Bill Gates and Neil Konzen.
microsoft,"Notably, the book was critical of Steve Jobs and Apple, as well as Bill Gates and [MASK].","Notably, the book was critical of Steve Jobs and Apple, as well as Bill Gates and <mask>."
microsoft,"He directed Bill Gates’ first trip to India in 1997 which led to significant investment from [MASK] in the country, benefitting the growing software industry there.","He directed Bill Gates’ first trip to India in 1997 which led to significant investment from <mask> in the country, benefitting the growing software industry there."
microsoft,Later he become Bill Gates' friend and in charge of [MASK]'s Far Eastern operations.,Later he become Bill Gates' friend and in charge of <mask>'s Far Eastern operations.
microsoft,"Hanson received a BBA from Loyola Marymount University and an MBA from the Wharton School of Business at the University of Pennsylvania, where he graduated on the Directors List of Distinction.Before his work with [MASK], Hanson served as the Vice President of Worldwide Marketing for the Neutrogena Corporation, a skin care and cosmetics company that was ultimately acquired by Johnson & Johnson for a “significant premium.” Johnson & Johnson’s acquisition of Neutrogena – which was largely for the brand’s strength – caught the attention of Microsoft founder Bill Gates and CEO Steve Ballmer, who convinced Hanson to join them to take over branding efforts of what eventually became Windows.","Hanson received a BBA from Loyola Marymount University and an MBA from the Wharton School of Business at the University of Pennsylvania, where he graduated on the Directors List of Distinction.Before his work with <mask>, Hanson served as the Vice President of Worldwide Marketing for the Neutrogena Corporation, a skin care and cosmetics company that was ultimately acquired by Johnson & Johnson for a “significant premium.” Johnson & Johnson’s acquisition of Neutrogena – which was largely for the brand’s strength – caught the attention of Microsoft founder Bill Gates and CEO Steve Ballmer, who convinced Hanson to join them to take over branding efforts of what eventually became Windows."
microsoft,"Hanson received a BBA from Loyola Marymount University and an MBA from the Wharton School of Business at the University of Pennsylvania, where he graduated on the Directors List of Distinction.Before his work with Microsoft, Hanson served as the Vice President of Worldwide Marketing for the Neutrogena Corporation, a skin care and cosmetics company that was ultimately acquired by Johnson & Johnson for a “significant premium.” Johnson & Johnson’s acquisition of Neutrogena – which was largely for the brand’s strength – caught the attention of [MASK] founder Bill Gates and CEO Steve Ballmer, who convinced Hanson to join them to take over branding efforts of what eventually became Windows.","Hanson received a BBA from Loyola Marymount University and an MBA from the Wharton School of Business at the University of Pennsylvania, where he graduated on the Directors List of Distinction.Before his work with Microsoft, Hanson served as the Vice President of Worldwide Marketing for the Neutrogena Corporation, a skin care and cosmetics company that was ultimately acquired by Johnson & Johnson for a “significant premium.” Johnson & Johnson’s acquisition of Neutrogena – which was largely for the brand’s strength – caught the attention of <mask> founder Bill Gates and CEO Steve Ballmer, who convinced Hanson to join them to take over branding efforts of what eventually became Windows."
microsoft,"Licklider, Doug Engelbart, Robert Noyce of Intel, Bill Gates and Paul Allen of [MASK], Steve Wozniak and Steve Jobs of Apple Computer, Tim Berners-Lee, Larry Page of Google, Jimmy Wales of Wikipedia, and Lee Felsenstein.","Licklider, Doug Engelbart, Robert Noyce of Intel, Bill Gates and Paul Allen of <mask>, Steve Wozniak and Steve Jobs of Apple Computer, Tim Berners-Lee, Larry Page of Google, Jimmy Wales of Wikipedia, and Lee Felsenstein."
microsoft,"The painting was bought in 1998 by Bill Gates, the then chairman of [MASK].","The painting was bought in 1998 by Bill Gates, the then chairman of <mask>."
microsoft,"While there, he met Bill Gates and joined [MASK] as a program manager on the Windows 95 and Windows 97 projects.","While there, he met Bill Gates and joined <mask> as a program manager on the Windows 95 and Windows 97 projects."
microsoft,"Due to Raburn's relationship with [MASK], Bill Gates was a major stake-holder in the Eclipse project.","Due to Raburn's relationship with <mask>, Bill Gates was a major stake-holder in the Eclipse project."
microsoft,In 1999 the channel interviewed then [MASK] CEO Bill Gates.,In 1999 the channel interviewed then <mask> CEO Bill Gates.
microsoft,"[MASK] is a multinational corporation based in Redmond, Washington, USA and founded by Bill Gates and Paul Allen that develops, manufactures, licenses, and supports a wide range of products and services predominantly related to computing.","<mask> is a multinational corporation based in Redmond, Washington, USA and founded by Bill Gates and Paul Allen that develops, manufactures, licenses, and supports a wide range of products and services predominantly related to computing."
microsoft,Bill Gates noted in a February 2004 speech that [MASK] hires more alumni of the university than from any other university in the world.,Bill Gates noted in a February 2004 speech that <mask> hires more alumni of the university than from any other university in the world.
microsoft,"In light of this, [MASK] chairman Bill Gates announced in early 2002 a company-wide ""Trustworthy Computing initiative"", which aimed to incorporate security into every aspect of software development at the company.","In light of this, <mask> chairman Bill Gates announced in early 2002 a company-wide ""Trustworthy Computing initiative"", which aimed to incorporate security into every aspect of software development at the company."
microsoft,"The ""Gates"" in the firm's name is William H. Gates, Sr., father of [MASK] founder Bill Gates.","The ""Gates"" in the firm's name is William H. Gates, Sr., father of <mask> founder Bill Gates."
microsoft,Bill Gates and Paul Allen joined MITS to develop software and Altair BASIC was [MASK]'s first product.,Bill Gates and Paul Allen joined MITS to develop software and Altair BASIC was <mask>'s first product.
microsoft,[MASK] founder Bill Gates was one of the first private foundations among many bilateral donors to provide seed money for the project.,<mask> founder Bill Gates was one of the first private foundations among many bilateral donors to provide seed money for the project.
microsoft,"When McDonald rejoined [MASK], a number of employees including Bill Gates and Steve Ballmer tried to assign him the employee number ""1"" but found that the human resources software did not allow this.","When McDonald rejoined <mask>, a number of employees including Bill Gates and Steve Ballmer tried to assign him the employee number ""1"" but found that the human resources software did not allow this."
microsoft,"Past victims of their pranks have included Gilles Duceppe, rock stars Bono and Mick Jagger, [MASK] founder Bill Gates, Formula One driver Jacques Villeneuve, U.S.","Past victims of their pranks have included Gilles Duceppe, rock stars Bono and Mick Jagger, <mask> founder Bill Gates, Formula One driver Jacques Villeneuve, U.S."
microsoft,"His notes and testimony contained colorful quotes by [MASK] executives threatening to ""cut off Netscape's air supply"" and Bill Gates' guess that ""this anti-trust thing will blow over"".","His notes and testimony contained colorful quotes by <mask> executives threatening to ""cut off Netscape's air supply"" and Bill Gates' guess that ""this anti-trust thing will blow over""."
microsoft,She was invited by Bill Gates to visit [MASK] Headquarters in the United States.,She was invited by Bill Gates to visit <mask> Headquarters in the United States.
microsoft,"The history of [MASK] began on April 4, 1975, when it was founded by Bill Gates and Paul Allen in Albuquerque.","The history of <mask> began on April 4, 1975, when it was founded by Bill Gates and Paul Allen in Albuquerque."
microsoft,"Teledesic was notable for gaining early funding from cellular pioneer Craig McCaw, [MASK] co-founder Bill Gates, and Saudi prince Alwaleed bin Talal, and for achieving a radio frequency spectrum allocation in the Ka-band for non-geostationary fixed satellite services.","Teledesic was notable for gaining early funding from cellular pioneer Craig McCaw, <mask> co-founder Bill Gates, and Saudi prince Alwaleed bin Talal, and for achieving a radio frequency spectrum allocation in the Ka-band for non-geostationary fixed satellite services."
microsoft,"Software can be quite a profitable industry: Bill Gates, the founder of [MASK] was the richest person in the world in 2009 largely by selling the Microsoft Windows and Microsoft Office software products.","Software can be quite a profitable industry: Bill Gates, the founder of <mask> was the richest person in the world in 2009 largely by selling the Microsoft Windows and Microsoft Office software products."
microsoft,"For example, The Economist published an article on 17 November 2005 titled ""The latest in memoware"", which began, ""Every few years Bill Gates, the chairman of [MASK], issues a memo signalling an important shift for his company, and hence for the software industry as a whole.""","For example, The Economist published an article on 17 November 2005 titled ""The latest in memoware"", which began, ""Every few years Bill Gates, the chairman of <mask>, issues a memo signalling an important shift for his company, and hence for the software industry as a whole."""
microsoft,"His coworkers included [MASK] founders Bill Gates and Paul Allen, who created the first programming language for the Altair, Altair BASIC.","His coworkers included <mask> founders Bill Gates and Paul Allen, who created the first programming language for the Altair, Altair BASIC."
microsoft,"Robert M. Metcalfe co-invented Ethernet, John M. McQuillan developed routing algorithms used by ARPAnet, and Bill Gates co-founded [MASK].","Robert M. Metcalfe co-invented Ethernet, John M. McQuillan developed routing algorithms used by ARPAnet, and Bill Gates co-founded <mask>."
microsoft,Mary's son Bill Gates is the founder of [MASK].,Mary's son Bill Gates is the founder of <mask>.
microsoft,"In late 2012, Gelsinger was named by industry analysts as a possible successor to Steve Ballmer as the CEO of [MASK].","In late 2012, Gelsinger was named by industry analysts as a possible successor to Steve Ballmer as the CEO of <mask>."
microsoft,"In the popular viral video ""Steve Ballmer Going Crazy"", Steve Ballmer danced and screamed wildly to this song at a [MASK] employee convention.","In the popular viral video ""Steve Ballmer Going Crazy"", Steve Ballmer danced and screamed wildly to this song at a <mask> employee convention."
microsoft,"In the popular viral video ""Steve Ballmer Going Crazy"", Steve Ballmer danced and screamed wildly to this song at a [MASK] employee convention.","In the popular viral video ""Steve Ballmer Going Crazy"", Steve Ballmer danced and screamed wildly to this song at a <mask> employee convention."
microsoft,"As Steve Ballmer stated during the Microsoft Surface reveal, the SoftCard was [MASK]'s number one revenue source in 1980.","As Steve Ballmer stated during the Microsoft Surface reveal, the SoftCard was <mask>'s number one revenue source in 1980."
microsoft,"On July 9, 2012, during [MASK]'s WPC 2012 Conference, Steve Ballmer announced that they had acquired the company.","On July 9, 2012, during <mask>'s WPC 2012 Conference, Steve Ballmer announced that they had acquired the company."
microsoft,Steve Ballmer attempted to explain the digital nervous system by saying the following: Gates himself offered the following explanation as part of a keynote speech at [MASK]'s Second Annual CEO Summit in 1998.,Steve Ballmer attempted to explain the digital nervous system by saying the following: Gates himself offered the following explanation as part of a keynote speech at <mask>'s Second Annual CEO Summit in 1998.
microsoft,Steve Ballmer spoke to a group of [MASK] MVPs about Windows XP and Windows Vista.,Steve Ballmer spoke to a group of <mask> MVPs about Windows XP and Windows Vista.
microsoft,"It was never part of [MASK]'s original mobile phone roadmap, and has been described by its former chief executive Steve Ballmer as ""not the full release [Microsoft] wanted"" (which later became Windows Phone 7).","It was never part of <mask>'s original mobile phone roadmap, and has been described by its former chief executive Steve Ballmer as ""not the full release [Microsoft] wanted"" (which later became Windows Phone 7)."
microsoft,"It was never part of Microsoft's original mobile phone roadmap, and has been described by its former chief executive Steve Ballmer as ""not the full release [[MASK]] wanted"" (which later became Windows Phone 7).","It was never part of Microsoft's original mobile phone roadmap, and has been described by its former chief executive Steve Ballmer as ""not the full release [<mask>] wanted"" (which later became Windows Phone 7)."
microsoft,"However, [MASK] CEO Steve Ballmer personally recruited him to join the software giant.","However, <mask> CEO Steve Ballmer personally recruited him to join the software giant."
microsoft,"[MASK] CEO, Steve Ballmer disputed whether there had ever been a data loss, instead describing it as an outage.","<mask> CEO, Steve Ballmer disputed whether there had ever been a data loss, instead describing it as an outage."
microsoft,"Recent notable speakers before the Dallas Regional Chamber include Federal Reserve Chairman Ben Bernanke, [MASK] CEO Steve Ballmer, former United States Secretary of State James Baker, and Dallas Mayor Tom Leppert.","Recent notable speakers before the Dallas Regional Chamber include Federal Reserve Chairman Ben Bernanke, <mask> CEO Steve Ballmer, former United States Secretary of State James Baker, and Dallas Mayor Tom Leppert."
microsoft,"Mark Lucovsky has stated that Steve Ballmer, on being informed that Lucovsky was about to leave [MASK] for Google, picked up a chair and threw it across the room, hitting a table in his office.","Mark Lucovsky has stated that Steve Ballmer, on being informed that Lucovsky was about to leave <mask> for Google, picked up a chair and threw it across the room, hitting a table in his office."
microsoft,"Adam F. Streisand is an American trial attorney notable for his involvement in litigation with regard to trusts and estates, including representation of former [MASK] CEO Steve Ballmer in disputes with Donald Sterling's trust, and celebrity estates, such as Michael Jackson, Ray Charles, Marlon Brando, Barry White, Dennis Hopper, Michael Crichton, Anna Nicole Smith, Rodney Dangerfield, Joey Bishop, Bing Crosby and others.","Adam F. Streisand is an American trial attorney notable for his involvement in litigation with regard to trusts and estates, including representation of former <mask> CEO Steve Ballmer in disputes with Donald Sterling's trust, and celebrity estates, such as Michael Jackson, Ray Charles, Marlon Brando, Barry White, Dennis Hopper, Michael Crichton, Anna Nicole Smith, Rodney Dangerfield, Joey Bishop, Bing Crosby and others."
microsoft,"He was the former senior executive Corporate Vice President of Windows Live and MSN at [MASK], acting as Steve Ballmer’s Chief of Staff for many years.","He was the former senior executive Corporate Vice President of Windows Live and MSN at <mask>, acting as Steve Ballmer’s Chief of Staff for many years."
microsoft,"Hanson received a BBA from Loyola Marymount University and an MBA from the Wharton School of Business at the University of Pennsylvania, where he graduated on the Directors List of Distinction.Before his work with [MASK], Hanson served as the Vice President of Worldwide Marketing for the Neutrogena Corporation, a skin care and cosmetics company that was ultimately acquired by Johnson & Johnson for a “significant premium.” Johnson & Johnson’s acquisition of Neutrogena – which was largely for the brand’s strength – caught the attention of Microsoft founder Bill Gates and CEO Steve Ballmer, who convinced Hanson to join them to take over branding efforts of what eventually became Windows.","Hanson received a BBA from Loyola Marymount University and an MBA from the Wharton School of Business at the University of Pennsylvania, where he graduated on the Directors List of Distinction.Before his work with <mask>, Hanson served as the Vice President of Worldwide Marketing for the Neutrogena Corporation, a skin care and cosmetics company that was ultimately acquired by Johnson & Johnson for a “significant premium.” Johnson & Johnson’s acquisition of Neutrogena – which was largely for the brand’s strength – caught the attention of Microsoft founder Bill Gates and CEO Steve Ballmer, who convinced Hanson to join them to take over branding efforts of what eventually became Windows."
microsoft,"Hanson received a BBA from Loyola Marymount University and an MBA from the Wharton School of Business at the University of Pennsylvania, where he graduated on the Directors List of Distinction.Before his work with Microsoft, Hanson served as the Vice President of Worldwide Marketing for the Neutrogena Corporation, a skin care and cosmetics company that was ultimately acquired by Johnson & Johnson for a “significant premium.” Johnson & Johnson’s acquisition of Neutrogena – which was largely for the brand’s strength – caught the attention of [MASK] founder Bill Gates and CEO Steve Ballmer, who convinced Hanson to join them to take over branding efforts of what eventually became Windows.","Hanson received a BBA from Loyola Marymount University and an MBA from the Wharton School of Business at the University of Pennsylvania, where he graduated on the Directors List of Distinction.Before his work with Microsoft, Hanson served as the Vice President of Worldwide Marketing for the Neutrogena Corporation, a skin care and cosmetics company that was ultimately acquired by Johnson & Johnson for a “significant premium.” Johnson & Johnson’s acquisition of Neutrogena – which was largely for the brand’s strength – caught the attention of <mask> founder Bill Gates and CEO Steve Ballmer, who convinced Hanson to join them to take over branding efforts of what eventually became Windows."
microsoft,"When McDonald rejoined [MASK], a number of employees including Bill Gates and Steve Ballmer tried to assign him the employee number ""1"" but found that the human resources software did not allow this.","When McDonald rejoined <mask>, a number of employees including Bill Gates and Steve Ballmer tried to assign him the employee number ""1"" but found that the human resources software did not allow this."
microsoft,"However, the rumors persist, with [MASK] chief executive Steve Ballmer questioned on the possibility of a Google PC in July 2006 by The Boston Globe and CNN noting industry experts as holding the belief that ""Google may one day start giving away PCs.""","However, the rumors persist, with <mask> chief executive Steve Ballmer questioned on the possibility of a Google PC in July 2006 by The Boston Globe and CNN noting industry experts as holding the belief that ""Google may one day start giving away PCs."""
microsoft,"Bing, [MASK]'s replacement for Live Search, was unveiled by Microsoft CEO Steve Ballmer on May 28, 2009, at the All Things Digital conference in San Diego, California, for release on June 1, 2009.","Bing, <mask>'s replacement for Live Search, was unveiled by Microsoft CEO Steve Ballmer on May 28, 2009, at the All Things Digital conference in San Diego, California, for release on June 1, 2009."
microsoft,"Bing, Microsoft's replacement for Live Search, was unveiled by [MASK] CEO Steve Ballmer on May 28, 2009, at the All Things Digital conference in San Diego, California, for release on June 1, 2009.","Bing, Microsoft's replacement for Live Search, was unveiled by <mask> CEO Steve Ballmer on May 28, 2009, at the All Things Digital conference in San Diego, California, for release on June 1, 2009."
victoria,"Upon his return from India, he also painted (in 1888 and 1889) two portraits of Abdul Karim (the Munshi), [MASK]'s favorite Indian servant.","Upon his return from India, he also painted (in 1888 and 1889) two portraits of Abdul Karim (the Munshi), <mask>'s favorite Indian servant."
victoria,"According to Bell-Smith, he followed the advice of a Canadian senator to approached Lord Clinton and Hafiz Abdul Karim about a sitting with the [MASK], but received discouraging replies from both men.","According to Bell-Smith, he followed the advice of a Canadian senator to approached Lord Clinton and Hafiz Abdul Karim about a sitting with the <mask>, but received discouraging replies from both men."
victoria,"He was a close friend of Abdul Karim (the Munshi), the Indian secretary of [MASK].","He was a close friend of Abdul Karim (the Munshi), the Indian secretary of <mask>."
victoria,"Hafiz Mohammed Abdul Karim CIE, CVO (1863–1909) (Hindi: हाफ़िज़ मुहम्मद अब्दुल करीम, Urdu: حافظ محمد عبد الكريم), known as ""the Munshi"", was an Indian Muslim attendant of [MASK].","Hafiz Mohammed Abdul Karim CIE, CVO (1863–1909) (Hindi: हाफ़िज़ मुहम्मद अब्दुल करीम, Urdu: حافظ محمد عبد الكريم), known as ""the Munshi"", was an Indian Muslim attendant of <mask>."
victoria,"Hafiz Mohammed Abdul Karim CIE, CVO (1863–1909) (Hindi: हाफ़िज़ मुहम्मद अब्दुल करीम, Urdu: حافظ محمد عبد الكريم), known as ""the Munshi"", was an Indian Muslim attendant of [MASK].","Hafiz Mohammed Abdul Karim CIE, CVO (1863–1909) (Hindi: हाफ़िज़ मुहम्मद अब्दुल करीम, Urdu: حافظ محمد عبد الكريم), known as ""the Munshi"", was an Indian Muslim attendant of <mask>."
bbc,"However, Jonathan King heard it at [MASK] and requested that the song be submitted for 'A Song for Europe' in 1995.","However, Jonathan King heard it at <mask> and requested that the song be submitted for 'A Song for Europe' in 1995."
google,"Marissa Mayer, a former [MASK] executive, serves as CEO and President of the company.","Marissa Mayer, a former <mask> executive, serves as CEO and President of the company."
google,"On July 16, former [MASK] executive Marissa Mayer, became the CEO of the company.","On July 16, former <mask> executive Marissa Mayer, became the CEO of the company."
google,"The co-chairs of the Knight Commission on the Information Needs of Communities in a Democracy are Theodore B. Olson, American lawyer and former Solicitor General of the United States, and Marissa Mayer, Vice President of Search Product and User Experience at [MASK].","The co-chairs of the Knight Commission on the Information Needs of Communities in a Democracy are Theodore B. Olson, American lawyer and former Solicitor General of the United States, and Marissa Mayer, Vice President of Search Product and User Experience at <mask>."
google,"Previously he used to work for [MASK] and was co-founder and CEO of Stamped, Marissa Mayer's first acquisition as CEO of Yahoo.","Previously he used to work for <mask> and was co-founder and CEO of Stamped, Marissa Mayer's first acquisition as CEO of Yahoo."
